Date,KO,DUK,beta_t_est,spread_t
2011-03-08,32.81999969482422,54.720001220703125,0.3961488813362578,0.011102782235688835
2011-03-09,32.810001373291016,55.31999969482422,0.38706236093415153,-0.04777359363914968
2011-03-10,32.64500045776367,54.959999084472656,0.3865730818686344,-0.015253544929649365
2011-03-11,32.404998779296875,55.290000915527344,0.3772723918354709,-0.07855586402336456
2011-03-14,31.969999313354492,54.540000915527344,0.37956622708228843,-0.047752163152793514
2011-03-15,31.51499938964844,53.70000076293945,0.38334008309378065,-0.038204063714001535
2011-03-16,30.799999237060547,52.95000076293945,0.3926155548716458,-0.09861021344819676
2011-03-17,31.13999938964844,52.79999923706055,0.3931206223473857,0.06546612147321085
2011-03-18,31.350000381469727,52.88999938964844,0.3967759488404861,0.05239760598938403
2011-03-21,31.78499984741211,53.15999984741211,0.4061351700298869,0.08214429518876187
2011-03-22,31.7549991607666,53.279998779296875,0.40620721060865933,0.0007357047020448704
2011-03-23,32.1349983215332,53.459999084472656,0.41310801685271636,0.06606807651479585
2011-03-24,32.345001220703125,53.61000061035156,0.41772487605517244,0.045839940839826454
2011-03-25,32.61000061035156,53.459999084472656,0.4217901291593979,0.08045941128229828
2011-03-28,32.51499938964844,53.58000183105469,0.42061432015043937,-0.013978258270398669
2011-03-29,32.86000061035156,54.150001525878906,0.42376160059761214,0.019045724234715067
2011-03-30,33.02000045776367,54.5099983215332,0.4245662951244474,0.005508940326926393
2011-03-31,33.16999816894531,54.45000076293945,0.4274406970834496,0.038062705417260645
2011-04-01,33.61000061035156,55.2599983215332,0.43265475564366945,0.02651781744614823
2011-04-04,33.83000183105469,55.13999938964844,0.4374041308491585,0.06175085136045766
2011-04-05,33.73500061035156,55.22999954223633,0.4361392092866446,-0.014977165374155277
2011-04-06,33.814998626708984,55.68000030517578,0.4324348279158801,-0.026564284151511686
2011-04-07,33.720001220703125,55.13999938964844,0.4325578521881701,0.02308001831449502
2011-04-08,33.6349983215332,55.22999954223633,0.43111319144935895,-0.020809172351803795
2011-04-11,33.70000076293945,54.47999954223633,0.4280401762815624,0.07620162755621607
2011-04-12,33.45000076293945,53.970001220703125,0.4277692271513454,0.009362855186388686
2011-04-13,33.63999938964844,54.2400016784668,0.42932336015828393,0.017692699121532485
2011-04-14,34.154998779296875,54.630001068115234,0.4392113251632654,0.07591815716464367
2011-04-15,34.005001068115234,55.11000061035156,0.4303995490590302,-0.05826915671174504
2011-04-18,33.654998779296875,54.630001068115234,0.42962882539209957,-0.042161440410197315
2011-04-19,33.54499816894531,54.65999984741211,0.4274633530970789,-0.034529222274166216
2011-04-20,33.92499923706055,55.31999969482422,0.42954038897242297,0.012846619114192492
2011-04-21,33.939998626708984,55.349998474121094,0.4298241223894615,0.003075779401449097
2011-04-25,33.869998931884766,55.290000915527344,0.4292637075622077,-0.008480495694058732
2011-04-26,33.46500015258789,55.470001220703125,0.41984994881243426,-0.10054058316066516
2011-04-27,33.5,55.619998931884766,0.4173540974492523,-0.026235961731735813
2011-04-28,33.70500183105469,56.040000915527344,0.41744630639569386,0.00069841974271867
2011-04-29,33.72999954223633,55.95000076293945,0.4183526327668409,0.01284129214182883
2011-05-02,33.86000061035156,56.400001525878906,0.41717438053251815,-0.009049583392496174
2011-05-03,33.939998626708984,56.34000015258789,0.4186120736211514,0.0192989787170319
2011-05-04,33.72999954223633,56.54999923706055,0.4131198161313905,-0.05561222860605852
2011-05-05,33.349998474121094,56.15999984741211,0.41169899762655027,-0.055347223986032645
2011-05-06,33.45000076293945,56.15999984741211,0.4122519540464698,0.009015189565317883
2011-05-09,33.474998474121094,56.61000061035156,0.40842278202239085,-0.030052271586356483
2011-05-10,33.66999816894531,57.029998779296875,0.4082471509186081,-0.0012923432389513323
2011-05-11,33.65999984741211,56.90999984741211,0.40876010809659796,0.007481317626250927
2011-05-12,34.154998779296875,57.689998626708984,0.4146910864593022,0.035127780072599535
2011-05-13,34.09000015258789,57.65999984741211,0.4143978774818668,-0.0033960813294129366
2011-05-16,33.915000915527344,57.900001525878906,0.4088362060608729,-0.05370594106285864
2011-05-17,33.994998931884766,58.439998626708984,0.40357727359340934,-0.03683800522431113
2011-05-18,34.150001525878906,57.41999816894531,0.4000877109379565,0.10239160447490292
2011-05-19,34.22999954223633,57.209999084472656,0.4014517867767916,0.05235331124845999
2011-05-20,34.150001525878906,57.029998779296875,0.4018128170441916,0.008819488889656668
2011-05-23,33.744998931884766,56.400001525878906,0.4021028439155457,-0.028488003489684388
2011-05-24,33.73500061035156,56.220001220703125,0.4023258368842717,0.006823315125373597
2011-05-25,33.45500183105469,56.0099983215332,0.40089989642178836,-0.038200638696679334
2011-05-26,33.349998474121094,55.79999923706055,0.4004442211476842,-0.01200879684662226
2011-05-27,33.255001068115234,55.86000061035156,0.39855606770864044,-0.02663703675087703
2011-05-31,33.404998779296875,56.25,0.3977970121614639,-0.006426078533841917
2011-06-01,33.380001068115234,55.7400016784668,0.3984338568681653,0.034885857960503586
2011-06-02,33.02000045776367,55.83000183105469,0.39326324619913233,-0.07342592743448506
2011-06-03,32.76499938964844,55.349998474121094,0.3929287155006796,-0.028646309234687806
2011-06-06,32.709999084472656,55.11000061035156,0.392990977416244,0.0022020544575767076
2011-06-07,32.599998474121094,55.13999938964844,0.39139171513299226,-0.02473264871417058
2011-06-08,32.70000076293945,55.380001068115234,0.39101563896710684,-0.003829022806982607
2011-06-09,32.94499969482422,55.22999954223633,0.39455132786277486,0.061909721452039435
2011-06-10,32.69499969482422,54.84000015258789,0.39441615156675397,-0.007111468310426972
2011-06-13,32.560001373291016,55.5,0.3829398607396635,-0.08159097049639996
2011-06-14,32.80500030517578,55.619998931884766,0.38530174545775736,0.023968530735565707
2011-06-15,32.48500061035156,55.16999816894531,0.3847524270907061,-0.025305004564607714
2011-06-16,32.744998931884766,56.040000915527344,0.3814756447765372,-0.01987436654890473
2011-06-17,32.810001373291016,56.220001220703125,0.3809566611963533,-0.004727800325611042
2011-06-20,32.915000915527344,56.4900016784668,0.3809002171101127,-0.0005161605109123002
2011-06-21,33.130001068115234,56.400001525878906,0.38430110395446854,0.04995880384956308
2011-06-22,33.20000076293945,56.06999969482422,0.38592291191954164,0.04988166605285471
2011-06-23,32.4900016784668,55.650001525878906,0.38445111894272965,-0.10142548132018447
2011-06-24,32.46500015258789,55.529998779296875,0.38371531008989296,-0.016446945487722076
2011-06-27,32.60499954223633,55.86000061035156,0.38365113245789384,-0.0006229495530050144
2011-06-28,33.01499938964844,55.88999938964844,0.39013100032164666,0.08081133004267826
2011-06-29,33.35499954223633,56.34000015258789,0.3961909393472268,0.04895484361892244
2011-06-30,33.64500045776367,56.4900016784668,0.4016638425732971,0.055878094560213754
2011-07-01,34.04499816894531,57.209999084472656,0.40671949773050853,0.03230418750495545
2011-07-05,34.150001525878906,57.209999084472656,0.409085585788594,0.027028123341992227
2011-07-06,34.26499938964844,57.209999084472656,0.411167998794063,0.02797361870999282
2011-07-07,34.375,57.27000045776367,0.41291263607519946,0.02227739370966475
2011-07-08,34.34000015258789,57.27000045776367,0.41273079676201246,-0.0025023333776204026
2011-07-11,34.04999923706055,57.18000030517578,0.40961333909008035,-0.05034497537616289
2011-07-12,33.92499923706055,57.36000061035156,0.4052822776315198,-0.048820567526789205
2011-07-13,34.029998779296875,57.060001373291016,0.40678246861280964,0.03513160010814431
2011-07-14,33.834999084472656,56.66999816894531,0.40677673330600334,-0.00024313589698010674
2011-07-15,33.76499938964844,56.54999923706055,0.40656946196988863,-0.004285758203728562
2011-07-18,33.560001373291016,55.88999938964844,0.4065022897640295,0.011908214127416272
2011-07-19,34.65999984741211,56.279998779296875,0.42517845278802374,0.191345651348108
2011-07-20,34.435001373291016,56.4900016784668,0.42275243359820774,-0.02456666225049986
2011-07-21,34.66999816894531,57.29999923706055,0.41858592543671497,-0.02544964498562763
2011-07-22,34.8650016784668,56.849998474121094,0.42158245971398994,0.07112074562338222
2011-07-25,34.630001068115234,56.7599983215332,0.42018308466098786,-0.0250705375774416
2011-07-26,34.595001220703125,56.459999084472656,0.42066430770971447,0.01321708783364528
2011-07-27,34.345001220703125,56.279998779296875,0.41921398842450364,-0.03241428872011198
2011-07-28,34.404998779296875,55.86000061035156,0.420067982746737,0.04129973328751646
2011-07-29,34.005001068115234,55.79999923706055,0.41642691362825585,-0.06789741356576684
2011-08-01,33.8650016784668,56.099998474121094,0.4097863092782843,-0.0670915247976609
2011-08-02,33.53499984741211,55.650001525878906,0.40856650415523105,-0.04340841334094847
2011-08-03,34.20000076293945,55.349998474121094,0.41302616297633427,0.15291038168382443
2011-08-04,32.90999984741211,54.060001373291016,0.42271582981671857,-0.12380481355952355
2011-08-05,33.3849983215332,54.36000061035156,0.4260413128008746,0.047226411474575514
2011-08-08,32.560001373291016,51.810001373291016,0.41355969675111,0.0605819513915975
2011-08-09,33.34000015258789,53.58000183105469,0.41780524579521444,0.022413578562677117
2011-08-10,31.979999542236328,51.75,0.42764185191340826,-0.12344930681167199
2011-08-11,33.23500061035156,54.060001373291016,0.4346894730034144,0.028044081801695597
2011-08-12,33.56999969482422,53.459999084472656,0.4419060566791311,0.1346175887603991
2011-08-15,34.099998474121094,55.20000076293945,0.4376441439503331,-0.020369702803989753
2011-08-16,34.084999084472656,54.869998931884766,0.43926271385767357,0.022731269582180857
2011-08-17,34.63999938964844,55.40999984741211,0.44693121163191957,0.06948849008880842
2011-08-18,33.880001068115234,55.11000061035156,0.4404996159964576,-0.11527249840730036
2011-08-19,33.54999923706055,54.720001220703125,0.4383441293631234,-0.057091237184017984
2011-08-22,33.6349983215332,55.04999923706055,0.4362366643052742,-0.024140852810489832
2011-08-23,34.529998779296875,55.470001220703125,0.45087487349131167,0.1403567430405417
2011-08-24,34.84000015258789,56.61000061035156,0.44889499520733267,-0.012372114308995208
2011-08-25,33.98500061035156,55.68000030517578,0.44674163924481924,-0.09166921876821732
2011-08-26,34.25,55.68000030517578,0.4488816330542357,0.0353915076608331
2011-08-29,34.8650016784668,56.310001373291016,0.4571171053507659,0.07336311591178202
2011-08-30,34.93000030517578,56.310001373291016,0.45930745342819984,0.02782683444866052
2011-08-31,35.224998474121094,56.72999954223633,0.4619063030691041,0.025759895431029634
2011-09-01,35.224998474121094,56.43000030517578,0.46377051148979553,0.03299138409743563
2011-09-02,34.869998931884766,56.34000015258789,0.4602946675954711,-0.05635883695428845
2011-09-06,34.71500015258789,55.91999816894531,0.46014767473477425,-0.0036590129264411075
2011-09-07,35.400001525878906,56.34000015258789,0.46923463516805547,0.09779040324877286
2011-09-08,35.584999084472656,56.43000030517578,0.4731439340860385,0.04821858321411554
2011-09-09,34.685001373291016,55.650001525878906,0.47118683950772455,-0.09826167296724009
2011-09-12,34.689998626708984,56.58000183105469,0.4582304627845586,-0.10493538899673638
2011-09-13,34.54999923706055,56.939998626708984,0.44975105843671587,-0.08081921994108399
2011-09-14,34.8849983215332,57.2400016784668,0.45202556385388554,0.02339006223088802
2011-09-15,35.5099983215332,58.20000076293945,0.45763331404034324,0.04055890323835598
2011-09-16,35.6150016784668,58.709999084472656,0.45571267055435316,-0.016567792197932363
2011-09-19,35.244998931884766,58.650001525878906,0.450446828196986,-0.06842745006694884
2011-09-20,35.32500076293945,59.25,0.4451639105056685,-0.04826363248474763
2011-09-21,34.63999938964844,58.97999954223633,0.43777205620474735,-0.11597401943922137
2011-09-22,33.90999984741211,58.470001220703125,0.4329148973734857,-0.11898721851891025
2011-09-23,33.709999084472656,59.369998931884766,0.4171306666871892,-0.13130950334276292
2011-09-26,34.380001068115234,59.81999969482422,0.42410782679708625,0.06468823983848182
2011-09-27,34.78499984741211,59.70000076293945,0.43116072075716116,0.0968191919950101
2011-09-28,34.029998779296875,59.63999938964844,0.42294019285879925,-0.11773745816705627
2011-09-29,34.525001525878906,60.38999938964844,0.4241990614227431,0.010894530271293945
2011-09-30,33.779998779296875,59.970001220703125,0.4182451328219449,-0.10279929790452513
2011-10-03,32.709999084472656,59.130001068115234,0.4146261541228691,-0.1540247130550796
2011-10-04,32.6150016784668,58.91999816894531,0.4130466661061736,-0.030639219410204532
2011-10-05,32.76499938964844,58.470001220703125,0.4155411770680702,0.05832504490498991
2011-10-06,32.69499969482422,58.79999923706055,0.4131211634983614,-0.02818773266274377
2011-10-07,32.95000076293945,59.369998931884766,0.41294696032685824,-0.0016126950251020844
2011-10-10,33.45000076293945,60.779998779296875,0.41059267085092005,-0.014774759012794902
2011-10-11,33.400001525878906,59.790000915527344,0.41288600880041854,0.06333590601541061
2011-10-12,33.7400016784668,59.400001525878906,0.4176852103229238,0.10555069735721645
2011-10-13,33.70000076293945,59.400001525878906,0.4185183814057894,0.012269878562804593
2011-10-14,33.92499923706055,59.7599983215332,0.4199902416110871,0.016034097826455707
2011-10-17,33.5,60.33000183105469,0.40728735909653263,-0.11805127291864892
2011-10-18,33.369998931884766,60.36000061035156,0.40340423946587606,-0.04763825941774513
2011-10-19,33.51499938964844,60.599998474121094,0.40341297050649344,9.92719800052555e-05
2011-10-20,33.560001373291016,60.720001220703125,0.4033631994877159,-0.0006005430687139324
2011-10-21,34.095001220703125,61.650001525878906,0.4068397270810112,0.027979338601753057
2011-10-24,33.935001373291016,61.08000183105469,0.40782516043203304,0.01800488579729631
2011-10-25,33.474998474121094,60.41999816894531,0.40664696039270026,-0.03153857286828554
2011-10-26,33.73500061035156,60.900001525878906,0.4071990729573069,0.005999714155421998
2011-10-27,34.28499984741211,61.88999938964844,0.4106147202142815,0.02666532525545051
2011-10-28,34.46500015258789,61.380001068115234,0.4150197748771679,0.07451480827955237
2011-10-31,34.15999984741211,61.2599983215332,0.41287954041613706,-0.032421779859092226
2011-11-01,33.52000045776367,60.599998474121094,0.4099554805000581,-0.07271870757863752
2011-11-02,33.8849983215332,61.290000915527344,0.4101278951158141,0.0016773671909291465
2011-11-03,34.32500076293945,62.43000030517578,0.4095229940907191,-0.004440278177568757
2011-11-04,33.88999938964844,61.91999816894531,0.4070096381290425,-0.04079938835948127
2011-11-07,34.10499954223633,62.54999923706055,0.405542612709506,-0.01425160943435344
2011-11-08,34.32500076293945,62.4900016784668,0.40865719629087016,0.040149014453348286
2011-11-09,33.51499938964844,61.68000030517578,0.405698249157121,-0.07782054975792363
2011-11-10,33.69499969482422,62.25,0.4035419130880385,-0.0225581375270707
2011-11-11,34.060001373291016,63.0,0.4043194979011684,0.006805641090572578
2011-11-14,33.89500045776367,62.4900016784668,0.40481551643719405,0.008383047540156952
2011-11-15,34.0,62.040000915527344,0.40752472867265144,0.052077451813730136
2011-11-16,33.505001068115234,60.689998626708984,0.40768080851247007,0.01926420320437927
2011-11-17,33.310001373291016,60.29999923706055,0.4075474305556145,-0.0030640545793119145
2011-11-18,33.69499969482422,60.5099983215332,0.4117849559980409,0.054030486494340835
2011-11-21,32.974998474121094,60.09000015258789,0.4068292834979492,-0.09086595817794318
2011-11-22,32.98500061035156,59.7599983215332,0.40736517340081246,0.009911897018064053
2011-11-23,32.435001373291016,58.88999938964844,0.4064191005060346,-0.03501824593563896
2011-11-25,32.369998931884766,59.369998931884766,0.4015680458944297,-0.055124247278669714
2011-11-28,32.584999084472656,59.970001220703125,0.3999972394740286,-0.014880412801858256
2011-11-29,33.095001220703125,60.630001068115234,0.4046443713258412,0.04172113456415616
2011-11-30,33.6150016784668,62.54999923706055,0.3984715775338556,-0.03598039748243309
2011-12-01,33.415000915527344,62.099998474121094,0.3977552258023311,-0.009989225622447861
2011-12-02,33.189998626708984,61.86000061035156,0.3961664891988112,-0.02470554759207033
2011-12-05,33.154998779296875,62.099998474121094,0.39388769986872363,-0.027211145746527166
2011-12-06,33.34000015258789,62.040000915527344,0.39626118153458095,0.03198254642710907
2011-12-07,33.38999938964844,62.130001068115234,0.39690487695351645,0.0081437923129144
2011-12-08,33.3650016784668,61.470001220703125,0.39897612819677997,0.043738118725428876
2011-12-09,33.78499984741211,62.58000183105469,0.3994028992106829,0.0035921488133396906
2011-12-12,33.44499969482422,61.83000183105469,0.39906945981458897,-0.00652941115541239
2011-12-13,33.2400016784668,62.61000061035156,0.38962022958828113,-0.09039358007879628
2011-12-14,33.130001068115234,62.54999923706055,0.38720960284879585,-0.030846734706813095
2011-12-15,33.44499969482422,63.119998931884766,0.38829837985641985,0.010863848879381521
2011-12-16,33.720001220703125,63.029998779296875,0.392532637996815,0.055314558604194985
2011-12-19,33.685001373291016,62.90999984741211,0.39336320586074675,0.011656662977500787
2011-12-20,34.20000076293945,64.19999694824219,0.3937726703220791,0.0031771277833527733
2011-12-21,34.78499984741211,64.94999694824219,0.39930491006374386,0.047944820080402906
2011-12-22,34.595001220703125,64.88999938964844,0.39771251317090095,-0.01953344430332038
2011-12-23,34.970001220703125,65.66999816894531,0.39850508959094144,0.0073079824075676925
2011-12-27,34.939998626708984,65.97000122070312,0.3963391930052447,-0.02292333291936899
2011-12-28,34.755001068115234,65.7300033569336,0.39501488374410465,-0.01832643861426675
2011-12-29,35.08000183105469,66.18000030517578,0.39696408875388584,0.02067246956757174
2011-12-30,34.98500061035156,66.0,0.39692942980325385,-0.00046429628820732205
2012-01-03,35.06999969482422,64.86000061035156,0.40010044884527357,0.088536238790212
2012-01-04,34.849998474121094,64.55999755859375,0.39998730569947494,-0.0019043650678369772
2012-01-05,34.685001373291016,64.52999877929688,0.39809407535787666,-0.025825654583911728
2012-01-06,34.46500015258789,64.52999877929688,0.39494861477360665,-0.04098208423855709
2012-01-09,34.46500015258789,64.41000366210938,0.39502655711973406,0.0010718038854520273
2012-01-10,34.66999816894531,64.41000366210938,0.39766406677821536,0.034445805487003156
2012-01-11,34.029998779296875,64.19999694824219,0.39160125143521496,-0.08771208437111966
2012-01-12,33.78499984741211,63.84000015258789,0.38959204609026404,-0.03246978748384777
2012-01-13,33.494998931884766,63.93000030517578,0.3848920087067385,-0.06038515628620189
2012-01-17,33.67499923706055,63.959999084472656,0.38631947391153143,0.018243130790871476
2012-01-18,33.79499816894531,63.959999084472656,0.3881205632913666,0.023339591436908336
2012-01-19,33.724998474121094,63.720001220703125,0.3886544923784455,0.007894922115397662
2012-01-20,34.04499816894531,63.900001525878906,0.3922389529552187,0.043572181541264854
2012-01-23,34.26499938964844,63.810001373291016,0.3960007080181803,0.05064306268936036
2012-01-24,33.95000076293945,63.41999816894531,0.39485206285066526,-0.018789895144706747
2012-01-25,34.21500015258789,64.08000183105469,0.3946109642191016,-0.002412375548537682
2012-01-26,34.005001068115234,64.41000366210938,0.3892609425513428,-0.05713200281087438
2012-01-27,33.720001220703125,63.540000915527344,0.38923335139441656,-0.0005915098528745943
2012-01-30,33.72999954223633,63.38999938964844,0.38999426590899977,0.011593430569512009
2012-01-31,33.76499938964844,63.93000030517578,0.38734896044764716,-0.027608657771772016
2012-02-01,33.92499923706055,64.37999725341797,0.3866679360247833,-0.006986247010416946
2012-02-02,33.915000915527344,64.11000061035156,0.38770325936758737,0.014720337528522975
2012-02-03,34.040000915527344,64.19999694824219,0.3891005867638902,0.017598482051397468
2012-02-06,34.01499938964844,63.810001373291016,0.3906324871979947,0.024464730753649633
2012-02-07,34.275001525878906,64.44000244140625,0.39126250540582225,0.0063815700685623256
2012-02-08,34.165000915527344,64.13999938964844,0.391423396669425,0.0023158368311939626
2012-02-09,33.98500061035156,64.37999725341797,0.387566537433387,-0.045382482435186944
2012-02-10,33.970001220703125,64.44000244140625,0.3864372341456633,-0.013966943307444524
2012-02-13,34.220001220703125,64.31999969482422,0.38991037547456636,0.04731729014198294
2012-02-14,34.45000076293945,64.5,0.39279148745361137,0.034526030692603626
2012-02-15,34.20000076293945,62.61000061035156,0.3934244441685141,0.09032920079393847
2012-02-16,34.43000030517578,63.29999923706055,0.39418014999607365,0.008344538880521668
2012-02-17,34.525001525878906,62.70000076293945,0.397471144611032,0.05903895978574525
2012-02-21,34.40999984741211,62.58000183105469,0.3973736400699379,-0.0014397341996215118
2012-02-22,34.625,62.790000915527344,0.39923366073875116,0.022526165724066516
2012-02-23,34.59000015258789,62.66999816894531,0.3996797876604691,0.006159994274121061
2012-02-24,34.5,63.29999923706055,0.3939689454906997,-0.05722767699866438
2012-02-27,34.415000915527344,63.209999084472656,0.3925594715270401,-0.018335069544278326
2012-02-28,34.42499923706055,63.029998779296875,0.3933068037324968,0.010748293958776856
2012-02-29,34.93000030517578,62.7599983215332,0.40028362675109136,0.10790847717255758
2012-03-01,34.79999923706055,62.970001220703125,0.39878080809523914,-0.018305162939341812
2012-03-02,34.59000015258789,63.119998931884766,0.394675125021756,-0.049524086564979086
