Date,BAC,C
2013-04-25,12.4399995803833,47.11000061035156
2013-04-26,12.420000076293944,46.91999816894531
2013-04-29,12.380000114440918,46.81999969482422
2013-04-30,12.3100004196167,46.65999984741211
2013-05-01,12.140000343322754,45.869998931884766
2013-05-02,12.1899995803833,46.540000915527344
2013-05-03,12.239999771118164,46.970001220703125
2013-05-06,12.880000114440918,47.47999954223633
2013-05-07,12.899999618530272,48.11000061035156
2013-05-08,13.020000457763672,49.290000915527344
2013-05-09,12.90999984741211,48.599998474121094
2013-05-10,13.020000457763672,48.75
2013-05-13,12.979999542236328,48.91999816894531
2013-05-14,13.34000015258789,50.09000015258789
2013-05-15,13.4399995803833,51.34000015258789
2013-05-16,13.359999656677246,50.61000061035156
2013-05-17,13.43000030517578,51.45000076293945
2013-05-20,13.510000228881836,51.599998474121094
2013-05-21,13.4399995803833,51.65999984741211
2013-05-22,13.3100004196167,51.0
2013-05-23,13.210000038146973,50.529998779296875
2013-05-24,13.239999771118164,50.52000045776367
2013-05-28,13.350000381469728,51.790000915527344
2013-05-29,13.479999542236328,52.279998779296875
2013-05-30,13.829999923706056,53.27000045776367
2013-05-31,13.65999984741211,51.9900016784668
2013-06-03,13.550000190734863,51.959999084472656
2013-06-04,13.359999656677246,51.22999954223633
2013-06-05,13.09000015258789,50.029998779296875
2013-06-06,13.199999809265137,50.83000183105469
2013-06-07,13.380000114440918,51.599998474121094
2013-06-10,13.300000190734863,51.93000030517578
2013-06-11,13.119999885559082,49.95000076293945
2013-06-12,13.0600004196167,49.439998626708984
2013-06-13,13.210000038146973,50.290000915527344
2013-06-14,13.06999969482422,49.220001220703125
2013-06-17,13.210000038146973,49.36000061035156
2013-06-18,13.270000457763672,50.0099983215332
2013-06-19,13.1899995803833,49.529998779296875
2013-06-20,12.890000343322754,47.900001525878906
2013-06-21,12.6899995803833,46.869998931884766
2013-06-24,12.300000190734863,45.439998626708984
2013-06-25,12.670000076293944,47.0
2013-06-26,12.760000228881836,47.61000061035156
2013-06-27,13.010000228881836,48.279998779296875
2013-06-28,12.859999656677246,47.970001220703125
2013-07-01,12.93000030517578,48.25
2013-07-02,12.899999618530272,48.150001525878906
2013-07-03,12.829999923706056,47.66999816894531
2013-07-05,13.0600004196167,48.529998779296875
2013-07-08,13.279999732971191,49.52000045776367
2013-07-09,13.529999732971191,50.209999084472656
2013-07-10,13.369999885559082,49.630001068115234
2013-07-11,13.510000228881836,50.040000915527344
2013-07-12,13.779999732971191,50.810001373291016
2013-07-15,13.880000114440918,51.810001373291016
2013-07-16,13.920000076293944,51.83000183105469
2013-07-17,14.3100004196167,51.790000915527344
2013-07-18,14.760000228881836,52.689998626708984
2013-07-19,14.75,52.349998474121094
2013-07-22,14.920000076293944,53.0
2013-07-23,14.9399995803833,52.880001068115234
2013-07-24,14.710000038146973,52.189998626708984
2013-07-25,14.829999923706056,52.65999984741211
2013-07-26,14.729999542236328,52.209999084472656
2013-07-29,14.520000457763672,51.63999938964844
2013-07-30,14.520000457763672,51.779998779296875
2013-07-31,14.600000381469728,52.13999938964844
2013-08-01,14.949999809265137,52.86000061035156
2013-08-02,14.84000015258789,53.0
2013-08-05,14.800000190734863,52.869998931884766
2013-08-06,14.640000343322754,51.47999954223633
2013-08-07,14.529999732971191,51.5
2013-08-08,14.609999656677246,51.779998779296875
2013-08-09,14.449999809265137,51.31999969482422
2013-08-12,14.40999984741211,50.900001525878906
2013-08-13,14.510000228881836,51.77000045776367
2013-08-14,14.600000381469728,51.59000015258789
2013-08-15,14.31999969482422,50.86000061035156
2013-08-16,14.420000076293944,50.349998474121094
2013-08-19,14.149999618530272,49.33000183105469
2013-08-20,14.289999961853027,49.91999816894531
2013-08-21,14.34000015258789,49.15999984741211
2013-08-22,14.56999969482422,49.90999984741211
2013-08-23,14.56999969482422,49.83000183105469
2013-08-26,14.489999771118164,49.599998474121094
2013-08-27,14.109999656677246,48.2400016784668
2013-08-28,14.119999885559082,48.310001373291016
2013-08-29,14.170000076293944,48.470001220703125
2013-08-30,14.119999885559082,48.33000183105469
2013-09-03,14.25,49.369998931884766
2013-09-04,14.31999969482422,49.599998474121094
2013-09-05,14.369999885559082,49.86000061035156
2013-09-06,14.359999656677246,49.220001220703125
2013-09-09,14.479999542236328,50.09000015258789
2013-09-10,14.609999656677246,51.09000015258789
2013-09-11,14.649999618530272,50.72999954223633
2013-09-12,14.479999542236328,50.2599983215332
2013-09-13,14.489999771118164,50.4900016784668
2013-09-16,14.529999732971191,51.0
2013-09-17,14.550000190734863,51.20000076293945
2013-09-18,14.710000038146973,52.209999084472656
2013-09-19,14.609999656677246,51.95000076293945
2013-09-20,14.4399995803833,51.209999084472656
2013-09-23,14.140000343322754,49.56999969482422
2013-09-24,14.09000015258789,48.959999084472656
2013-09-25,14.140000343322754,49.2599983215332
2013-09-26,14.079999923706056,48.93000030517578
2013-09-27,13.899999618530272,48.88999938964844
2013-09-30,13.800000190734863,48.5099983215332
2013-10-01,13.899999618530272,48.599998474121094
2013-10-02,14.0600004196167,48.709999084472656
2013-10-03,14.0,48.400001525878906
2013-10-04,14.050000190734863,49.13999938964844
2013-10-07,13.8100004196167,48.18000030517578
2013-10-08,13.6899995803833,47.66999816894531
2013-10-09,13.84000015258789,47.95000076293945
2013-10-10,14.229999542236328,49.27000045776367
2013-10-11,14.1899995803833,49.220001220703125
2013-10-14,14.350000381469728,49.599998474121094
2013-10-15,14.239999771118164,48.86000061035156
2013-10-16,14.5600004196167,50.84000015258789
2013-10-17,14.65999984741211,51.119998931884766
2013-10-18,14.630000114440918,51.150001525878906
2013-10-21,14.520000457763672,51.029998779296875
2013-10-22,14.520000457763672,50.7599983215332
2013-10-23,14.210000038146973,50.189998626708984
2013-10-24,14.170000076293944,50.150001525878906
2013-10-25,14.260000228881836,50.060001373291016
2013-10-28,14.229999542236328,50.150001525878906
2013-10-29,14.149999618530272,50.220001220703125
2013-10-30,14.170000076293944,49.88999938964844
2013-10-31,13.970000267028809,48.779998779296875
2013-11-01,14.020000457763672,48.7400016784668
2013-11-04,14.039999961853027,48.630001068115234
2013-11-05,13.93000030517578,48.380001068115234
2013-11-06,13.960000038146973,48.619998931884766
2013-11-07,13.800000190734863,48.349998474121094
2013-11-08,14.31999969482422,49.939998626708984
2013-11-11,14.399999618530272,50.16999816894531
2013-11-12,14.31999969482422,49.52000045776367
2013-11-13,14.640000343322754,49.9900016784668
2013-11-14,14.800000190734863,50.209999084472656
2013-11-15,14.920000076293944,50.400001525878906
2013-11-18,14.920000076293944,50.790000915527344
2013-11-19,15.199999809265137,51.16999816894531
2013-11-20,15.140000343322754,50.77000045776367
2013-11-21,15.59000015258789,51.72999954223633
2013-11-22,15.640000343322754,52.40999984741211
2013-11-25,15.8100004196167,53.290000915527344
2013-11-26,15.880000114440918,53.0099983215332
2013-11-27,15.829999923706056,53.04999923706055
2013-11-29,15.81999969482422,52.91999816894531
2013-12-02,15.729999542236328,52.619998931884766
2013-12-03,15.539999961853027,52.130001068115234
2013-12-04,15.630000114440918,52.040000915527344
2013-12-05,15.43000030517578,51.060001373291016
2013-12-06,15.5600004196167,51.4900016784668
2013-12-09,15.579999923706056,52.11000061035156
2013-12-10,15.5600004196167,51.7400016784668
2013-12-11,15.25,50.709999084472656
2013-12-12,15.25,50.90999984741211
2013-12-13,15.18000030517578,50.970001220703125
2013-12-16,15.239999771118164,50.900001525878906
2013-12-17,15.18000030517578,50.689998626708984
2013-12-18,15.6899995803833,51.959999084472656
2013-12-19,15.75,51.880001068115234
2013-12-20,15.600000381469728,52.209999084472656
2013-12-23,15.6899995803833,52.40999984741211
2013-12-24,15.699999809265137,52.43000030517578
2013-12-26,15.649999618530272,52.349998474121094
2013-12-27,15.670000076293944,52.2599983215332
2013-12-30,15.539999961853027,51.91999816894531
2013-12-31,15.56999969482422,52.11000061035156
2014-01-02,16.100000381469727,52.27000045776367
2014-01-03,16.40999984741211,53.400001525878906
2014-01-06,16.65999984741211,53.810001373291016
2014-01-07,16.5,54.18000030517578
2014-01-08,16.579999923706055,54.810001373291016
2014-01-09,16.829999923706055,55.20000076293945
2014-01-10,16.770000457763672,54.720001220703125
2014-01-13,16.43000030517578,53.720001220703125
2014-01-14,16.770000457763672,53.95000076293945
2014-01-15,17.149999618530273,54.9900016784668
2014-01-16,17.079999923706055,52.599998474121094
2014-01-17,17.010000228881836,52.27000045776367
2014-01-21,17.010000228881836,51.849998474121094
2014-01-22,17.149999618530273,51.900001525878906
2014-01-23,16.860000610351562,50.720001220703125
2014-01-24,16.450000762939453,49.33000183105469
2014-01-27,16.309999465942383,48.810001373291016
2014-01-28,16.729999542236328,49.599998474121094
2014-01-29,16.68000030517578,48.08000183105469
2014-01-30,16.93000030517578,48.29999923706055
2014-01-31,16.75,47.43000030517578
2014-02-03,16.350000381469727,46.34000015258789
2014-02-04,16.350000381469727,46.779998779296875
2014-02-05,16.399999618530273,47.060001373291016
2014-02-06,16.690000534057617,48.25
2014-02-07,16.81999969482422,49.34000015258789
2014-02-10,16.719999313354492,49.31999969482422
2014-02-11,16.8799991607666,49.65999984741211
2014-02-12,16.75,49.959999084472656
2014-02-13,16.75,49.86000061035156
2014-02-14,16.700000762939453,49.52000045776367
2014-02-18,16.469999313354492,49.380001068115234
2014-02-19,16.200000762939453,48.189998626708984
2014-02-20,16.299999237060547,48.130001068115234
2014-02-21,16.290000915527344,48.2599983215332
2014-02-24,16.530000686645508,48.97999954223633
2014-02-25,16.34000015258789,48.400001525878906
2014-02-26,16.329999923706055,48.31999969482422
2014-02-27,16.489999771118164,48.689998626708984
2014-02-28,16.530000686645508,48.630001068115234
2014-03-03,16.299999237060547,47.61000061035156
2014-03-04,16.729999542236328,48.83000183105469
2014-03-05,17.25,49.41999816894531
2014-03-06,17.350000381469727,49.709999084472656
2014-03-07,17.329999923706055,49.619998931884766
2014-03-10,17.469999313354492,49.56999969482422
2014-03-11,17.270000457763672,48.43000030517578
2014-03-12,17.280000686645508,47.97999954223633
2014-03-13,17.15999984741211,47.33000183105469
2014-03-14,16.799999237060547,46.880001068115234
2014-03-17,17.110000610351562,47.72999954223633
2014-03-18,17.190000534057617,48.13999938964844
2014-03-19,17.440000534057617,48.939998626708984
2014-03-20,17.920000076293945,50.220001220703125
2014-03-21,17.559999465942383,50.08000183105469
2014-03-24,17.3700008392334,50.04999923706055
2014-03-25,17.209999084472656,50.29999923706055
2014-03-26,17.18000030517578,50.15999984741211
2014-03-27,17.010000228881836,47.45000076293945
2014-03-28,16.979999542236328,47.25
2014-03-31,17.200000762939453,47.599998474121094
2014-04-01,17.34000015258789,47.79999923706055
2014-04-02,17.229999542236328,48.2400016784668
2014-04-03,17.149999618530273,47.68000030517578
2014-04-04,16.719999313354492,47.11000061035156
2014-04-07,16.3799991607666,46.54999923706055
2014-04-08,16.440000534057617,46.599998474121094
2014-04-09,16.6200008392334,47.15999984741211
2014-04-10,16.1200008392334,46.22999954223633
2014-04-11,15.770000457763672,45.68000030517578
2014-04-14,16.0,47.66999816894531
2014-04-15,16.389999389648438,48.310001373291016
2014-04-16,16.1299991607666,48.18000030517578
2014-04-17,16.149999618530273,48.220001220703125
2014-04-21,16.09000015258789,47.84000015258789
2014-04-22,16.290000915527344,48.02000045776367
2014-04-23,16.3700008392334,48.400001525878906
2014-04-24,16.34000015258789,48.33000183105469
2014-04-25,15.949999809265137,47.75
2014-04-28,14.949999809265137,47.29999923706055
2014-04-29,15.239999771118164,48.15999984741211
2014-04-30,15.140000343322754,47.90999984741211
2014-05-01,15.09000015258789,47.7599983215332
2014-05-02,15.25,47.72999954223633
2014-05-05,15.079999923706056,47.18000030517578
2014-05-06,14.729999542236328,46.36000061035156
2014-05-07,14.800000190734863,46.70000076293945
2014-05-08,14.93000030517578,47.13999938964844
2014-05-09,14.739999771118164,46.9900016784668
2014-05-12,15.06999969482422,47.27000045776367
2014-05-13,15.029999732971191,47.41999816894531
2014-05-14,14.84000015258789,47.119998931884766
2014-05-15,14.550000190734863,46.52000045776367
2014-05-16,14.510000228881836,46.439998626708984
2014-05-19,14.670000076293944,46.77000045776367
2014-05-20,14.529999732971191,46.54999923706055
2014-05-21,14.609999656677246,46.849998474121094
2014-05-22,14.710000038146973,47.13999938964844
2014-05-23,14.720000267028809,47.290000915527344
2014-05-27,15.220000267028809,47.56999969482422
2014-05-28,15.140000343322754,47.31999969482422
2014-05-29,15.149999618530272,47.279998779296875
2014-05-30,15.140000343322754,47.56999969482422
2014-06-02,15.260000228881836,47.7599983215332
2014-06-03,15.210000038146973,48.189998626708984
2014-06-04,15.210000038146973,47.880001068115234
2014-06-05,15.43000030517578,48.630001068115234
2014-06-06,15.59000015258789,48.93000030517578
2014-06-09,15.84000015258789,49.58000183105469
2014-06-10,15.920000076293944,49.33000183105469
2014-06-11,15.59000015258789,48.810001373291016
2014-06-12,15.420000076293944,48.27000045776367
2014-06-13,15.4399995803833,47.59000015258789
2014-06-16,15.279999732971191,47.63999938964844
2014-06-17,15.59000015258789,47.790000915527344
2014-06-18,15.649999618530272,47.93000030517578
2014-06-19,15.550000190734863,47.560001373291016
2014-06-20,15.449999809265137,47.34000015258789
2014-06-23,15.640000343322754,48.060001373291016
2014-06-24,15.489999771118164,47.810001373291016
2014-06-25,15.470000267028809,47.81999969482422
2014-06-26,15.40999984741211,47.22999954223633
2014-06-27,15.329999923706056,47.13999938964844
2014-06-30,15.369999885559082,47.099998474121094
2014-07-01,15.600000381469728,47.459999084472656
2014-07-02,15.850000381469728,48.0099983215332
2014-07-03,16.030000686645508,48.2400016784668
2014-07-07,15.9399995803833,47.97999954223633
2014-07-08,15.579999923706056,47.41999816894531
2014-07-09,15.600000381469728,47.380001068115234
2014-07-10,15.4399995803833,46.900001525878906
2014-07-11,15.380000114440918,47.0
2014-07-14,15.56999969482422,48.41999816894531
2014-07-15,15.8100004196167,49.290000915527344
2014-07-16,15.510000228881836,49.81999969482422
2014-07-17,15.199999809265137,49.18000030517578
2014-07-18,15.489999771118164,49.560001373291016
2014-07-21,15.520000457763672,49.349998474121094
2014-07-22,15.520000457763672,49.599998474121094
2014-07-23,15.520000457763672,50.18000030517578
2014-07-24,15.619999885559082,50.09000015258789
2014-07-25,15.59000015258789,50.029998779296875
2014-07-28,15.5,49.70000076293945
2014-07-29,15.34000015258789,49.41999816894531
2014-07-30,15.579999923706056,50.0
2014-07-31,15.25,48.90999984741211
2014-08-01,14.979999542236328,48.099998474121094
2014-08-04,15.050000190734863,48.34000015258789
2014-08-05,15.0,47.88999938964844
2014-08-06,15.199999809265137,48.13999938964844
2014-08-07,15.119999885559082,48.060001373291016
2014-08-08,15.199999809265137,48.45000076293945
2014-08-11,15.220000267028809,48.38999938964844
2014-08-12,15.210000038146973,48.439998626708984
2014-08-13,15.25,48.75
2014-08-14,15.31999969482422,49.130001068115234
2014-08-15,15.220000267028809,48.720001220703125
2014-08-18,15.449999809265137,49.5099983215332
2014-08-19,15.449999809265137,49.70000076293945
2014-08-20,15.520000457763672,49.79999923706055
2014-08-21,16.15999984741211,51.06999969482422
2014-08-22,16.1299991607666,50.93000030517578
2014-08-25,16.290000915527344,51.630001068115234
2014-08-26,16.329999923706055,52.130001068115234
2014-08-27,16.200000762939453,51.86000061035156
2014-08-28,16.010000228881836,51.38999938964844
2014-08-29,16.09000015258789,51.650001525878906
2014-09-02,16.270000457763672,51.959999084472656
2014-09-03,16.100000381469727,52.22999954223633
2014-09-04,16.110000610351562,52.470001220703125
2014-09-05,16.020000457763672,52.29999923706055
2014-09-08,16.350000381469727,52.04999923706055
2014-09-09,16.139999389648438,51.2599983215332
2014-09-10,16.360000610351562,51.83000183105469
2014-09-11,16.56999969482422,52.22999954223633
2014-09-12,16.790000915527344,52.380001068115234
2014-09-15,16.739999771118164,52.310001373291016
2014-09-16,16.709999084472656,52.36000061035156
2014-09-17,16.770000457763672,52.38999938964844
2014-09-18,17.040000915527344,53.65999984741211
2014-09-19,16.950000762939453,53.47999954223633
2014-09-22,17.030000686645508,53.040000915527344
2014-09-23,17.049999237060547,52.84000015258789
2014-09-24,17.18000030517578,53.2599983215332
2014-09-25,16.850000381469727,51.959999084472656
2014-09-26,17.030000686645508,52.4900016784668
2014-09-29,17.010000228881836,52.04999923706055
2014-09-30,17.049999237060547,51.81999969482422
2014-10-01,16.81999969482422,51.099998474121094
2014-10-02,16.8799991607666,51.25
2014-10-03,17.290000915527344,52.31999969482422
2014-10-06,17.290000915527344,52.279998779296875
2014-10-07,16.8799991607666,51.27000045776367
2014-10-08,17.1200008392334,52.540000915527344
2014-10-09,16.59000015258789,51.13999938964844
2014-10-10,16.479999542236328,50.11000061035156
2014-10-13,16.399999618530273,49.900001525878906
2014-10-14,16.520000457763672,51.470001220703125
2014-10-15,15.760000228881836,49.68000030517578
2014-10-16,16.079999923706055,49.75
2014-10-17,16.209999084472656,50.06999969482422
2014-10-20,16.260000228881836,50.529998779296875
2014-10-21,16.600000381469727,51.27000045776367
2014-10-22,16.399999618530273,50.70000076293945
2014-10-23,16.600000381469727,51.40999984741211
2014-10-24,16.719999313354492,51.79999923706055
2014-10-27,16.59000015258789,51.59000015258789
2014-10-28,16.799999237060547,52.439998626708984
2014-10-29,16.989999771118164,52.650001525878906
2014-10-30,17.030000686645508,53.150001525878906
2014-10-31,17.15999984741211,53.529998779296875
2014-11-03,17.270000457763672,53.470001220703125
2014-11-04,17.209999084472656,53.189998626708984
2014-11-05,17.34000015258789,54.02000045776367
2014-11-06,17.360000610351562,53.9900016784668
2014-11-07,17.360000610351562,53.75
2014-11-10,17.3700008392334,53.88999938964844
2014-11-11,17.31999969482422,53.810001373291016
2014-11-12,17.290000915527344,53.41999816894531
2014-11-13,17.219999313354492,53.439998626708984
2014-11-14,17.139999389648438,53.380001068115234
2014-11-17,17.09000015258789,53.56999969482422
2014-11-18,17.139999389648438,53.810001373291016
2014-11-19,17.059999465942383,53.65999984741211
2014-11-20,17.0,53.52000045776367
2014-11-21,17.1200008392334,53.65999984741211
2014-11-24,17.18000030517578,54.400001525878906
2014-11-25,17.100000381469727,54.33000183105469
2014-11-26,17.110000610351562,54.130001068115234
2014-11-28,17.040000915527344,53.970001220703125
2014-12-01,16.790000915527344,53.349998474121094
2014-12-02,17.149999618530273,54.36000061035156
2014-12-03,17.290000915527344,55.209999084472656
2014-12-04,17.209999084472656,55.18000030517578
2014-12-05,17.68000030517578,56.08000183105469
2014-12-08,17.65999984741211,56.369998931884766
2014-12-09,17.559999465942383,55.849998474121094
2014-12-10,17.3799991607666,54.470001220703125
2014-12-11,17.469999313354492,54.5099983215332
2014-12-12,17.1299991607666,53.400001525878906
2014-12-15,16.850000381469727,52.790000915527344
2014-12-16,16.719999313354492,51.16999816894531
2014-12-17,17.260000228881836,52.45000076293945
2014-12-18,17.530000686645508,54.099998474121094
2014-12-19,17.6200008392334,54.0099983215332
2014-12-22,17.709999084472656,53.959999084472656
2014-12-23,17.93000030517578,54.41999816894531
2014-12-24,17.979999542236328,54.540000915527344
2014-12-26,17.979999542236328,54.43000030517578
2014-12-29,18.11000061035156,54.72999954223633
2014-12-30,18.1299991607666,54.84000015258789
2014-12-31,17.889999389648438,54.11000061035156
2015-01-02,17.899999618530273,54.2599983215332
2015-01-05,17.3799991607666,52.54999923706055
2015-01-06,16.860000610351562,50.70000076293945
2015-01-07,16.940000534057617,51.16999816894531
2015-01-08,17.290000915527344,51.939998626708984
2015-01-09,16.979999542236328,50.779998779296875
2015-01-12,16.68000030517578,50.380001068115234
2015-01-13,16.450000762939453,50.02000045776367
2015-01-14,16.040000915527344,49.04999923706055
2015-01-15,15.199999809265137,47.22999954223633
2015-01-16,15.380000114440918,47.61000061035156
2015-01-20,15.260000228881836,47.2599983215332
2015-01-21,15.40999984741211,47.7400016784668
2015-01-22,16.09000015258789,49.56999969482422
2015-01-23,15.729999542236328,48.619998931884766
2015-01-26,15.850000381469728,48.88999938964844
2015-01-27,15.630000114440918,48.310001373291016
2015-01-28,15.199999809265137,47.11000061035156
2015-01-29,15.43000030517578,47.619998931884766
2015-01-30,15.149999618530272,46.95000076293945
2015-02-02,15.460000038146973,47.720001220703125
2015-02-03,15.890000343322754,48.880001068115234
2015-02-04,15.789999961853027,48.400001525878906
2015-02-05,15.970000267028809,48.540000915527344
2015-02-06,16.489999771118164,49.13999938964844
2015-02-09,16.350000381469727,49.209999084472656
2015-02-10,16.420000076293945,49.38999938964844
2015-02-11,16.360000610351562,49.68000030517578
2015-02-12,16.670000076293945,50.88999938964844
2015-02-13,16.610000610351562,51.20000076293945
2015-02-17,16.6299991607666,51.689998626708984
2015-02-18,16.299999237060547,51.41999816894531
2015-02-19,16.209999084472656,51.119998931884766
2015-02-20,16.3799991607666,51.779998779296875
2015-02-23,16.200000762939453,51.31999969482422
2015-02-24,16.3799991607666,51.900001525878906
2015-02-25,16.489999771118164,52.09000015258789
2015-02-26,16.040000915527344,52.40999984741211
2015-02-27,15.8100004196167,52.41999816894531
2015-03-02,16.010000228881836,53.4900016784668
2015-03-03,16.040000915527344,53.72999954223633
2015-03-04,15.84000015258789,53.66999816894531
2015-03-05,16.0,53.560001373291016
2015-03-06,16.219999313354492,53.060001373291016
2015-03-09,16.170000076293945,52.95000076293945
2015-03-10,15.789999961853027,51.22999954223633
2015-03-11,16.110000610351562,52.33000183105469
2015-03-12,16.09000015258789,54.08000183105469
2015-03-13,16.09000015258789,53.540000915527344
2015-03-16,16.1299991607666,53.689998626708984
2015-03-17,16.09000015258789,53.84000015258789
2015-03-18,15.979999542236328,53.720001220703125
2015-03-19,15.609999656677246,52.380001068115234
2015-03-20,15.84000015258789,52.97999954223633
2015-03-23,15.720000267028809,52.47999954223633
2015-03-24,15.609999656677246,51.939998626708984
2015-03-25,15.40999984741211,51.380001068115234
2015-03-26,15.420000076293944,51.189998626708984
2015-03-27,15.3100004196167,51.0
2015-03-30,15.520000457763672,51.63999938964844
2015-03-31,15.390000343322754,51.52000045776367
2015-04-01,15.40999984741211,51.619998931884766
2015-04-02,15.539999961853027,51.86000061035156
2015-04-06,15.510000228881836,51.619998931884766
2015-04-07,15.460000038146973,51.52000045776367
2015-04-08,15.609999656677246,51.88999938964844
2015-04-09,15.710000038146973,52.130001068115234
2015-04-10,15.720000267028809,52.43000030517578
2015-04-13,15.800000190734863,52.65999984741211
2015-04-14,15.81999969482422,52.72999954223633
2015-04-15,15.640000343322754,53.209999084472656
2015-04-16,15.789999961853027,54.02000045776367
2015-04-17,15.5600004196167,53.06999969482422
2015-04-20,15.56999969482422,53.20000076293945
2015-04-21,15.5,52.47999954223633
2015-04-22,15.739999771118164,53.099998474121094
2015-04-23,15.6899995803833,53.220001220703125
2015-04-24,15.640000343322754,52.900001525878906
2015-04-27,15.5600004196167,52.79999923706055
2015-04-28,15.649999618530272,53.02000045776367
2015-04-29,15.979999542236328,53.7599983215332
2015-04-30,15.93000030517578,53.31999969482422
2015-05-01,16.110000610351562,53.7599983215332
2015-05-04,16.440000534057617,54.16999816894531
2015-05-05,16.350000381469727,53.349998474121094
2015-05-06,16.290000915527344,52.81999969482422
2015-05-07,16.239999771118164,53.310001373291016
2015-05-08,16.450000762939453,54.02000045776367
2015-05-11,16.489999771118164,53.970001220703125
2015-05-12,16.43000030517578,53.7400016784668
2015-05-13,16.469999313354492,54.20000076293945
2015-05-14,16.520000457763672,54.599998474121094
2015-05-15,16.350000381469727,54.2400016784668
2015-05-18,16.510000228881836,54.66999816894531
2015-05-19,16.770000457763672,55.33000183105469
2015-05-20,16.739999771118164,54.88999938964844
2015-05-21,16.729999542236328,54.84000015258789
2015-05-22,16.75,54.970001220703125
2015-05-26,16.5,54.2400016784668
2015-05-27,16.739999771118164,54.869998931884766
2015-05-28,16.670000076293945,54.54999923706055
2015-05-29,16.5,54.08000183105469
2015-06-01,16.549999237060547,54.45000076293945
2015-06-02,16.719999313354492,54.720001220703125
2015-06-03,16.93000030517578,55.630001068115234
2015-06-04,16.780000686645508,55.33000183105469
2015-06-05,17.190000534057617,56.2400016784668
2015-06-08,17.079999923706055,55.650001525878906
2015-06-09,17.309999465942383,56.0
2015-06-10,17.59000015258789,57.02000045776367
2015-06-11,17.489999771118164,57.209999084472656
2015-06-12,17.489999771118164,57.11000061035156
2015-06-15,17.469999313354492,56.650001525878906
2015-06-16,17.549999237060547,57.06999969482422
2015-06-17,17.3700008392334,56.540000915527344
2015-06-18,17.3799991607666,56.7599983215332
2015-06-19,17.170000076293945,56.22999954223633
2015-06-22,17.469999313354492,56.95000076293945
2015-06-23,17.670000076293945,57.38999938964844
2015-06-24,17.489999771118164,56.65999984741211
2015-06-25,17.3700008392334,56.189998626708984
2015-06-26,17.40999984741211,56.34000015258789
2015-06-29,16.889999389648438,54.880001068115234
2015-06-30,17.020000457763672,55.2400016784668
2015-07-01,17.219999313354492,55.68000030517578
2015-07-02,17.030000686645508,55.369998931884766
2015-07-06,16.940000534057617,55.08000183105469
2015-07-07,16.690000534057617,54.5
2015-07-08,16.25,52.79999923706055
2015-07-09,16.479999542236328,53.709999084472656
2015-07-10,16.700000762939453,54.560001373291016
2015-07-13,17.020000457763672,55.540000915527344
2015-07-14,17.1299991607666,55.90999984741211
2015-07-15,17.68000030517578,56.459999084472656
2015-07-16,17.950000762939453,58.59000015258789
2015-07-17,18.100000381469727,58.75
2015-07-20,18.1200008392334,58.849998474121094
2015-07-21,18.079999923706055,59.099998474121094
2015-07-22,18.450000762939453,60.34000015258789
2015-07-23,18.18000030517578,59.869998931884766
2015-07-24,17.899999618530273,58.70000076293945
2015-07-27,17.670000076293945,57.959999084472656
2015-07-28,17.8799991607666,58.369998931884766
2015-07-29,18.15999984741211,58.91999816894531
2015-07-30,18.1299991607666,58.880001068115234
2015-07-31,17.8799991607666,58.459999084472656
2015-08-03,17.770000457763672,58.439998626708984
2015-08-04,17.799999237060547,58.470001220703125
2015-08-05,17.8700008392334,58.7400016784668
2015-08-06,17.809999465942383,58.099998474121094
2015-08-07,17.75,57.90999984741211
2015-08-10,18.040000915527344,58.7400016784668
2015-08-11,17.790000915527344,57.63999938964844
2015-08-12,17.520000457763672,56.90999984741211
2015-08-13,17.6200008392334,57.33000183105469
2015-08-14,17.700000762939453,57.59000015258789
2015-08-17,17.770000457763672,57.77000045776367
2015-08-18,17.690000534057617,57.54999923706055
2015-08-19,17.459999084472656,57.0
2015-08-20,16.719999313354492,55.33000183105469
2015-08-21,16.100000381469727,53.599998474121094
2015-08-24,15.289999961853027,50.34000015258789
2015-08-25,15.260000228881836,49.880001068115234
2015-08-26,16.059999465942383,52.279998779296875
2015-08-27,16.440000534057617,53.439998626708984
2015-08-28,16.360000610351562,53.279998779296875
2015-08-31,16.34000015258789,53.47999954223633
2015-09-01,15.579999923706056,50.939998626708984
2015-09-02,15.850000381469728,51.75
2015-09-03,15.9399995803833,51.790000915527344
2015-09-04,15.649999618530272,50.59000015258789
2015-09-08,16.15999984741211,51.650001525878906
2015-09-09,15.899999618530272,50.880001068115234
2015-09-10,16.040000915527344,51.06999969482422
2015-09-11,16.040000915527344,51.099998474121094
2015-09-14,15.960000038146973,50.97999954223633
2015-09-15,16.309999465942383,52.0
2015-09-16,16.329999923706055,52.59000015258789
2015-09-17,15.859999656677246,51.650001525878906
2015-09-18,15.5600004196167,50.290000915527344
2015-09-21,15.699999809265137,50.709999084472656
2015-09-22,15.56999969482422,50.380001068115234
2015-09-23,15.720000267028809,50.119998931884766
2015-09-24,15.550000190734863,49.130001068115234
2015-09-25,15.890000343322754,50.54999923706055
2015-09-28,15.470000267028809,49.029998779296875
2015-09-29,15.350000381469728,49.0
2015-09-30,15.579999923706056,49.61000061035156
2015-10-01,15.550000190734863,49.88999938964844
2015-10-02,15.380000114440918,49.880001068115234
2015-10-05,15.6899995803833,51.15999984741211
