Date,AAPL,NVDA,INTC,ORCL,VZ,T,DIS,JPM,BAC,C,MCD,SBUX,NKE,KO,PEP,WMT,XOM,CVX,DD,APD,CAT,GE,BA,JNJ,PFE,MRK,SPG,NEE,DUK,SO
2014-07-14,24.112499237060547,0.4822500050067901,31.489999771118164,40.4900016784668,50.529998779296875,27.084592819213867,86.76000213623047,56.290000915527344,15.56999969482422,48.41999816894531,100.47000122070312,39.279998779296875,38.974998474121094,42.380001068115234,91.08000183105467,25.516666412353516,102.68000030517578,129.25999450683594,73.29839324951172,119.8982391357422,110.08999633789062,127.7663803100586,129.52000427246094,105.37999725341795,28.690702438354492,55.51526641845703,169.41000366210938,24.354999542236328,71.54000091552734,44.18000030517578
2014-07-15,23.829999923706055,0.484250009059906,31.709999084472656,40.540000915527344,50.709999084472656,27.371601104736328,86.1500015258789,58.27000045776367,15.8100004196167,49.290000915527344,100.3000030517578,39.44499969482422,39.01499938964844,42.099998474121094,90.33999633789062,25.61333274841309,102.38999938964844,129.25999450683594,73.3553237915039,119.88899230957033,109.8499984741211,127.5267562866211,129.10000610351562,103.27999877929688,28.851991653442383,55.25763320922851,170.27000427246094,24.579999923706055,72.02999877929688,44.470001220703125
2014-07-16,23.69499969482422,0.4837499856948852,34.650001525878906,40.2599983215332,50.959999084472656,27.530210494995117,85.3499984741211,58.709999084472656,15.510000228881836,49.81999969482422,99.2699966430664,39.3650016784668,38.459999084472656,42.119998931884766,90.5,25.6200008392334,103.7699966430664,130.88999938964844,74.10965728759766,120.07400512695312,111.4000015258789,129.4916534423828,127.41999816894533,102.22000122070312,29.37381362915039,55.48664093017578,170.86000061035156,24.68000030517578,72.41999816894531,44.77000045776367
2014-07-17,23.272499084472656,0.4824999868869781,33.70000076293945,39.90999984741211,50.31999969482422,27.21299171447754,85.02999877929688,57.86000061035156,15.199999809265137,49.18000030517578,98.37000274658205,38.619998931884766,38.26499938964844,42.02000045776367,89.98999786376953,25.536666870117188,102.30999755859376,130.0800018310547,73.51188659667969,119.09342956542967,109.06999969482422,127.5267562866211,125.87999725341795,100.37000274658205,28.984819412231445,54.96183013916016,169.61000061035156,24.395000457763672,72.36000061035156,44.54999923706055
2014-07-18,23.607500076293945,0.460999995470047,33.70000076293945,40.0,50.75,27.3187313079834,85.80999755859375,58.22999954223633,15.489999771118164,49.560001373291016,98.98999786376952,38.970001220703125,38.7599983215332,42.43000030517578,90.08999633789062,25.696666717529297,102.7300033569336,130.38999938964844,73.56880950927734,120.24051666259766,110.16999816894533,126.80789184570312,127.63999938964844,101.8000030517578,29.155597686767575,55.667938232421875,171.02999877929688,24.69499969482422,73.11000061035156,44.88999938964844
2014-07-21,23.48500061035156,0.4637500047683716,34.060001373291016,40.0099983215332,50.70000076293945,27.16012191772461,85.73999786376953,58.2400016784668,15.520000457763672,49.349998474121094,97.5500030517578,38.80500030517578,38.40999984741211,42.400001525878906,89.91000366210938,25.59000015258789,103.08000183105467,131.2899932861328,73.8107681274414,120.31452178955078,110.2300033569336,124.5075225830078,128.3000030517578,101.2699966430664,28.795066833496097,55.343509674072266,170.41000366210938,24.670000076293945,73.36000061035156,44.90999984741211
2014-07-22,23.68000030517578,0.4617500007152557,34.790000915527344,40.43000030517578,50.97999954223633,27.145015716552734,86.20999908447266,58.66999816894531,15.520000457763672,49.599998474121094,96.2699966430664,39.369998931884766,38.52000045776367,41.189998626708984,89.16999816894531,25.546667098999023,103.54000091552734,132.5800018310547,74.43701171875,120.56429290771484,110.05999755859376,124.69921875,129.74000549316406,102.47000122070312,28.927894592285156,55.75381851196289,171.3300018310547,24.587499618530273,73.29000091552734,44.90999984741211
2014-07-23,24.29750061035156,0.4519999921321869,34.5,40.310001373291016,50.90999984741211,27.09969711303711,86.04000091552734,59.0,15.520000457763672,50.18000030517578,95.3499984741211,39.56999969482422,38.685001373291016,40.810001373291016,90.81999969482422,25.663333892822266,104.25,133.8800048828125,76.70000457763672,125.89269256591795,108.37999725341795,124.17205047607422,126.70999908447266,102.19000244140624,28.833017349243164,55.4484748840332,170.4199981689453,24.622499465942383,73.4000015258789,44.810001373291016
2014-07-24,24.25749969482422,0.4527499973773956,34.25,40.470001220703125,51.04999923706055,26.81268882751465,86.80000305175781,59.16999816894531,15.619999885559082,50.09000015258789,95.3499984741211,40.224998474121094,39.29999923706055,40.970001220703125,91.91000366210938,25.450000762939453,104.27999877929688,134.85000610351562,76.62884521484375,125.03237915039062,105.04000091552734,124.31582641601562,124.4000015258789,102.1999969482422,28.785579681396484,55.54389190673828,171.30999755859375,24.68000030517578,74.02999877929688,44.779998779296875
2014-07-25,24.417499542236328,0.4447500109672546,34.25,40.33000183105469,51.279998779296875,26.84289932250977,86.2300033569336,59.0099983215332,15.59000015258789,50.029998779296875,95.72000122070312,39.369998931884766,38.86000061035156,41.0,91.5500030517578,25.323333740234375,103.18000030517578,133.57000732421875,76.44381713867188,125.68917846679688,104.8499984741211,123.59696197509766,123.1999969482422,102.11000061035156,28.643264770507812,55.48664093017578,168.97000122070312,24.612499237060547,73.20999908447266,44.7400016784668
