Date,JPM,BAC
2012-05-01,43.790000915527344,8.3100004196167
2012-05-02,43.20000076293945,8.15999984741211
2012-05-03,43.0099983215332,8.0
2012-05-04,41.75,7.739999771118164
2012-05-07,41.779998779296875,7.960000038146973
2012-05-08,41.380001068115234,7.789999961853027
2012-05-09,40.63999938964844,7.730000019073486
2012-05-10,40.7400016784668,7.699999809265137
2012-05-11,36.959999084472656,7.550000190734863
2012-05-14,35.790000915527344,7.349999904632568
2012-05-15,36.2400016784668,7.300000190734863
2012-05-16,35.459999084472656,7.110000133514404
2012-05-17,33.93000030517578,6.980000019073486
2012-05-18,33.4900016784668,7.019999980926514
2012-05-21,32.5099983215332,6.829999923706055
2012-05-22,34.0099983215332,6.980000019073486
2012-05-23,34.2599983215332,7.170000076293945
2012-05-24,33.970001220703125,7.139999866485596
2012-05-25,33.5,7.150000095367432
2012-05-29,33.630001068115234,7.440000057220459
2012-05-30,32.959999084472656,7.199999809265137
2012-05-31,33.150001525878906,7.349999904632568
2012-06-01,31.93000030517578,7.019999980926514
2012-06-04,31.0,6.900000095367432
2012-06-05,31.989999771118164,7.099999904632568
2012-06-06,33.06999969482422,7.639999866485596
2012-06-07,32.810001373291016,7.420000076293945
2012-06-08,33.68000030517578,7.559999942779541
2012-06-11,32.81999969482422,7.28000020980835
2012-06-12,33.77000045776367,7.489999771118164
2012-06-13,34.29999923706055,7.5
2012-06-14,34.650001525878906,7.659999847412109
2012-06-15,35.029998779296875,7.900000095367432
2012-06-18,34.619998931884766,7.760000228881836
2012-06-19,35.380001068115234,8.109999656677246
2012-06-20,36.45000076293945,8.140000343322754
2012-06-21,35.5099983215332,7.820000171661377
2012-06-22,35.9900016784668,7.940000057220459
2012-06-25,35.31999969482422,7.599999904632568
2012-06-26,35.709999084472656,7.619999885559082
2012-06-27,36.779998779296875,7.769999980926514
2012-06-28,35.880001068115234,7.739999771118164
2012-06-29,35.72999954223633,8.180000305175781
2012-07-02,36.279998779296875,8.050000190734863
