,Date,price1,price2,beta_t_est,spread_t
1996,2018-10-05,45.880001068115234,43.709999084472656,0.5030075780843896,-0.10789975246641603
1997,2018-10-08,46.47999954223633,43.91999816894531,0.5099050495917901,0.10543537980210971
1998,2018-10-09,46.38999938964844,44.119998931884766,0.5083930563133336,-0.023502857060805127
1999,2018-10-10,45.68000030517578,43.939998626708984,0.4979742698441692,-0.17568344751038723
2000,2018-10-11,44.63999938964844,43.540000915527344,0.4824751896516736,-0.2814240018785199
2001,2018-10-12,44.68000030517578,43.58000183105469,0.4782094046106821,-0.07193142702510613
2002,2018-10-15,44.90999984741211,44.220001220703125,0.4754857329402878,-0.03992765098880113
2003,2018-10-16,45.4900016784668,44.5099983215332,0.4826460142702172,0.10799836654879869
2004,2018-10-17,45.86000061035156,44.310001373291016,0.49196115551567937,0.15573222197826198
2005,2018-10-18,45.61000061035156,44.29999923706055,0.49049954396180157,-0.02419951089353134
2006,2018-10-19,46.33000183105469,45.06999969482422,0.49639564919908685,0.08385867028755456
2007,2018-10-22,45.970001220703125,44.970001220703125,0.4926338807127331,-0.06030279372131986
2008,2018-10-23,46.36000061035156,44.72999954223633,0.4996805884705544,0.12014594605364692
2009,2018-10-24,46.72999954223633,46.02000045776367,0.4966670192393327,-0.03950001707605111
2010,2018-10-25,46.5099983215332,45.27000045776367,0.4983657078101831,0.029961986694644338
2011,2018-10-26,45.91999816894531,44.86000061035156,0.49309248361293695,-0.09516571838044285
2012,2018-10-29,46.459999084472656,45.88999938964844,0.491920438775904,-0.016242834545678875
2013,2018-10-30,47.630001068115234,45.81999969482422,0.5116155174333286,0.30940102910522427
2014,2018-10-31,47.880001068115234,45.029998779296875,0.5252749692109113,0.2570362346131816
2015,2018-11-01,47.7400016784668,44.900001525878906,0.5281264877748119,0.04946173691658373
2016,2018-11-02,48.0,44.7400016784668,0.5342880644308802,0.1055873735584072
2017,2018-11-05,48.689998626708984,45.25,0.5434550146368867,0.13767952860451516
2018,2018-11-06,49.11000061035156,45.66999816894531,0.5492722075012413,0.0857847577708597
2019,2018-11-07,49.369998931884766,47.0099983215332,0.5415849159427663,-0.09714159172565218
2020,2018-11-08,49.33000183105469,46.58000183105469,0.5431013146286577,0.02450671530438342
2021,2018-11-09,49.68000030517578,46.810001373291016,0.5472152250281483,0.06328344089303073
2022,2018-11-12,49.869998931884766,46.88999938964844,0.5506207003485212,0.053055233272679914
2023,2018-11-13,49.86000061035156,47.27000045776367,0.5478186734168949,-0.04158614526411952
2024,2018-11-14,49.7599983215332,47.400001525878906,0.5443324719599023,-0.05317391093713297
2025,2018-11-15,49.7400016784668,47.18000030517578,0.5450525946454045,0.011732771079195459
2026,2018-11-16,50.16999816894531,46.88999938964844,0.55410409798142,0.15224464902011903
2027,2018-11-19,50.5099983215332,47.040000915527344,0.5606717094671417,0.10319306936078476
2028,2018-11-20,49.380001068115234,46.65999984741211,0.5484321306609196,-0.20784430986499558
2029,2018-11-21,48.72999954223633,45.630001068115234,0.5445705772205248,-0.0769433440566516
2030,2018-11-23,49.02000045776367,45.720001220703125,0.5471332045725616,0.04281918404768703
2031,2018-11-26,48.869998931884766,45.650001525878906,0.5460422063414798,-0.018023903632219174
2032,2018-11-27,49.369998931884766,46.09000015258789,0.5501918604716199,0.06230456920383176
2033,2018-11-28,49.709999084472656,46.119998931884766,0.556530114424021,0.09965540615102952
2034,2018-11-29,48.97999954223633,46.540000915527344,0.5417000231880932,-0.22018882023186848
2035,2018-11-30,50.400001525878906,47.33000183105469,0.5556428843517759,0.19201505270363128
2036,2018-12-03,49.689998626708984,47.4900016784668,0.5454893694333638,-0.15120968977470284
2037,2018-12-04,49.58000183105469,47.2400016784668,0.5435580265650107,-0.031399183248389306
2038,2018-12-06,49.380001068115234,46.52000045776367,0.5458105785267393,0.041053573981344016
2039,2018-12-07,49.09000015258789,46.97999954223633,0.5375264094887362,-0.12605839959837795
2040,2018-12-10,49.2400016784668,47.220001220703125,0.5357821222779238,-0.026350666891360675
2041,2018-12-11,49.540000915527344,47.560001373291016,0.5373173479207483,0.022730927470746565
2042,2018-12-12,49.220001220703125,47.0099983215332,0.5372915633454075,-0.0004414995802477506
2043,2018-12-13,49.470001220703125,47.54999923706055,0.5366093344076122,-0.0100755365878058
2044,2018-12-14,49.34000015258789,47.33000183105469,0.536266828530377,-0.005525443293585397
2045,2018-12-17,48.33000183105469,46.0,0.5324529936290926,-0.07867692648477487
2046,2018-12-18,48.31999969482422,45.529998779296875,0.5347186612341056,0.042473693737619556
