Price,Date,AAPL,NVDA,INTC,ORCL,VZ,T,DIS,JPM,BAC,C,MCD,SBUX,NKE,KO,PEP,WMT,XOM,CVX,DD,APD,CAT,GE,BA,JNJ,PFE,MRK,SPG,NEE,DUK,SO
Ticker,,AAPL,NVDA,INTC,ORCL,VZ,T,DIS,JPM,BAC,C,MCD,SBUX,NKE,KO,PEP,WMT,XOM,CVX,DD,APD,CAT,GE,BA,JNJ,PFE,MRK,SPG,NEE,DUK,SO
3027,2022-11-09,132.99435424804688,13.759469985961914,26.536924362182617,72.90230560302734,30.740083694458008,15.523293495178223,85.32752990722656,120.49557495117188,33.73469543457031,40.915245056152344,259.26318359375,85.81912231445312,87.62822723388672,53.69613265991211,162.28857421875,44.74285888671875,98.29390716552734,157.3950653076172,63.10897445678711,259.8157043457031,214.29051208496094,51.02777862548828,168.74000549316406,157.39979553222656,39.967430114746094,92.89055633544922,95.74901580810547,71.78588104248047,82.85614776611328,56.74580001831055
3028,2022-11-10,144.8274688720703,15.73110294342041,28.6969051361084,74.35726165771484,31.475496292114258,15.9118013381958,88.97669219970703,125.45507049560547,35.2219123840332,43.67539978027344,257.4805603027344,90.155517578125,94.65941619873047,55.623966217041016,165.1516876220703,45.66999053955078,99.73806762695312,160.3761444091797,65.57571411132812,268.5896911621094,220.8558807373047,52.39629364013672,177.5800018310547,159.24351501464844,40.532039642333984,93.1648941040039,101.78633880615234,76.3757553100586,86.09237670898438,58.77626419067383
3029,2022-11-11,147.61813354492188,16.307409286499023,29.342973709106445,74.90647888183594,31.29572296142578,16.08915901184082,93.45208740234375,125.65940856933594,35.480552673339844,45.27195739746094,253.2899932861328,91.20447540283203,100.93897247314453,56.02598190307617,161.83412170410156,45.740570068359375,102.85205841064453,164.9406280517578,66.66785430908203,267.5415954589844,224.69435119628906,52.967018127441406,177.49000549316406,154.47906494140625,40.720237731933594,89.57141876220703,101.92200469970703,76.47674560546875,84.38114929199219,58.22168731689453
3030,2022-11-14,146.21786499023438,16.27544593811035,29.265830993652344,75.6677017211914,31.303895950317383,16.097604751586914,92.73405456542969,124.36845397949219,34.880123138427734,44.21661376953125,254.11126708984375,91.241943359375,99.32149505615234,55.486907958984375,160.63436889648438,44.396385192871094,103.15232849121094,165.02023315429688,66.44189453125,273.50537109375,224.70391845703125,52.672454833984375,173.5500030517578,156.90695190429688,42.12320327758789,91.75674438476562,99.65802001953125,74.96208190917969,84.62943267822266,57.72972869873047
3031,2022-11-15,147.95339965820312,16.64600372314453,29.612966537475586,76.29400634765625,30.80545425415039,16.063823699951172,93.94389343261719,123.46758270263672,34.82469940185547,44.225624084472656,249.97674560546875,91.62593841552734,101.52886962890625,55.39554214477539,161.05245971679688,47.29969024658203,103.84381103515625,166.3471221923828,66.53604888916016,273.1807556152344,222.88912963867188,53.476375579833984,175.35000610351562,157.34507751464844,41.55004119873047,91.07098388671875,101.88809204101562,76.10954284667969,86.11896514892578,58.93727111816406
3032,2022-11-16,146.72076416015625,15.89090633392334,28.475122451782227,76.9781265258789,30.952537536621094,15.987812995910645,92.40946960449219,123.63472747802734,34.51063919067383,43.63030242919922,254.33531188964844,90.91413879394531,100.12071990966797,55.2950439453125,162.088623046875,47.639739990234375,102.7337875366211,163.64028930664062,65.08612060546875,273.7186584472656,220.827392578125,52.10172653198242,172.69000244140625,158.32167053222656,41.10519027709961,91.37272644042969,98.01300811767578,77.40390014648438,86.837158203125,58.88360595703125
3033,2022-11-17,148.62391662597656,15.658187866210938,28.822263717651367,76.31327819824219,31.181325912475586,16.00470733642578,89.95045471191406,123.09603881835938,34.335121154785156,43.52206039428711,255.1285858154297,90.82046508789062,100.2444076538086,55.4686393737793,163.63380432128906,47.479339599609375,102.8702621459961,164.10382080078125,65.28385162353516,272.0306701660156,218.94613647460938,52.402435302734375,172.77999877929688,159.5994873046875,41.3447265625,93.5489273071289,98.1825942993164,75.5954818725586,85.5695571899414,58.06962966918945
3034,2022-11-18,149.18601989746094,15.390510559082031,28.802976608276367,76.82396697998047,31.5000057220459,16.021595001220703,90.29472351074219,124.30342102050781,34.353599548339844,43.89188766479492,255.13796997070312,91.73832702636719,100.30149841308594,55.86151123046875,164.81539916992188,48.19473648071289,101.97859191894531,163.12322998046875,65.32150268554688,274.9800720214844,219.88681030273438,52.457672119140625,173.88999938964844,160.8225555419922,41.25917434692383,95.30451202392578,99.97174072265625,76.3757553100586,86.70726776123047,59.271888732910156
3035,2022-11-21,145.95164489746094,15.29861831665039,27.906198501586914,76.91067504882812,31.557205200195312,15.9118013381958,95.9799575805664,123.56970977783203,34.46445083618164,44.09033203125,256.2112731933594,92.0848617553711,98.78868103027344,56.720367431640625,167.98757934570312,48.48987579345703,100.96863555908203,161.563232421875,65.68868255615234,274.9151306152344,220.58985900878906,52.70927810668945,172.94000244140625,161.6492919921875,41.21640396118164,96.56633758544922,99.36124420166016,76.74297332763672,86.93121337890625,59.4165153503418
3036,2022-11-22,148.0914306640625,16.018754959106445,28.7547607421875,79.12684631347656,32.03113555908203,16.046934127807617,94.63240814208984,125.41790771484375,34.63071823120117,44.49623489379883,256.43524169921875,92.1878890991211,100.82479095458984,56.96704864501953,168.00572204589844,48.663116455078125,103.88932037353516,165.70840454101562,66.97856140136719,286.74053955078125,225.42596435546875,53.57456970214844,172.5,162.43011474609375,41.986324310302734,97.7458724975586,101.2266845703125,77.21112060546875,87.50455474853516,59.61537551879883
3037,2022-11-23,148.9690704345703,16.499176025390625,28.610122680664062,79.55081176757812,31.802339553833008,16.12294578552246,97.25862884521484,126.75531005859375,34.74156188964844,43.51304244995117,255.04461669921875,93.20877075195312,101.4717788696289,57.222877502441406,168.223876953125,48.897308349609375,103.37069702148438,164.23753356933594,67.60934448242188,285.8038024902344,225.10293579101562,53.92436599731445,174.85000610351562,162.60462951660156,41.78956604003906,97.6727066040039,101.42172241210938,78.35057830810547,88.27496337890625,59.98600769042969
3038,2022-11-25,146.05023193359375,16.25047492980957,28.29191017150879,79.70497131347656,31.884056091308594,16.14828109741211,97.2488021850586,126.99681091308594,34.82469940185547,43.55813980102539,256.65924072265625,93.24622344970703,100.81527709960938,57.27769470214844,167.34222412109375,49.10581970214844,103.0067367553711,163.7561492919922,67.08212280273438,287.4361572265625,223.94378662109375,54.09006118774414,178.36000061035156,162.81594848632812,42.097530364990234,98.29448699951172,102.34596252441406,78.73810577392578,89.24246215820312,60.48316955566406
3039,2022-11-28,142.21432495117188,15.808006286621094,27.703702926635742,78.42346954345703,31.246702194213867,15.894909858703613,94.12093353271484,124.7771224975586,34.04876708984375,42.602012634277344,254.6805877685547,92.4032974243164,99.86382293701172,57.286834716796875,167.14224243164062,49.24697494506836,99.91316986083984,158.99588012695312,65.29325866699219,282.3813171386719,220.71336364746094,52.451534271240234,171.8300018310547,162.8986053466797,42.40550231933594,99.16311645507812,98.15717315673828,77.25265502929688,88.3376693725586,59.51593780517578
3040,2022-11-29,139.2067413330078,15.620233535766602,27.867630004882812,77.90312957763672,31.328413009643555,16.055377960205078,93.13733673095703,126.82963562011719,34.17809295654297,42.908695220947266,253.3086700439453,92.4032974243164,101.0911865234375,57.0858268737793,165.9606475830078,49.07374572753906,100.57738494873047,161.37603759765625,65.7094955444336,280.2667236328125,223.39271545410156,52.5681266784668,175.32000732421875,161.75950622558594,42.33707046508789,99.51972961425781,99.59866333007812,76.10855865478516,87.73746490478516,59.4165153503418
3041,2022-11-30,145.97134399414062,16.90701675415039,28.995832443237305,80.0036849975586,31.85136604309082,16.283414840698242,96.26519775390625,128.3341827392578,34.9632568359375,43.66637420654297,256.0304870605469,95.71880340576172,104.36417388916016,58.530452728271484,168.61468505859375,48.897308349609375,101.3052749633789,163.4084930419922,66.70280456542969,287.66802978515625,224.61837768554688,52.75836944580078,178.8800048828125,163.5140838623047,42.88456344604492,100.69013214111328,101.27757263183594,78.14759826660156,89.5201644897461,61.143062591552734
3042,2022-12-01,146.24746704101562,17.118816375732422,28.764406204223633,81.04430389404297,31.320247650146484,16.207399368286133,96.97338104248047,126.53242492675781,33.95978927612305,43.098121643066406,256.6029968261719,96.81462860107422,105.7152328491211,58.696083068847656,170.02316284179688,49.20206069946289,100.81394958496094,162.67752075195312,66.61766815185547,289.4117431640625,223.93429565429688,52.32265853881836,175.77999877929688,164.19384765625,43.697261810302734,100.39752960205078,100.91295623779297,78.26757049560547,89.86058044433594,61.215370178222656
3043,2022-12-02,145.75439453125,16.860057830810547,28.35940933227539,80.31201171875,31.197675704956055,16.063823699951172,97.79960632324219,125.5293960571289,33.52310562133789,42.61103057861328,256.6029968261719,98.38806915283203,107.07997131347656,59.211360931396484,169.8311004638672,49.15394592285156,99.95867156982422,161.37603759765625,67.69609832763672,295.34759521484375,224.35235595703125,53.31681823730469,182.8699951171875,164.32244873046875,43.55183029174805,100.61698150634766,101.19278717041016,78.60892486572266,89.15287017822266,60.87186813354492
3044,2022-12-05,144.59083557128906,16.594314575195312,28.12798500061035,76.53488159179688,30.290672302246094,15.83578872680664,94.35700225830078,122.00940704345703,32.02720642089844,41.16779708862305,254.90420532226562,96.98320770263672,104.61772155761719,58.401634216308594,167.48060607910156,48.65027618408203,97.21994018554688,157.39132690429688,66.61766815185547,292.12921142578125,220.96990966796875,51.954444885253906,185.10000610351562,164.2305908203125,43.397850036621094,100.58954620361328,99.7936782836914,78.56279754638672,88.80350494384766,60.9984245300293
3045,2022-12-06,140.9225311279297,15.971899032592773,27.578344345092773,76.03384399414062,30.143587112426758,16.19051170349121,90.77668762207031,122.21375274658203,30.661378860473633,40.572479248046875,255.07313537597656,95.60643005371094,103.00482940673828,58.374027252197266,166.1178741455078,48.085662841796875,94.51762390136719,153.33529663085938,66.19196319580078,289.4674072265625,216.9033660888672,52.33492660522461,178.42999267578125,161.76870727539062,42.5252685546875,99.60202026367188,100.27701568603516,78.59049224853516,90.03973388671875,61.902374267578125
3046,2022-12-07,138.97991943359375,16.104774475097656,27.3179874420166,75.90859985351562,30.37238311767578,16.30030632019043,90.63898468017578,122.13015747070312,30.419801712036133,40.29285430908203,253.73101806640625,95.40974426269531,103.38656616210938,58.466041564941406,166.62088012695312,47.83543395996094,94.308349609375,153.78994750976562,65.93653869628906,292.6949768066406,217.55894470214844,52.16309356689453,176.5,162.75161743164062,42.978668212890625,100.66268920898438,100.94686889648438,78.69197082519531,89.20661926269531,61.920448303222656
3047,2022-12-08,140.6661376953125,17.152786254882812,27.424060821533203,77.15157318115234,30.315176010131836,16.14828109741211,91.03242492675781,123.4118423461914,30.141063690185547,40.3109016418457,256.5936584472656,97.1611557006836,106.27830505371094,58.714481353759766,168.08424377441406,47.90950012207031,95.00895690917969,154.69918823242188,66.07844543457031,296.66461181640625,219.40219116210938,51.32234573364258,179.0800018310547,162.77920532226562,44.296085357666016,101.35762023925781,100.83495330810547,79.12560272216797,89.98600006103516,62.08315658569336
3048,2022-12-09,140.18296813964844,16.984943389892578,27.231203079223633,76.94921875,30.560317993164062,16.12294578552246,91.84880065917969,122.7431411743164,30.085315704345703,40.46424102783203,255.3265380859375,95.3348159790039,104.42684173583984,58.097984313964844,167.46231079101562,46.79210662841797,94.2082748413086,149.7606658935547,65.1702880859375,291.60986328125,215.95323181152344,49.984519958496094,179.5399932861328,161.4380340576172,44.2447624206543,99.46488189697266,100.51640319824219,77.97230529785156,89.89640808105469,61.79389190673828
3049,2022-12-12,142.4805908203125,17.5184383392334,27.665130615234375,78.31745910644531,31.009729385375977,16.30030632019043,93.10782623291016,124.64706420898438,30.410512924194336,41.28507614135742,259.6251525878906,96.18709564208984,106.95591735839844,58.8617057800293,168.2580108642578,47.664764404296875,96.52845001220703,151.3206787109375,66.09735870361328,296.3400573730469,221.43545532226562,51.064605712890625,186.27000427246094,163.36709594726562,44.62117004394531,99.63860321044922,102.12638854980469,79.8544921875,91.66119384765625,64.20743560791016
3050,2022-12-13,143.44696044921875,18.054929733276367,27.703702926635742,77.62369537353516,30.936195373535156,16.14828109741211,93.14716339111328,124.52632141113281,30.429092407226562,42.024723052978516,257.4289245605469,95.63452911376953,107.70030212402344,58.88011169433594,168.16653442382812,47.49409866333008,97.58390045166016,154.69027709960938,67.03390502929688,301.6637878417969,223.7442626953125,50.862083435058594,187.1300048828125,164.6256103515625,45.3996467590332,101.41249084472656,103.52112579345703,80.4080810546875,92.35993194580078,64.37014770507812
3051,2022-12-14,141.2183837890625,17.65730857849121,27.25048828125,78.83778381347656,30.601173400878906,15.962469100952148,92.60619354248047,123.90406036376953,29.992401123046875,41.47449493408203,257.66363525390625,95.7094497680664,106.36420440673828,58.88011169433594,167.70010375976562,47.23004150390625,96.86509704589844,153.62057495117188,65.87977600097656,301.5432434082031,222.7846221923828,50.04509735107422,188.25,165.13084411621094,46.60584259033203,102.67345428466797,103.0648193359375,80.3158187866211,92.53909301757812,64.2797622680664
3052,2022-12-15,134.6016845703125,16.93598747253418,26.180139541625977,77.15157318115234,30.862655639648438,15.599305152893066,89.00619506835938,120.82991790771484,29.518545150756836,40.247764587402344,255.03561401367188,93.64895629882812,103.55836486816406,58.070377349853516,164.85572814941406,46.80820083618164,95.9370346069336,152.47059631347656,64.14859008789062,293.3070983886719,219.15516662597656,48.4111213684082,183.72000122070312,163.04559326171875,45.86159133911133,100.90624237060547,101.77339172363281,79.17173767089844,91.8313980102539,63.61082458496094
3053,2022-12-16,132.63937377929688,16.555349349975586,25.958358764648438,76.67942810058594,30.33152198791504,15.616196632385254,88.6029281616211,120.0776138305664,29.453506469726562,40.004215240478516,249.7703094482422,92.56251525878906,101.11518096923828,57.73912811279297,164.93801879882812,45.96773910522461,95.26372528076172,150.40249633789062,64.24320220947266,293.4740295410156,221.1124267578125,47.69855880737305,184.6999969482422,161.3737030029297,43.971012115478516,100.51045227050781,100.14619445800781,77.63093566894531,89.88744354248047,62.761112213134766
3054,2022-12-19,130.5290985107422,16.2386474609375,25.833005905151367,77.56587982177734,30.257984161376953,15.084115982055664,84.3734359741211,120.79276275634766,29.787992477416992,39.6253662109375,249.49806213378906,92.0661392211914,98.34751892089844,57.82194519042969,165.8526153564453,45.98384475708008,95.69136810302734,151.43653869628906,63.91209411621094,290.96990966796875,220.70387268066406,47.950416564941406,185.67999267578125,161.1991424560547,43.936790466308594,100.73136138916016,99.54352569580078,77.05888366699219,89.78890991210938,62.291072845458984
