Date,KO,PEP
2023-04-25,63.849998474121094,189.7100067138672
2023-04-26,63.54999923706055,188.5399932861328
2023-04-27,63.68000030517578,189.69000244140625
2023-04-28,64.1500015258789,190.88999938964844
2023-05-01,64.30000305175781,191.67999267578125
2023-05-02,64.01000213623047,192.25
2023-05-03,63.650001525878906,192.17999267578125
2023-05-04,63.720001220703125,193.3800048828125
2023-05-05,64.0199966430664,194.27000427246097
2023-05-08,63.91999816894531,193.3500061035156
2023-05-09,63.38999938964844,194.13999938964844
2023-05-10,63.5,194.27000427246097
2023-05-11,63.86000061035156,195.33999633789065
2023-05-12,64.11000061035156,196.1199951171875
2023-05-15,63.939998626708984,194.27000427246097
2023-05-16,63.220001220703125,193.42999267578125
2023-05-17,63.150001525878906,192.05999755859375
2023-05-18,62.79999923706055,191.55999755859375
2023-05-19,62.83000183105469,191.83999633789065
2023-05-22,61.5099983215332,186.63999938964844
2023-05-23,61.400001525878906,186.07000732421875
2023-05-24,60.880001068115234,184.88999938964844
2023-05-25,60.40999984741211,183.8000030517578
2023-05-26,60.2599983215332,183.5800018310547
2023-05-30,59.779998779296875,181.61000061035156
2023-05-31,59.65999984741211,182.3500061035156
2023-06-01,60.0,182.19000244140625
2023-06-02,61.15999984741211,184.05999755859375
2023-06-05,60.75,184.19000244140625
2023-06-06,60.310001373291016,181.55999755859375
2023-06-07,60.220001220703125,180.11000061035156
2023-06-08,60.369998931884766,182.1000061035156
2023-06-09,60.470001220703125,182.3500061035156
2023-06-12,60.209999084472656,181.8999938964844
2023-06-13,60.45000076293945,181.5399932861328
2023-06-14,60.86000061035156,183.1699981689453
2023-06-15,61.22999954223633,185.7100067138672
2023-06-16,61.66999816894531,186.0399932861328
2023-06-20,61.2599983215332,185.30999755859375
2023-06-21,61.43000030517578,185.42999267578125
2023-06-22,61.849998474121094,187.3500061035156
2023-06-23,61.20000076293945,186.07000732421875
2023-06-26,61.220001220703125,184.88999938964844
2023-06-27,61.09000015258789,186.22000122070312
2023-06-28,60.52000045776367,183.6999969482422
2023-06-29,60.02000045776367,183.8800048828125
2023-06-30,60.220001220703125,185.22000122070312
2023-07-03,60.58000183105469,185.6000061035156
2023-07-05,61.029998779296875,186.5800018310547
2023-07-06,60.560001373291016,186.6000061035156
2023-07-07,59.7599983215332,183.0800018310547
2023-07-10,59.310001373291016,184.3000030517578
2023-07-11,59.52000045776367,183.97999572753903
2023-07-12,59.84000015258789,183.1699981689453
2023-07-13,60.349998474121094,187.52999877929688
2023-07-14,60.900001525878906,188.2100067138672
2023-07-17,60.810001373291016,185.6300048828125
2023-07-18,60.56999969482422,184.4499969482422
2023-07-19,61.63999938964844,186.2599945068359
2023-07-20,62.38999938964844,189.3000030517578
2023-07-21,62.439998626708984,190.16000366210935
2023-07-24,62.459999084472656,190.9199981689453
2023-07-25,62.25,191.36000061035156
2023-07-26,63.04999923706055,191.6000061035156
2023-07-27,62.439998626708984,188.52999877929688
2023-07-28,62.47999954223633,190.30999755859375
2023-07-31,61.93000030517578,187.4600067138672
2023-08-01,61.77000045776367,186.82000732421875
2023-08-02,61.959999084472656,188.30999755859375
2023-08-03,61.63999938964844,187.1199951171875
2023-08-04,60.709999084472656,184.6000061035156
2023-08-07,61.189998626708984,186.88999938964844
2023-08-08,60.91999816894531,184.44000244140625
2023-08-09,61.060001373291016,183.97999572753903
2023-08-10,60.91999816894531,183.75
2023-08-11,61.16999816894531,184.0399932861328
2023-08-14,60.880001068115234,183.6199951171875
2023-08-15,60.470001220703125,181.3500061035156
2023-08-16,60.47999954223633,181.2100067138672
2023-08-17,60.61000061035156,178.4499969482422
2023-08-18,60.95000076293945,178.17999267578125
2023-08-21,60.43000030517578,177.0500030517578
2023-08-22,60.060001373291016,175.6999969482422
2023-08-23,60.27000045776367,178.1199951171875
2023-08-24,60.11000061035156,177.17999267578125
2023-08-25,60.38999938964844,179.4199981689453
2023-08-28,60.560001373291016,180.25
2023-08-29,60.5,180.92999267578125
2023-08-30,60.470001220703125,181.0800018310547
2023-08-31,59.83000183105469,177.9199981689453
2023-09-01,59.310001373291016,175.32000732421875
2023-09-05,58.81999969482422,174.16000366210938
2023-09-06,58.779998779296875,174.72999572753906
2023-09-07,58.33000183105469,176.39999389648438
2023-09-08,58.33000183105469,176.27000427246094
2023-09-11,58.880001068115234,178.92999267578125
2023-09-12,58.29999923706055,178.27000427246094
2023-09-13,58.439998626708984,179.67999267578125
2023-09-14,58.459999084472656,181.22999572753903
2023-09-15,57.939998626708984,179.83999633789062
2023-09-18,58.29999923706055,179.3800048828125
2023-09-19,58.18000030517578,178.32000732421875
2023-09-20,58.439998626708984,178.3800048828125
2023-09-21,57.540000915527344,175.3800048828125
2023-09-22,57.599998474121094,175.27000427246094
2023-09-25,57.0,174.3300018310547
2023-09-26,56.529998779296875,172.52000427246094
2023-09-27,55.95000076293945,169.57000732421875
2023-09-28,55.810001373291016,169.5
2023-09-29,55.97999954223633,169.44000244140625
2023-10-02,55.47999954223633,169.1699981689453
2023-10-03,54.880001068115234,167.6999969482422
2023-10-04,55.040000915527344,168.91000366210938
2023-10-05,52.380001068115234,160.10000610351562
2023-10-06,53.13999938964844,160.2899932861328
2023-10-09,52.880001068115234,161.36000061035156
2023-10-10,54.029998779296875,164.39999389648438
2023-10-11,53.709999084472656,162.6199951171875
2023-10-12,52.810001373291016,158.0800018310547
2023-10-13,52.88999938964844,160.0
2023-10-16,53.43000030517578,161.0800018310547
2023-10-17,54.06999969482422,160.3699951171875
2023-10-18,54.04999923706055,162.02999877929688
2023-10-19,54.349998474121094,160.55999755859375
2023-10-20,54.56999969482422,160.0
2023-10-23,54.08000183105469,160.0800018310547
2023-10-24,55.63999938964844,162.19000244140625
2023-10-25,56.119998931884766,162.35000610351562
2023-10-26,55.779998779296875,161.41000366210938
2023-10-27,55.2400016784668,159.6199951171875
2023-10-30,56.150001525878906,162.27999877929688
2023-10-31,56.4900016784668,163.27999877929688
2023-11-01,56.439998626708984,164.8699951171875
2023-11-02,57.09000015258789,166.8300018310547
2023-11-03,56.7400016784668,166.7899932861328
2023-11-06,56.970001220703125,166.6999969482422
2023-11-07,57.18000030517578,167.17999267578125
2023-11-08,57.09000015258789,167.38999938964844
2023-11-09,56.65999984741211,166.16000366210938
2023-11-10,56.720001220703125,166.9199981689453
2023-11-13,56.93000030517578,167.77000427246094
2023-11-14,57.099998474121094,168.11000061035156
2023-11-15,57.209999084472656,167.25
2023-11-16,57.150001525878906,167.7100067138672
2023-11-17,57.2599983215332,166.75999450683594
2023-11-20,57.400001525878906,166.52000427246094
2023-11-21,58.029998779296875,167.8000030517578
2023-11-22,58.41999816894531,169.22000122070312
2023-11-24,58.56999969482422,169.3699951171875
2023-11-27,58.459999084472656,168.32000732421875
2023-11-28,58.58000183105469,168.86000061035156
2023-11-29,58.22999954223633,167.16000366210938
2023-11-30,58.439998626708984,168.2899932861328
2023-12-01,58.63999938964844,168.69000244140625
2023-12-04,58.56999969482422,169.13999938964844
2023-12-05,58.65999984741211,167.94000244140625
2023-12-06,58.599998474121094,167.50999450683594
2023-12-07,58.7400016784668,167.4600067138672
2023-12-08,58.61000061035156,165.67999267578125
2023-12-11,59.040000915527344,167.82000732421875
2023-12-12,59.41999816894531,168.47000122070312
2023-12-13,59.93000030517578,172.00999450683594
2023-12-14,59.040000915527344,168.25
2023-12-15,58.599998474121094,167.0
2023-12-18,59.02000045776367,168.91000366210938
2023-12-19,58.83000183105469,167.9499969482422
2023-12-20,57.61000061035156,165.69000244140625
2023-12-21,57.9900016784668,166.97000122070312
2023-12-22,58.31999969482422,167.67999267578125
2023-12-26,58.560001373291016,168.86000061035156
2023-12-27,58.709999084472656,169.39999389648438
2023-12-28,58.75,169.38999938964844
2023-12-29,58.93000030517578,169.83999633789062
2024-01-02,59.81999969482422,172.91000366210938
2024-01-03,59.959999084472656,172.9499969482422
2024-01-04,59.7599983215332,171.47000122070312
2024-01-05,59.66999816894531,168.94000244140625
2024-01-08,60.11000061035156,169.11000061035156
2024-01-09,60.0,167.1699981689453
2024-01-10,60.20000076293945,166.9199981689453
2024-01-11,59.810001373291016,166.1300048828125
2024-01-12,60.38999938964844,167.27000427246094
2024-01-16,59.9900016784668,166.1699981689453
2024-01-17,59.9900016784668,166.44000244140625
2024-01-18,60.15999984741211,167.1699981689453
2024-01-19,59.83000183105469,165.77999877929688
2024-01-22,59.56999969482422,165.11000061035156
2024-01-23,59.849998474121094,167.63999938964844
2024-01-24,58.90999984741211,165.60000610351562
2024-01-25,59.15999984741211,166.55999755859375
2024-01-26,59.369998931884766,167.86000061035156
2024-01-29,59.72999954223633,168.14999389648438
2024-01-30,59.900001525878906,169.6199951171875
2024-01-31,59.4900016784668,168.52999877929688
2024-02-01,60.97999954223633,171.6999969482422
2024-02-02,60.540000915527344,170.97000122070312
2024-02-05,60.040000915527344,170.9199981689453
2024-02-06,59.939998626708984,171.4199981689453
2024-02-07,59.9900016784668,171.47000122070312
2024-02-08,59.83000183105469,173.85000610351562
2024-02-09,59.560001373291016,167.6699981689453
2024-02-12,59.70000076293945,170.61000061035156
2024-02-13,59.349998474121094,168.8800048828125
2024-02-14,59.290000915527344,167.52000427246094
2024-02-15,59.400001525878906,167.86000061035156
2024-02-16,59.38999938964844,166.32000732421875
2024-02-20,60.70000076293945,168.64999389648438
2024-02-21,61.2400016784668,168.8300018310547
2024-02-22,61.150001525878906,168.25
2024-02-23,61.20000076293945,169.60000610351562
2024-02-26,60.709999084472656,168.25999450683594
2024-02-27,60.34000015258789,168.16000366210938
2024-02-28,60.400001525878906,167.02999877929688
2024-02-29,60.02000045776367,165.33999633789062
2024-03-01,59.529998779296875,164.58999633789062
2024-03-04,59.810001373291016,165.3699951171875
2024-03-05,59.52000045776367,162.0399932861328
2024-03-06,59.54999923706055,163.0
2024-03-07,59.439998626708984,163.11000061035156
2024-03-08,59.52000045776367,163.0500030517578
2024-03-11,60.2400016784668,164.72999572753906
2024-03-12,60.5,164.5399932861328
2024-03-13,61.119998931884766,165.3000030517578
2024-03-14,60.5,164.77999877929688
2024-03-15,59.880001068115234,164.66000366210938
2024-03-18,60.130001068115234,171.25999450683594
2024-03-19,60.22999954223633,171.8000030517578
2024-03-20,60.75,171.86000061035156
2024-03-21,60.470001220703125,172.4499969482422
2024-03-22,60.4900016784668,172.02000427246094
2024-03-25,60.400001525878906,172.60000610351562
2024-03-26,60.540000915527344,172.72999572753906
2024-03-27,61.029998779296875,173.57000732421875
2024-03-28,61.18000030517578,175.00999450683594
2024-04-01,60.68000030517578,172.97999572753906
2024-04-02,60.150001525878906,171.44000244140625
2024-04-03,59.83000183105469,169.67999267578125
2024-04-04,59.29999923706055,169.64999389648438
2024-04-05,59.5099983215332,169.13999938964844
2024-04-08,59.27000045776367,169.5800018310547
2024-04-09,59.720001220703125,170.61000061035156
2024-04-10,58.91999816894531,168.9499969482422
2024-04-11,59.04999923706055,168.36000061035156
2024-04-12,58.279998779296875,168.10000610351562
2024-04-15,58.13999938964844,166.9499969482422
2024-04-16,58.060001373291016,167.5
2024-04-17,58.5099983215332,169.47999572753906
2024-04-18,58.90999984741211,172.27000427246094
2024-04-19,60.16999816894531,174.1300048828125
2024-04-22,60.54999923706055,176.4600067138672
2024-04-23,60.63999938964844,171.22000122070312
2024-04-24,61.54999923706055,177.41000366210938
2024-04-25,61.7400016784668,176.67999267578125
2024-04-26,61.7400016784668,175.5800018310547
2024-04-29,62.040000915527344,176.13999938964844
2024-04-30,61.77000045776367,175.91000366210938
2024-05-01,61.93000030517578,175.14999389648438
2024-05-02,61.9900016784668,175.4499969482422
2024-05-03,62.16999816894531,176.14999389648438
2024-05-06,62.349998474121094,175.82000732421875
2024-05-07,62.619998931884766,178.02000427246094
2024-05-08,62.849998474121094,177.41000366210938
2024-05-09,62.880001068115234,178.05999755859375
2024-05-10,63.2599983215332,179.7899932861328
2024-05-13,63.58000183105469,180.8999938964844
2024-05-14,63.099998474121094,179.8699951171875
2024-05-15,63.130001068115234,179.4600067138672
2024-05-16,63.31999969482422,183.11000061035156
2024-05-17,63.029998779296875,182.19000244140625
2024-05-20,62.56999969482422,180.30999755859375
2024-05-21,62.90999984741211,181.0800018310547
2024-05-22,63.0,182.08999633789065
2024-05-23,62.09000015258789,179.27000427246094
2024-05-24,62.0,177.99000549316406
2024-05-28,61.81999969482422,173.3800048828125
2024-05-29,61.70000076293945,171.14999389648438
2024-05-30,61.970001220703125,170.47999572753906
2024-05-31,62.93000030517578,172.89999389648438
2024-06-03,62.93000030517578,171.22999572753906
2024-06-04,63.939998626708984,173.88999938964844
2024-06-05,63.91999816894531,173.49000549316406
2024-06-06,64.1500015258789,173.1999969482422
2024-06-07,63.90999984741211,171.0399932861328
2024-06-10,63.59000015258789,165.89999389648438
2024-06-11,63.54999923706055,165.07000732421875
2024-06-12,62.880001068115234,163.8300018310547
2024-06-13,62.9900016784668,163.3300018310547
2024-06-14,62.54999923706055,163.80999755859375
2024-06-17,62.619998931884766,166.13999938964844
2024-06-18,62.630001068115234,166.47999572753906
2024-06-20,62.18000030517578,166.67999267578125
2024-06-21,62.77000045776367,167.27999877929688
2024-06-24,63.970001220703125,168.0800018310547
2024-06-25,63.84000015258789,167.35000610351562
2024-06-26,64.05000305175781,166.74000549316406
2024-06-27,63.90999984741211,166.25999450683594
2024-06-28,63.650001525878906,164.92999267578125
2024-07-01,63.279998779296875,162.88999938964844
2024-07-02,63.150001525878906,163.5800018310547
2024-07-03,63.33000183105469,162.60000610351562
2024-07-05,63.7599983215332,164.38999938964844
2024-07-08,62.959999084472656,162.1199951171875
2024-07-09,62.689998626708984,161.89999389648438
2024-07-10,62.83000183105469,163.58999633789062
2024-07-11,63.099998474121094,163.9499969482422
2024-07-12,63.70000076293945,166.3800048828125
2024-07-15,63.40999984741211,163.86000061035156
2024-07-16,64.2699966430664,164.75999450683594
2024-07-17,65.20999908447266,169.88999938964844
2024-07-18,65.19000244140625,170.3699951171875
2024-07-19,65.29000091552734,169.36000061035156
2024-07-22,64.7699966430664,167.66000366210938
2024-07-23,64.95999908447266,166.27999877929688
2024-07-24,65.80999755859375,168.1699981689453
2024-07-25,66.06999969482422,171.02000427246094
2024-07-26,67.05000305175781,172.75
2024-07-29,66.83000183105469,173.2100067138672
2024-07-30,67.68000030517578,173.17999267578125
2024-07-31,66.73999786376953,172.6699981689453
2024-08-01,67.95999908447266,174.9600067138672
2024-08-02,69.33000183105469,178.0399932861328
2024-08-05,68.0999984741211,174.0399932861328
2024-08-06,68.05000305175781,172.49000549316406
2024-08-07,68.45999908447266,171.7899932861328
2024-08-08,68.7300033569336,172.3699951171875
2024-08-09,68.68000030517578,172.38999938964844
2024-08-12,68.16999816894531,171.4199981689453
2024-08-13,68.45999908447266,172.3699951171875
2024-08-14,68.58000183105469,173.7100067138672
2024-08-15,68.6500015258789,172.52000427246094
2024-08-16,69.18000030517578,172.6199951171875
2024-08-19,68.9800033569336,173.82000732421875
2024-08-20,69.37999725341797,175.85000610351562
2024-08-21,69.56999969482422,175.2100067138672
2024-08-22,69.33000183105469,175.74000549316406
2024-08-23,69.79000091552734,175.8699951171875
2024-08-26,70.83999633789062,175.97000122070312
2024-08-27,71.5,175.3000030517578
2024-08-28,71.75,173.9199981689453
2024-08-29,72.05000305175781,172.08999633789062
2024-08-30,72.47000122070312,172.8800048828125
2024-09-03,73.01000213623047,177.5399932861328
2024-09-04,72.55999755859375,178.52000427246094
2024-09-05,71.16999816894531,179.3000030517578
2024-09-06,71.13999938964844,177.33999633789062
2024-09-09,71.8499984741211,178.19000244140625
2024-09-10,71.55000305175781,177.80999755859375
2024-09-11,71.08000183105469,175.77999877929688
2024-09-12,71.2300033569336,177.25
2024-09-13,71.41000366210938,177.36000061035156
2024-09-16,72.0999984741211,177.2100067138672
2024-09-17,71.80000305175781,176.8699951171875
2024-09-18,71.75,175.2100067138672
2024-09-19,70.62000274658203,174.66000366210938
2024-09-20,71.63999938964844,171.17999267578125
2024-09-23,71.7300033569336,172.11000061035156
2024-09-24,71.33000183105469,169.9199981689453
2024-09-25,71.44999694824219,169.39999389648438
2024-09-26,71.4000015258789,169.69000244140625
2024-09-27,71.79000091552734,170.0
2024-09-30,71.86000061035156,170.0500030517578
2024-10-01,71.70999908447266,171.3800048828125
2024-10-02,71.01000213623047,169.5500030517578
2024-10-03,70.5199966430664,168.52999877929688
2024-10-04,70.16999816894531,167.97000122070312
2024-10-07,69.01000213623047,167.2100067138672
2024-10-08,69.18000030517578,170.4199981689453
2024-10-09,69.56999969482422,172.5399932861328
2024-10-10,69.25,172.99000549316406
2024-10-11,69.56999969482422,174.80999755859375
2024-10-14,70.33999633789062,176.10000610351562
2024-10-15,70.33999633789062,175.89999389648438
2024-10-16,70.56999969482422,174.47999572753906
2024-10-17,69.9000015258789,174.6699981689453
2024-10-18,70.44000244140625,175.05999755859375
2024-10-21,69.44999694824219,175.00999450683594
2024-10-22,69.44999694824219,174.3699951171875
2024-10-23,68.01000213623047,172.9499969482422
2024-10-24,67.30000305175781,172.16000366210938
2024-10-25,66.91999816894531,171.7899932861328
2024-10-28,66.66999816894531,169.83999633789062
2024-10-29,65.55999755859375,167.5
2024-10-30,65.91999816894531,166.2100067138672
2024-10-31,65.30999755859375,166.0800018310547
2024-11-01,65.01000213623047,165.58999633789062
2024-11-04,65.11000061035156,166.33999633789062
2024-11-05,65.37000274658203,167.85000610351562
2024-11-06,63.70000076293945,164.7100067138672
2024-11-07,63.65999984741211,164.0
2024-11-08,63.91999816894531,165.11000061035156
2024-11-11,63.36000061035156,164.25999450683594
2024-11-12,63.20000076293945,164.33999633789062
2024-11-13,63.0,164.74000549316406
2024-11-14,62.54999923706055,165.14999389648438
2024-11-15,61.7400016784668,158.6199951171875
2024-11-18,61.86000061035156,158.3300018310547
2024-11-19,62.59000015258789,156.72000122070312
2024-11-20,62.9900016784668,158.74000549316406
2024-11-21,63.7599983215332,160.33999633789062
2024-11-22,63.91999816894531,162.0
2024-11-25,64.37999725341797,163.0500030517578
2024-11-26,64.55000305175781,162.16000366210938
2024-11-27,64.43000030517578,162.72000122070312
2024-11-29,64.08000183105469,163.4499969482422
2024-12-02,63.650001525878906,163.0500030517578
2024-12-03,63.52000045776367,161.6999969482422
2024-12-04,62.209999084472656,160.17999267578125
2024-12-05,62.91999816894531,160.49000549316406
2024-12-06,62.529998779296875,157.7899932861328
2024-12-09,62.599998474121094,159.47000122070312
2024-12-10,62.90999984741211,159.83999633789062
2024-12-11,62.63999938964844,156.77000427246094
2024-12-12,63.84000015258789,158.89999389648438
2024-12-13,63.119998931884766,157.97000122070312
2024-12-16,62.54999923706055,156.02000427246094
2024-12-17,63.400001525878906,156.13999938964844
2024-12-18,62.849998474121094,154.42999267578125
2024-12-19,62.45000076293945,151.47000122070312
2024-12-20,62.54999923706055,152.7899932861328
2024-12-23,62.380001068115234,151.2899932861328
2024-12-24,62.84000015258789,152.80999755859375
2024-12-26,62.56999969482422,152.44000244140625
2024-12-27,62.45000076293945,152.88999938964844
2024-12-30,62.029998779296875,151.72000122070312
2024-12-31,62.2599983215332,152.05999755859375
2025-01-02,61.84000015258789,150.2100067138672
2025-01-03,61.75,149.64999389648438
2025-01-06,60.810001373291016,146.27000427246094
2025-01-07,60.84000015258789,145.39999389648438
2025-01-08,61.709999084472656,146.5399932861328
2025-01-10,61.06999969482422,142.63999938964844
2025-01-13,61.650001525878906,144.5
2025-01-14,62.040000915527344,144.9499969482422
2025-01-15,61.77000045776367,144.77999877929688
2025-01-16,62.25,146.5399932861328
2025-01-17,62.709999084472656,148.25
2025-01-21,62.41999816894531,148.5500030517578
2025-01-22,61.779998779296875,148.08999633789062
2025-01-23,61.529998779296875,148.6199951171875
2025-01-24,61.91999816894531,149.1199951171875
2025-01-27,63.869998931884766,154.61000061035156
2025-01-28,62.36000061035156,150.25
2025-01-29,62.83000183105469,150.3699951171875
2025-01-30,64.05000305175781,151.89999389648438
2025-01-31,63.47999954223633,150.69000244140625
2025-02-03,63.349998474121094,150.27000427246094
2025-02-04,62.66999816894531,143.49000549316406
2025-02-05,63.119998931884766,145.66000366210938
2025-02-06,63.36000061035156,145.35000610351562
2025-02-07,63.84000015258789,144.5800018310547
2025-02-10,64.55000305175781,144.35000610351562
2025-02-11,67.5999984741211,145.63999938964844
2025-02-12,68.70999908447266,143.99000549316406
2025-02-13,69.5,144.5800018310547
2025-02-14,68.87000274658203,143.38999938964844
2025-02-18,69.05000305175781,144.10000610351562
2025-02-19,70.06999969482422,145.80999755859375
2025-02-20,70.04000091552734,149.10000610351562
2025-02-21,71.3499984741211,153.5
2025-02-24,70.58999633789062,153.85000610351562
2025-02-25,71.48999786376953,156.4199981689453
2025-02-26,70.80000305175781,151.50999450683594
2025-02-27,70.87000274658203,152.02000427246094
2025-02-28,71.20999908447266,153.47000122070312
2025-03-03,72.31999969482422,155.99000549316406
2025-03-04,70.19000244140625,154.19000244140625
2025-03-05,70.08000183105469,153.8800048828125
2025-03-06,70.45999908447266,154.61000061035156
2025-03-07,71.43000030517578,154.44000244140625
2025-03-10,71.44999694824219,156.25
2025-03-11,71.04000091552734,152.3300018310547
2025-03-12,69.94000244140625,148.1699981689453
2025-03-13,69.62000274658203,148.33999633789062
2025-03-14,69.16000366210938,148.58999633789062
2025-03-17,70.12000274658203,151.33999633789062
2025-03-18,69.37999725341797,148.99000549316406
2025-03-19,69.27999877929688,148.11000061035156
2025-03-20,69.70999908447266,147.14999389648438
2025-03-21,68.66999816894531,145.4499969482422
2025-03-24,68.94999694824219,146.4499969482422
2025-03-25,68.80999755859375,145.5399932861328
2025-03-26,70.0199966430664,148.63999938964844
2025-03-27,70.73999786376953,149.6699981689453
2025-03-28,70.37000274658203,149.27000427246094
2025-03-31,71.62000274658203,149.94000244140625
2025-04-01,71.87000274658203,149.6699981689453
2025-04-02,71.33000183105469,149.1199951171875
2025-04-03,73.18000030517578,151.3699951171875
2025-04-04,69.93000030517578,146.61000061035156
2025-04-07,68.37000274658203,143.19000244140625
2025-04-08,68.41999816894531,140.3000030517578
2025-04-09,69.94999694824219,145.58999633789062
2025-04-10,70.76000213623047,144.13999938964844
2025-04-11,71.43000030517578,144.42999267578125
