JPM,BAC,beta_t_est,spread_t,z_t,z_mean,z_std,z_score,signal
42.36000061035156,13.3100004196167,2.3249382829327354,-0.04601875933989419,7.9046624001704835,6.652134138334581,0.033093690207387436,41.63987313399767,1
42.22999954223633,13.279999732971191,2.3212872575499186,-0.06993624261571085,7.891625200907569,6.770109038337916,0.03309350560892911,37.2841690270313,1
42.41999816894531,13.34000015258789,2.320541670988196,-0.01259501307045241,7.955086505795201,6.882883474818465,0.03309335447591348,35.644584893737196,1
43.58000183105469,14.1899995803833,2.2192892912992552,-0.4713446496991338,9.26475462190775,7.109546908156199,0.03309323073909102,71.64793834695513,1
44.15999984741211,14.239999771118164,2.219085261068812,-0.0014050343984166602,9.315660375225326,7.31947011057112,0.03309312943070592,66.36130066300635,1
44.70000076293945,14.5,2.2157887652951613,-0.023117185262890416,9.590280147591745,7.5355370625153295,0.033093046484330806,68.30762198386245,1
44.47999954223633,14.4399995803833,2.2094536067616684,-0.06897778688617251,9.558314339951156,7.727994673254533,0.03309297857116065,60.84676681827759,1
43.63999938964844,14.25,2.195165449496195,-0.31336194713686893,9.431248649338167,7.890044897332307,0.033092922966097275,51.235353210054065,1
43.400001525878906,14.399999618530272,2.1592881684059595,-0.5587598874053086,9.737474224312308,8.065806620968296,0.033092877438184315,55.57236503317183,1
43.599998474121094,14.6899995803833,2.1016661632282183,-0.6084759832707718,10.27299891872488,8.275790221730908,0.03309284016095248,66.39445498697583,1
44.709999084472656,14.989999771118164,2.0928709394601577,-0.07793848172225637,10.609891001881321,8.497842681602657,0.03309280963904846,70.2120618702926,1
44.45000076293945,14.770000457763672,2.0971500327576984,0.07699699531266901,10.371962197868056,8.676132161146372,0.03309278464818436,56.375421666619715,1
44.90999984741211,15.25,2.066304430464723,-0.28172744342007405,10.980386000641857,8.895338228707082,0.0330927641859855,69.31435157319306,1
44.75,15.0,2.0687052345841654,0.04676271185682168,10.720458652404073,9.068961811567409,0.033092747431756095,54.901553838503105,1
43.709999084472656,14.369999885559082,2.063419501786701,0.1951642677508545,10.112299845205403,9.168213541072491,0.033092733713543224,31.38472794431383,1
44.75,14.539999961853027,2.0731692899250627,0.5595468179429304,10.241969057164638,9.270358057764529,0.03309272248117391,32.29973173420595,1
45.290000915527344,14.25,2.0634903692671607,1.0799203299361082,9.992007495941678,9.339006889185777,0.03309271328418146,21.708005919354566,1
45.02000045776367,13.920000076293944,2.034133472312906,0.9456715732466563,9.782301093110185,9.381176214101437,0.03309270575373382,13.33477911007368,1
44.869998931884766,13.630000114440918,1.9983165855554323,0.8803235982331614,9.636730938334995,9.405486308556585,0.03309269958783816,7.687370004983064,1
44.97999954223633,13.550000190734863,1.9821477632383082,0.7400759505200654,9.621090435424236,9.42599595984122,0.0330926945392274,6.485612851903699,1
45.099998474121094,13.670000076293944,1.9878009129608043,0.4033078230172009,9.718647606726137,9.453834786720906,0.03309269040544239,8.80328960620801,1
44.540000915527344,13.600000381469728,1.9876385870779294,-0.01141386607761774,9.649293228628581,9.472427953614575,0.033092687020711775,5.879609772919445,1
44.939998626708984,13.729999542236328,1.9909126683798992,0.08435425402367258,9.766266289120757,9.500379545900504,0.03309268424930343,8.838988520243653,1
45.93000030517578,14.3100004196167,1.9854768103643001,-0.04937040594472819,10.367882255122304,9.58290126216752,0.03309268198008091,26.095462020740186,1
45.45000076293945,14.239999771118164,1.9672505388761845,-0.24698161462107748,10.369925088409525,9.657767279568658,0.033092680122046414,23.674567865159908,1
45.459999084472656,14.43000030517578,1.9356991020578977,-0.3821127993586231,10.683069291468028,9.75529951995731,0.033092678600691414,30.842247215618997,1
44.59000015258789,14.289999961853027,1.9040239054422583,-0.6260071346297309,10.664692929357438,9.841805835863504,0.0330926773550087,27.35558625772458,1
45.5,14.670000076293944,1.8800216329819865,-0.27158229263900324,11.135518735813688,9.96487056916492,0.03309267633504578,38.91635433203559,1
45.7400016784668,14.609999656677246,1.8832342928065402,0.051070016119084016,11.063428255074697,10.069371057705359,0.03309267549990174,33.04586470958232,1
45.11000061035156,14.640000343322754,1.8603186349788947,-0.39988722377894703,11.179214919673015,10.174945095451726,0.03309267481608705,33.38536655739059,1
45.529998779296875,14.489999771118164,1.8670046907892657,0.19016826088994776,11.004293255689042,10.253836913359319,0.03309267425618054,24.94773710879569,1
46.56999969482422,14.770000457763672,1.8960743770395183,0.4410108214892432,11.174902414497875,10.341453323574397,0.03309267379772986,27.706699633931663,1
46.540000915527344,14.890000343322754,1.903834669148209,0.11392152151853452,11.265413895872083,10.429345104649126,0.03309267342235103,27.79378705427883,1
46.81999969482422,14.770000457763672,1.9215143698832688,0.39154506581603243,11.077782984095776,10.491027766941968,0.03309267311499133,19.50575065885634,1
47.939998626708984,14.84000015258789,1.96478965669084,0.8624935624608128,10.979601757548581,10.537503366449512,0.03309267286332558,14.696862766591899,1
47.81999969482422,14.8100004196167,1.9865770237922367,0.5033525699030577,10.86351214815748,10.568514946463164,0.03309267265726198,9.806715980980746,1
48.0,14.75,2.0047968154315443,0.5055129923758415,10.73078972883554,10.583951330663004,0.03309267248853734,4.881410565334188,1
46.0099983215332,14.18000030517578,2.008955588244694,-0.21653681743319453,10.144097749636195,10.542110274914858,0.0330926723503858,-13.231297537934173,-1
45.959999084472656,14.170000076293944,2.0087969766020284,-0.15712813391562008,10.134734783088494,10.503358699259563,0.03309267223726749,-12.254319611840952,-1
45.90999984741211,13.970000267028809,2.0081218142616053,0.12457749441143307,9.937447046115487,10.449526381734838,0.03309267214464634,-17.02326829258316,-1
46.68000030517578,14.199999809265137,2.0175131947956486,0.27625832675965967,10.129640318090592,10.419097237635196,0.03309267206880825,-9.622537845480897,-1
46.689998626708984,14.289999961853027,2.020518750013404,0.06661179090178848,10.2075039426973,10.398969438034756,0.03309267200671211,-6.364967794527194,-1
45.599998474121094,13.93000030517578,2.019327831285301,-0.19082882857523487,9.85231541497238,10.346969008432474,0.033092671955867854,-16.443976918228152,-1
45.209999084472656,13.829999923706056,2.017456511303259,-0.24479591428365666,9.75986914870614,10.291121172776075,0.033092671914236635,-17.660633873414294,-1
46.08000183105469,14.270000457763672,2.0067523090779673,-0.1658242869295634,10.242945627773917,10.286538477325626,0.03309267188014904,-1.4491753811566968,0
45.52000045776367,14.119999885559082,1.9959350546445551,-0.2725509826404888,10.136243143200119,10.272241644139529,0.03309267185223816,-4.521055201969647,-1
45.189998626708984,14.029999732971191,1.9876627595146612,-0.2724115122445454,10.079196487409753,10.253878237349005,0.03309267182938476,-5.807018666652805,-1
46.400001525878906,14.6899995803833,1.9645514439654246,-0.22781597665287023,10.830537204396666,10.308732879821354,0.033092671810672415,17.346559970512946,1
46.560001373291016,14.59000015258789,1.9699338414981948,0.08071233486943186,10.709360812708056,10.346842582513005,0.033092671795350775,12.051345534702275,1
45.529998779296875,14.260000228881836,1.9651700288217144,-0.19185027919198205,10.398106986702699,10.35171910515386,0.033092671782805436,1.542091796626665,0
45.7400016784668,14.380000114440918,1.95938905541921,-0.13848350390962594,10.540794643944334,10.369704901609076,0.03309267177253332,5.687608039726583,1
45.29999923706055,14.229999542236328,1.954559333461011,-0.1822510767201777,10.409697354216776,10.373509180643472,0.03309267176412252,1.2030186268672802,0
44.61000061035156,13.960000038146973,1.9534360898899235,-0.22180253258051863,10.14408748086254,10.351685458880484,0.03309267175723577,-6.90126662200218,-1
43.810001373291016,13.6899995803833,1.9563651098277421,-0.3189690936438865,9.862635137431987,10.305164584387315,0.03309267175159691,-14.711191939606016,-1
44.560001373291016,13.979999542236328,1.953176448850427,-0.08760460109361645,10.165101301892363,10.291841075375363,0.03309267174697981,-4.213263425979386,-1
45.7400016784668,14.039999961853027,1.9802716981635977,0.625685412403648,10.118523963305288,10.275354298417238,0.03309267174319934,-5.213576581060765,-1
45.630001068115234,14.050000190734863,1.9939031005893968,0.31840887428521114,10.074350616194852,10.256233838643565,0.03309267174010389,-6.046420217505925,-1
45.470001220703125,13.880000114440918,2.001884682687783,0.3219200612171136,9.872457831660952,10.219727175633516,0.03309267173756934,-11.544420391568478,-1
45.599998474121094,13.649999618530272,2.0061164585679325,0.5932493160374719,9.625496373193128,10.163201016548898,0.03309267173549406,-17.875140886080356,-1
45.72999954223633,13.479999542236328,2.0070019105776993,0.6939117047591878,9.451942873173792,10.095542640796573,0.033092671733794814,-21.39545689617376,-1
45.86000061035156,13.34000015258789,2.0071190450547323,0.7227706922998038,9.31147329156647,10.020958104803766,0.03309267173240348,-23.585701087811838,-1
45.959999084472656,13.369999885559082,2.0153699313665774,0.4998076983043447,9.30828392530256,9.953165028844078,0.033092671731264255,-21.438052881320278,-1
46.02000045776367,13.350000381469728,2.0240885592856532,0.3939334005552979,9.253065885638657,9.886568152278334,0.03309267173033146,-21.05978143507502,-1
46.45000076293945,13.449999809265137,2.039626781779264,0.406384322945911,9.289922400313898,9.829812271541202,0.03309267172956769,-17.9477853284576,-1
46.099998474121094,13.329999923706056,2.044779966559968,0.19807511314004955,9.148874812061072,9.765038148712641,0.033092671728942306,-20.483376115384893,-1
46.349998474121094,13.369999885559082,2.0531006252185757,0.24041741680171924,9.154777708286176,9.70698717184071,0.03309267172843025,-18.357330700198563,-1
46.34000015258789,13.4399995803833,2.0555613376814423,0.05670727595080649,9.21466716741258,9.660155269772249,0.03309267172801098,-14.809547748881158,-1
46.58000183105469,13.470000267028809,2.0624650806749067,0.15360192892552504,9.216238058025459,9.617927679597006,0.03309267172766768,-13.353536490221021,-1
47.63999938964844,13.720000267028809,2.093310660467169,0.44833340571316427,9.338050745803312,9.591304408084449,0.033092671727386586,-8.419017666644281,-1
47.400001525878906,13.609999656677246,2.106655293089664,0.2856586641969301,9.172003132774549,9.551418406958762,0.03309267172715643,-12.613061021714577,-1
46.84000015258789,13.479999542236328,2.106645636935266,-0.0003129291941306178,9.042043702617935,9.502964177924865,0.033092671726967976,-15.322572591901805,-1
46.86000061035156,13.489999771118164,2.1066142797771747,-0.0009029067841126448,9.052176047357058,9.460082992157668,0.03309267172681367,-13.560221572389306,-1
46.63999938964844,13.470000267028809,2.1026123247664783,-0.11707367116699174,9.049021678768915,9.420980816780116,0.03309267172668732,-12.365193560872092,-1
46.25,13.270000457763672,2.1017328766906114,-0.05704230021414247,8.852719372801479,9.366924991244083,0.033092671726583874,-17.093952943603256,-1
44.970001220703125,13.130000114440918,2.0955276153223483,-0.6890013088843574,8.73876412786235,9.307171238112801,0.033092671726499163,-18.895795858530015,-1
44.88999938964844,12.81999969482422,2.096567030286051,-0.07902162984781569,8.42440638234175,9.2231983000692,0.03309267172642981,-26.55457459730343,-1
43.959999084472656,12.420000076293944,2.1008166855630406,-0.11232763724919437,8.006569329953864,9.107466564196827,0.03309267172637302,-36.5975882852933,-1
44.650001525878906,12.34000015258789,2.090410314000943,0.4975860639209486,7.97018487170637,8.999282731922099,0.03309267172632652,-34.210731594113156,-1
44.560001373291016,12.270000457763672,2.08705409026289,0.37255918876297756,7.914205682080613,8.896064862209418,0.03309267172628845,-32.64035634814581,-1
44.68000030517578,12.3100004196167,2.089949849382023,0.27647252213026974,7.942110046684758,8.805319984808445,0.033092671726257274,-28.696049855020735,-1
44.61000061035156,12.4399995803833,2.088483120018722,-0.043961445927692466,8.078237837780165,8.73615635229923,0.033092671726231745,-21.871460996151537,-1
45.119998931884766,12.229999542236328,2.096044110802315,0.614644411875588,7.836598627807261,8.650585993941544,0.033092671726210846,-27.059723258839274,-1
45.5,12.329999923706056,2.1127694229936167,0.5317528480255262,7.866205288969277,8.575971840580305,0.033092671726193734,-23.595067029326124,-1
45.849998474121094,12.420000076293944,2.13303463240934,0.46647630602925005,7.870163333236296,8.50883186138872,0.03309267172617972,-21.231525629187754,-1
45.630001068115234,12.279999732971191,2.1428543056537808,0.3705123716608014,7.688175157712244,8.430766956482467,0.03309267172616825,-24.686290481883958,-1
45.18000030517578,12.34000015258789,2.1376605287418715,-0.14095115776407852,7.770407616446913,8.367950325785916,0.03309267172615885,-19.86436279325769,-1
45.91999816894531,12.600000381469728,2.1395524504744925,0.028786235592065168,8.022315693138323,8.335071858323523,0.033092671726151164,-10.39708431542502,-1
45.5,12.489999771118164,2.1348738375019147,-0.10508659068159432,7.932313469068013,8.296759497971063,0.033092671726144864,-12.115432124838136,-1
45.16999816894531,12.300000190734863,2.134429835973979,-0.02003657104333456,7.744209466038957,8.244198219296765,0.0330926717261397,-16.621335733878173,-1
45.040000915527344,12.3100004196167,2.1311196279764717,-0.11636275538977259,7.768329550870124,8.19893124934292,0.03309267172613548,-14.314672782655535,-1
44.959999084472656,12.18000030517578,2.1320851278920685,0.05499135203022831,7.634213312597241,8.14521249967293,0.03309267172613203,-16.98736020116432,-1
45.15999984741211,12.279999732971191,2.1330788562950933,0.028353996699237882,7.7299743257980085,8.105713000782721,0.033092671726129196,-12.490838292718172,-1
44.22999954223633,12.25,2.114410517753355,-0.5693832009992263,7.779268162413988,8.074659961004343,0.03309267172612688,-9.819833397073372,-1
44.09000015258789,12.199999809265137,2.1024600298436886,-0.4111724051524561,7.779661632174813,8.046598267992248,0.03309267172612498,-8.873886491809563,-1
43.150001525878906,11.93000030517578,2.101207400787817,-0.5368550045964753,7.5149277640502845,7.99602315278944,0.03309267172612342,-15.993255696546024,-1
42.880001068115234,11.859999656677246,2.098594911461452,-0.45289584286498297,7.4558990542653465,7.944643890061661,0.03309267172612215,-16.24754947192931,-1
43.810001373291016,11.899999618530272,2.104072170230281,0.26990589066021187,7.472879920992708,7.899767379314391,0.03309267172612111,-14.19119874019086,-1
44.08000183105469,11.789999961853027,2.1112184940233814,0.5313134042564513,7.332756432346673,7.8458305072263865,0.03309267172612026,-17.05633656627743,-1
44.0,11.6899995803833,2.1156609790094167,0.4574440086011293,7.2139782022802175,7.785725606020104,0.03309267172611956,-19.006838635081714,-1
43.130001068115234,11.579999923706056,2.114936871882901,-0.12449988353669994,7.1070419516562255,7.72116587635461,0.03309267172611899,-20.415579086731448,-1
42.54999923706055,11.420000076293944,2.115660629922183,-0.25411280590036256,6.943980175291215,7.6472361471827,0.03309267172611852,-23.378633098226743,-1
42.34000015258789,11.460000038146973,2.1102824217158394,-0.38152568807713294,7.006708138744105,7.586305970358702,0.033092671726118135,-19.267813700039408,-1
42.27000045776367,11.380000114440918,2.1079399982451084,-0.19708770096072215,6.93658907823933,7.524501701691568,0.03309267172611782,-19.544225810891938,-1
42.45000076293945,11.460000038146973,2.1041778988596445,-0.1292205061625964,7.032435408097585,7.477693933908103,0.033092671726117566,-14.801915838387366,-1
42.790000915527344,11.6899995803833,2.0931237653118324,-0.18744126729123423,7.308832483470118,7.461631001611015,0.03309267172611735,-5.079545195984258,-1
43.2400016784668,11.75,2.098682870996725,0.09393224054798566,7.345530206984943,7.450586922581258,0.03309267172611718,-3.492444439291401,-1
41.7599983215332,11.239999771118164,2.1001582993945482,-0.22079915658272142,6.8293348886023635,7.39149037132373,0.03309267172611704,-18.68797038345888,-1
41.61000061035156,11.289999961853027,2.096028949203004,-0.3329673733398977,6.896662605955977,7.344419918753277,0.03309267172611693,-14.884984061750218,-1
41.56999969482422,11.279999732971191,2.0913973554019467,-0.24645575208310788,6.906056834788934,7.3027206645955305,0.03309267172611683,-13.186461986868453,-1
40.529998779296875,10.829999923706056,2.09835514161878,-0.24147747603890934,6.426905623348087,7.219408827134502,0.033092671726116754,-26.345516243052266,-1
40.720001220703125,10.649999618530272,2.091334224355874,0.22873688428374095,6.276320780568086,7.129697650291653,0.03309267172611669,-28.369165039749785,-1
40.38999938964844,10.539999961853027,2.0891557568702153,0.09087637908275781,6.175428185389065,7.038922841902036,0.033092671726116636,-28.705514867650024,-1
40.97999954223633,10.649999618530272,2.0913332873120876,0.3207104322208494,6.276324699910689,6.966380753148723,0.033092671726116595,-22.93982266865215,-1
41.04999923706055,10.800000190734863,2.0931660668753467,0.05458601409454644,6.418656007216455,6.914278479429501,0.03309267172611656,-16.476185622625543,-1
41.66999816894531,10.970000267028809,2.1055091263419117,0.22382792689731446,6.536831585919728,6.878373873135617,0.03309267172611653,-11.354033438028077,-1
41.61000061035156,10.800000190734863,2.1163999773995235,0.371181616741751,6.32085132639816,6.825339584379301,0.03309267172611651,-16.770914655700462,-1
40.68000030517578,10.5,2.116162654948338,0.054434076435271095,6.021855617802002,6.748908234752473,0.03309267172611649,-24.169714946142207,-1
40.36000061035156,10.600000381469728,2.1095128240487906,-0.341172142715763,6.149956026643425,6.691932952690838,0.03309267172611647,-18.0171661645291,-1
40.79999923706055,10.68000030517578,2.1078041301315515,-0.0498429895568151,6.237162054176153,6.648672906454261,0.03309267172611646,-13.680027779177166,-1
40.47999954223633,10.600000381469728,2.1041535950756667,-0.1439831567567751,6.172538029799876,6.6033806134641235,0.03309267172611645,-14.322680630050838,-1
40.90999984741211,10.829999923706056,2.096204977770715,-0.13963757797354504,6.435924614875334,6.5874513746645365,0.03309267172611644,-5.037267599941924,-1
40.689998626708984,10.789999961853027,2.0871738390274333,-0.19574339316123712,6.433705327532514,6.5728262939275215,0.033092671726116435,-4.624856609282001,-1
40.06999969482422,10.710000038146973,2.0714911290070672,-0.4629175884472261,6.418924540591998,6.558186401650048,0.03309267172611643,-4.629540429632499,-1
39.4900016784668,10.520000457763672,2.0659405098137027,-0.4660461722589062,6.25189026767437,6.529050005805132,0.03309267172611642,-9.213737367820059,-1
39.880001068115234,10.850000381469728,2.034307967565045,-0.5337458397702051,6.711591474571104,6.546414248778242,0.03309267172611642,5.491055763959925,1
39.540000915527344,10.81999969482422,2.0061019191033327,-0.5758442919873517,6.795554784994146,6.570113722845968,0.033092671726116414,7.494431740210871,1
40.45000076293945,11.140000343322754,1.9883225552386992,-0.2121406988418002,7.186573759651804,6.62875443574629,0.033092671726116414,18.543821638103594,1
40.939998626708984,10.960000038146973,2.0099184517174935,0.44935250388758163,6.920227855592526,6.656480822066222,0.033092671726116414,8.76785320567193,1
41.58000183105469,11.09000015258789,2.0446543300267117,0.5798989563625128,6.909388823290909,6.6805386759489425,0.03309267172611641,7.607761388492134,1
41.029998779296875,11.0,2.051125913630558,0.15117070654682152,6.792882486433208,6.691225372155352,0.03309267172611641,3.3794300674535016,1
40.560001373291016,10.739999771118164,2.0529286884791715,0.15302360867394782,6.525483571137353,6.675459196265932,0.03309267172611641,-4.985702580139643,-1
41.31999969482422,10.920000076293944,2.0681986691220837,0.3845204074060291,6.642554341335585,6.672329124508167,0.03309267172611641,-0.9898155994306889,0
40.7400016784668,10.699999809265137,2.070774347794403,0.18522973749134053,6.411893409781801,6.647555197465968,0.03309267172611641,-7.834203604018681,-1
39.43000030517578,10.350000381469728,2.0763760610573914,-0.2854262737884312,6.03866283453752,6.589634358952745,0.03309267172611641,-18.316177368858245,-1
39.38999938964844,10.210000038146973,2.0768694414051954,-0.02484801057506303,5.896613361504245,6.52371079064515,0.03309267172611641,-20.846862733769324,-1
39.619998931884766,10.199999809265137,2.076030893243148,0.16253848601873244,5.890095539565193,6.46343818932558,0.03309267172611641,-19.059870067310936,-1
40.349998474121094,10.06999969482422,2.0686691651909883,0.8387561476220213,5.79060757981224,6.3994352300949116,0.03309267172611641,-20.239512815981143,-1
39.97999954223633,10.0,2.0666479880156237,0.44432049270024265,5.728966093630975,6.335656905803807,0.03309267172611641,-20.16847701087327,-1
39.83000183105469,9.720000267028809,2.0497789945560245,0.6314811559301319,5.518406340505702,6.2579160095478406,0.03309267172611641,-24.583829951171214,-1
40.38999938964844,9.56999969482422,2.0197725748623463,1.0880096605710392,5.490518440658148,6.18491737568532,0.03309267172611641,-23.08419490862618,-1
40.959999084472656,9.850000381469728,2.0382939845580537,0.7972413427428435,5.6953580139841815,6.13834807960259,0.03309267172611641,-14.726504465218264,-1
42.290000915527344,10.229999542236328,2.1082741662303226,0.9620241013317923,5.785179582242166,6.104752953848033,0.03309267172611641,-10.623711566418235,-1
42.189998626708984,10.130000114440918,2.1471713632826805,0.7755996307747637,5.519655251139713,6.0490955805316124,0.03309267172611641,-17.600406826216744,-1
41.689998626708984,10.010000228881836,2.1597358877887904,0.3888893302946457,5.345541123879001,5.982170017739126,0.03309267172611641,-21.16372121128779,-1
41.439998626708984,10.0,2.163527384533209,0.11703521739694622,5.319149256374891,5.919100219548203,0.03309267172611641,-19.944421385048365,-1
40.66999816894531,9.68000030517578,2.163409899903594,0.02889459535023775,4.999657910174901,5.831638341610849,0.03309267172611641,-27.65787427176688,-1
40.68000030517578,9.789999961853027,2.1605249281671055,-0.14599893644663808,5.122131996621551,5.764146605904745,0.03309267172611641,-21.342760806939932,-1
40.45000076293945,9.710000038146973,2.1583261910972724,-0.14934180966807276,5.051628090970513,5.696368337767662,0.03309267172611641,-21.433370317480055,-1
40.439998626708984,9.8100004196167,2.149378575616306,-0.27475714563883,5.190172158298318,5.648216465692862,0.03309267172611641,-15.226958935742877,-1
39.84000015258789,9.489999771118164,2.1500566295088004,-0.13790158226580473,4.867256261023421,5.57392768716005,0.03309267172611641,-23.49217447555053,-1
39.900001525878906,9.539999961853027,2.148422108456377,-0.13689745681725185,4.924282405748883,5.512130230456007,0.03309267172611641,-19.542071679041655,-1
37.91999816894531,8.829999923706055,2.1776160603661907,-0.4257736259540721,4.087988217341286,5.376658832580705,0.03309267172611641,-42.83981750928513,-1
37.599998474121094,8.170000076293945,2.121093615007783,0.4719955339717856,3.6709619526671604,5.214404549970185,0.03309267172611641,-51.30930931658919,-1
34.060001373291016,6.510000228881836,2.060662431468463,0.2339979786161024,2.263670572416318,4.933716210593757,0.03309267172611641,-88.76144650798379,-1
36.400001525878906,7.599999904632568,2.050385750545191,0.24419851407437676,3.395918178593803,4.787433292790292,0.03309267172611641,-46.2587203034147,-1
34.369998931884766,6.769999980926514,2.055642620702346,-0.0597001573573408,2.5443333968785042,4.574058590215151,0.03309267172611641,-67.4750055198439,-1
36.689998626708984,7.25,2.035255515235323,0.9802857224115371,3.107734987704199,4.434574671939856,0.03309267172611641,-44.108687871471794,-1
35.90999984741211,7.190000057220459,2.0319501759753082,0.25086218533053284,3.0611785395743727,4.303930472011251,0.03309267172611641,-41.31332348647999,-1
