Date,Asset_1,Asset_2,P1,P2,beta_t_est,spread_t,E_dot_P_t,z_t,theta_t,signal_t,z_vecm_t,theta_vecm_t,signal_vecm_t
2010-11-01,KO,PEP,30.854999542236328,65.55000305175781,0.47059972050279697,7.179240707699819e-06,9.094437706503053,,2,0,-0.4707752222752154,2,0
2010-11-02,KO,PEP,30.93000030517578,65.80000305175781,0.4696648364994831,-0.006712289603576949,9.104861461093172,,2,0,-0.47370793158105173,2,0
2010-11-03,KO,PEP,30.975000381469727,65.19999694824219,0.4669906975452068,0.05203498181834476,9.207757385795174,,2,0,-0.38148913902121195,2,0
2010-11-04,KO,PEP,31.225000381469727,65.3499984741211,0.4704717602113526,0.03795726417071421,9.330552374193434,,2,0,-0.3056417749246706,2,0
2010-11-05,KO,PEP,31.290000915527344,65.08000183105469,0.47114121355175115,0.03781674544259417,9.402295127514305,,2,0,-0.24720277632603657,2,0
2010-11-08,KO,PEP,31.229999542236328,65.11000061035156,0.47069304895999703,-0.005977076315090812,9.364319242690716,,2,0,-0.27367660273153577,2,0
2010-11-09,KO,PEP,31.31999969482422,65.30000305175781,0.47058532918788615,-0.0008848742686815569,9.391001028229468,,2,0,-0.263413038304996,2,0
2010-11-10,KO,PEP,31.274999618530273,65.25,0.47031522192646,-0.003668493166951947,9.371861905259658,,2,0,-0.2741832589461227,2,0
2010-11-11,KO,PEP,31.399999618530273,64.9000015258789,0.4701369896027285,0.047117259656157984,9.488022592478492,,2,0,-0.1830055870974124,2,0
2010-11-12,KO,PEP,31.459999084472656,64.63999938964844,0.47027995559061864,0.03803196779941942,9.555634430262312,,2,0,-0.1277122041443142,2,0
2010-11-15,KO,PEP,31.479999542236328,64.41999816894531,0.47065262581818074,0.026933250072445958,9.595352776917704,,2,0,-0.09257360802368794,2,0
2010-11-16,KO,PEP,31.040000915527344,64.04000091552734,0.4715344475383822,-0.039250082054365976,9.394180835250543,,2,0,-0.21152989688862625,2,0
2010-11-17,KO,PEP,31.260000228881836,63.939998626708984,0.4729465492289191,0.03846578069840234,9.532134816960463,,2,0,-0.11571355593508595,2,0
2010-11-18,KO,PEP,31.920000076293945,64.7699966430664,0.4860895305925122,0.04934342730746266,9.80039128970068,,2,0,0.03014236186281819,2,0
2010-11-19,KO,PEP,32.15999984741211,64.70999908447266,0.4910698621706214,0.05288409915508652,9.944560602447872,,2,0,0.1285175833720219,2,0
2010-11-22,KO,PEP,32.1349983215332,64.69999694824219,0.491495214027462,0.005446872172228723,9.931636217741872,,2,0,0.12030599921269178,2,0
2010-11-23,KO,PEP,31.809999465942383,63.88999938964844,0.49013064197625844,0.012999586427699938,9.851248517146516,,2,0,0.09876609882034004,2,0
2010-11-24,KO,PEP,32.30500030517578,64.33000183105469,0.49721139525197494,0.04870830954290284,10.075956909141427,,2,0,0.23102583665716903,2,0
2010-11-26,KO,PEP,32.05500030517578,63.900001525878906,0.4971967132996729,0.0021067849292961682,9.989241108324704,,2,0,0.19026336410053205,2,0
2010-11-29,KO,PEP,31.69499969482422,64.01000213623047,0.491127105054407,-0.06954911804938746,9.770408950456536,,2,0,0.04019356083956282,2,0
2010-11-30,KO,PEP,31.584999084472656,64.62999725341797,0.473953445932155,-0.0791832579232512,9.627984956299036,,2,0,-0.07913734173931825,2,0
2010-12-01,KO,PEP,32.349998474121094,65.62999725341797,0.4843726325537696,0.03294489014455593,9.934027426973616,,2,0,0.08516662828023068,2,0
2010-12-02,KO,PEP,32.45000076293945,65.19999694824219,0.48594796414912894,0.05601851605435115,10.046285695012893,,2,0,0.17690538299391262,2,0
2010-12-03,KO,PEP,32.25,65.16999816894531,0.48459214760971486,-0.021270096146871253,9.936452023699903,,2,0,0.10494956123982475,2,0
2010-12-06,KO,PEP,31.9950008392334,64.7300033569336,0.48473356362477843,-0.010410588160894463,9.848182072083008,,2,0,0.06354689308645761,2,0
2010-12-07,KO,PEP,32.06999969482422,64.68000030517578,0.48550521665261603,0.014754924611544595,9.89726157652874,,2,0,0.09820496321319638,2,0
2010-12-08,KO,PEP,32.19499969482422,64.62999725341797,0.4872283496773807,0.027286010606083266,9.974766412660555,,2,0,0.15179208955126344,2,0
2010-12-09,KO,PEP,32.415000915527344,64.72000122070312,0.4903862421307622,0.033754608434755085,10.088238259963275,,2,0,0.22380065989447984,2,0
2010-12-10,KO,PEP,32.32500076293945,64.9000015258789,0.48759577984574415,-0.023850313390290978,10.013879843357993,,2,0,0.16717437108072603,2,0
2010-12-13,KO,PEP,32.42499923706055,65.52999877929688,0.479737439191674,-0.03705690558955155,9.989550166040651,,2,0,0.1260900333992748,2,0
2010-12-14,KO,PEP,31.950000762939453,65.58999633789062,0.4699413945618969,-0.08797784785041074,9.71178558947322,,2,0,-0.06124922505935826,2,0
2010-12-15,KO,PEP,32.369998931884766,65.23999786376953,0.4711777333121045,0.08131649568777988,9.99565085422006,,2,0,0.1416066291227141,2,0
2010-12-16,KO,PEP,32.66999816894531,65.75,0.4749910959945182,0.022693995350763885,10.100482282217154,,2,0,0.19127290795487567,2,0
2010-12-17,KO,PEP,32.849998474121094,65.97000122070312,0.47712909230779,0.015804098484650808,10.174463093675042,,2,0,0.23184909254024094,2,0
2010-12-20,KO,PEP,32.654998779296875,66.30999755859375,0.46881686837606823,-0.05441907969675697,10.019796849706026,,2,0,0.11542476904649948,2,0
2010-12-21,KO,PEP,32.744998931884766,65.4000015258789,0.4628185976698579,0.0741934210224855,10.188218722065432,,2,0,0.26352224566191784,2,0
