Date,JPM,BAC,spread_t,beta_t_est,signal_t,theta_t,E·P_t,z_t
2015-10-21,62.060001373291016,15.899999618530272,0.252074492847953,2.8008208983804623,0,1.8,1.0419594529361103,0.5568953885109381
2015-10-22,63.189998626708984,16.15999984741211,0.3927758377241162,2.8172806554222154,0,1.8,1.0834847148959579,0.6144362945401556
2015-10-23,63.869998931884766,16.520000457763672,0.03459839579340951,2.8188234237228937,0,1.8,0.9529132367686088,0.4074462444385774
2015-10-26,63.900001525878906,16.510000228881836,0.055160894360810175,2.8211831695576417,0,1.8,0.9669346828654621,0.42320262828060906
2015-10-27,63.63999938964844,16.399999618530273,0.06316848590990531,2.823771475951247,0,1.8,0.9957290032154074,0.46210746037340367
2015-10-28,65.5,17.280000686645508,-0.32100159249586113,2.8081507195026525,0,1.8,0.7186019983355134,0.02484930507589135
2015-10-29,65.20999908447266,17.09000015258789,-0.04525829432810724,2.80618261667974,0,1.8,0.8021604565437315,0.14905419208911014
2015-10-30,64.25,16.780000686645508,-0.08040864691633942,2.8029726520933473,0,1.8,0.834989807372617,0.19419446851899877
2015-11-02,65.54000091552734,17.059999465942383,0.24813985083135037,2.8136035738762972,0,1.8,0.8952473704255439,0.2835947613364015
2015-11-03,65.77999877929688,17.18000030517578,0.08759945802822244,2.817377730148803,0,1.8,0.8545572405025901,0.21290787720990054
2015-11-04,65.8499984741211,17.010000228881836,0.3744481774704411,2.8326773516537336,0,1.8,0.9993657605607584,0.43802557329779146
2015-11-05,66.44000244140625,17.309999465942383,0.06636953554621527,2.8355655716435733,0,1.8,0.8955186078390831,0.2652352472798286
2015-11-06,68.45999908447266,17.950000762939453,0.15262819660188143,2.84284803629509,0,1.8,0.8358322286491031,0.16278682128108804
2015-11-09,67.38999938964844,17.68000030517578,-0.08620932099681511,2.839172105028546,0,1.8,0.814705322357641,0.12256379520444625
2015-11-10,67.68000030517578,17.850000381469727,-0.15911019732695308,2.8322431908008214,0,1.8,0.7464326931916254,0.005846006504330996
2015-11-11,67.3499984741211,17.75,-0.11828466392678649,2.827284352374501,0,1.8,0.7527022103472305,0.010027237859509416
2015-11-12,66.0,17.3700008392334,-0.23024395327702507,2.818328076172289,0,1.8,0.7561168936211331,0.008550323798648124
2015-11-13,65.55999755859375,17.200000762939453,-0.11211247714977901,2.813981115653836,0,1.8,0.7924992979147163,0.06157801115864715
2015-11-16,66.51000213623047,17.43000030517578,0.11027830993181453,2.81858792261923,0,1.8,0.8186869799960057,0.09846822234085227
2015-11-17,66.12999725341797,17.420000076293945,-0.13997252591853737,2.8127775710005842,0,1.8,0.7455411085730486,-0.030619981064456597
2015-11-18,67.44999694824219,17.84000015258789,-0.0007606329500760012,2.8127434827670617,0,1.8,0.7051770466411007,-0.10541700648363364
2015-11-19,67.66000366210938,17.690000534057617,0.3630131209355625,2.8280315015154858,0,1.8,0.8644651370077625,0.15816851862841358
2015-11-20,67.54000091552734,17.649999618530273,0.20521263057736405,2.836568455879058,0,1.8,0.8695242907933771,0.16036657310010768
2015-11-23,66.87999725341797,17.469999313354492,0.03240774342927466,2.837871832101859,0,1.8,0.8667774960623866,0.14908394433798658
2015-11-24,66.77999877929688,17.469999313354492,-0.03917541769342847,2.8362722496513504,0,1.8,0.845517886815502,0.10612912538084006
2015-11-25,66.86000061035156,17.440000534057617,0.07302825754430842,2.8392590351685554,0,1.8,0.8854535088411062,0.1684944554435212
2015-11-27,67.16999816894531,17.479999542236328,0.1558949420776372,2.8457252667745148,0,1.8,0.9207885837601992,0.2233691012069179
2015-11-30,66.68000030517578,17.43000030517578,-0.11127201515134288,2.8411541040649135,0,1.8,0.854828477916131,0.10087311607958421
2015-12-01,67.61000061035156,17.809999465942383,-0.1484775578855988,2.834579574456319,0,1.8,0.7621224626027878,-0.06882025672742627
2015-12-02,66.66000366210938,17.6200008392334,-0.3230758579487656,2.8211650861331603,0,1.8,0.7053647444413098,-0.17614253609820119
2015-12-03,65.80000305175781,17.299999237060547,-0.16404801966592686,2.8147554967292776,0,1.8,0.7670980767750706,-0.07292044965523155
2015-12-04,67.88999938964844,17.799999237060547,0.2951149625812093,2.8277810811898374,0,1.8,0.8292929318168483,0.0320297593370153
2015-12-07,67.0,17.540000915527344,0.08126071019292169,2.8311031752418625,0,1.8,0.8387895987134701,0.0421041883641905
2015-12-08,65.95999908447266,17.190000534057617,0.018890951262392264,2.831829726544794,0,1.8,0.885182271427567,0.11934112586963219
2015-12-09,65.45999908447266,17.100000381469727,-0.1329473834324233,2.826635291404661,0,1.8,0.8476673761419473,0.044000668431575456
2015-12-10,65.61000061035156,17.200000762939453,-0.15497661902239201,2.8203015137685927,0,1.8,0.8031299135402659,-0.04684479434276918
2015-12-11,64.06999969482422,16.729999542236328,-0.22034909162798044,2.8120983356430687,0,1.8,0.8349364345320449,0.0034055203180674647
2015-12-14,64.2699966430664,16.799999237060547,-0.12852485258318325,2.8070196006086907,0,1.8,0.8239567091149986,-0.025942803763786864
2015-12-15,66.0999984741211,17.420000076293945,-0.02228519260812334,2.806008430373079,0,1.8,0.7391633879994046,-0.19575737024428375
2015-12-16,67.52999877929688,17.75,0.27358785145898423,2.818629773483428,0,1.8,0.7909701557933086,-0.10675671605890412
2015-12-17,66.27999877929688,17.299999237060547,0.17072476040048912,2.825519730542505,0,1.8,0.8691448499617973,0.03399630094295447
2015-12-18,64.4000015258789,16.760000228881836,-0.10963182012514494,2.821511501096736,0,1.8,0.88216586128725,0.050590388961160714
2015-12-21,65.54000091552734,16.969999313354492,0.2574077809460249,2.831893470526037,0,1.8,0.9640321433785584,0.20439661041485355
2015-12-22,65.68000030517578,17.079999923706055,0.05022802010502403,2.833982531027905,0,1.8,0.9097253187298211,0.08702278197596736
2015-12-23,66.7300033569336,17.34000015258789,0.210046709590344,2.8431299436665536,0,1.8,0.9342438664946933,0.1273895773572393
2015-12-24,66.5999984741211,17.270000457763672,0.16245656370006145,2.849943416513783,0,1.8,0.9601038585807657,0.17132892773412348
2015-12-28,66.37999725341797,17.1299991607666,0.200195996244517,2.858060462831957,0,1.8,1.0203310905936114,0.28868210407541744
2015-12-29,67.06999969482422,17.280000686645508,0.26821442654166106,2.86936016886037,0,1.8,1.0523828917246547,0.34915825168613834
2015-12-30,66.58999633789062,17.049999237060547,0.26368741871918644,2.8798789604544672,0,1.8,1.126118615045245,0.5017136989376123
2015-12-31,66.02999877929688,16.829999923706055,0.20004775669936237,2.8876235569094137,0,1.8,1.1752032519128672,0.6039517339267113
2016-01-04,63.619998931884766,16.43000030517578,-0.6352574362160084,2.864459840951689,0,1.8,0.9685481756023062,0.13789871369852072
2016-01-05,63.72999954223633,16.43000030517578,-0.3147606010238633,2.8523767694327167,0,1.8,0.9919342323751437,0.18108616722893636
2016-01-06,62.810001373291016,16.079999923706055,-0.1437109160500114,2.8471442615739497,0,1.8,1.0638394093880272,0.33817061540016946
2016-01-07,60.27000045776367,15.5,-0.6410772692643434,2.8259325449330293,0,1.8,0.9671157381608655,0.10284486537533188
2016-01-08,58.91999816894531,15.199999809265137,-0.7147993999831357,2.802129575558369,0,1.8,0.9093884808691897,-0.04676970226556056
2016-01-11,58.83000183105469,15.3100004196167,-0.6892386805262163,2.776586171706648,0,1.8,0.8061847171530427,-0.3130476690323943
2016-01-12,58.959999084472656,15.3100004196167,-0.34603275962611235,2.7633471676252257,0,1.8,0.8338220469735695,-0.2598589621234759
2016-01-13,57.34000015258789,14.899999618530272,-0.5251548782581565,2.744964661244283,0,1.8,0.802764284510106,-0.3504926138182461
2016-01-14,58.20000076293945,14.989999771118164,0.05489637373116807,2.7470430533944805,0,1.8,0.9168150706878766,-0.07377432757702157
2016-01-15,57.040000915527344,14.460000038146973,0.22456146900255192,2.7545305801869078,0,1.8,1.0752648671428737,0.3272876567731739
2016-01-19,57.0099983215332,14.239999771118164,0.514910194561935,2.7717959820326112,0,1.8,1.2370268106891107,0.7425127682722573
2016-01-20,55.5099983215332,13.6899995803833,0.3538415902165326,2.782402640196885,0,1.8,1.3384786293439532,1.0026765723542976
2016-01-21,55.25,13.359999656677246,0.6695091060075526,2.8023002910021684,0,1.8,1.5354135069495491,1.5157019249420574
2016-01-22,56.95000076293945,13.5600004196167,1.1811424358543334,2.8440024645424877,-1,1.8,1.7439771662130923,2.0627936885417575
2016-01-25,55.65999984741211,12.960000038146973,1.0705879568948689,2.875738404260048,-1,1.8,1.9282884946247147,2.5342189917749107
2016-01-26,57.08000183105469,13.3100004196167,0.9742749946125429,2.9118200238676883,-1,1.8,1.9626837968525717,2.608257323168009
2016-01-27,57.040000915527344,13.359999656677246,0.5170131638454194,2.9315847551624175,-1,1.8,1.9159665138843618,2.467303732578204
2016-01-28,57.279998779296875,13.529999732971191,0.16823669032945077,2.938396444921926,-1,1.8,1.8370632690927966,2.244688694916078
2016-01-29,59.5,14.140000343322754,0.3754964437331054,2.9561378231021105,-1,1.8,1.8428264739641023,2.2482172067362542
2016-02-01,58.86000061035156,13.960000038146973,0.1720603319160503,2.9633319788668073,-1,1.8,1.8443325742850192,2.2443164840555254
2016-02-02,57.029998779296875,13.229999542236328,0.3369859970616389,2.97424960449647,-1,1.8,2.013195768527382,2.683932914758185
2016-02-03,57.40999984741211,13.029999732971191,0.8770952845027438,3.0027224212879164,-1,1.8,2.2468383895491186,3.2812489744576347
2016-02-04,58.400001525878906,13.25,0.7947668408531214,3.032455335502915,-1,1.8,2.289171614380553,3.3551426684981127
2016-02-05,57.75,12.949999809265137,0.7047923446277693,3.0565740788997804,-1,1.8,2.380264054823389,3.554422482712768
2016-02-08,56.540000915527344,12.270000457763672,1.0795127261449409,3.0860977726026384,-1,1.8,2.6427248489976716,4.185898928495074
2016-02-09,56.20000076293945,12.199999809265137,0.6539836412584705,3.105802041425583,-1,1.8,2.623940714934575,4.061618187405484
2016-02-10,55.52000045776367,11.979999542236328,0.45277355358696525,3.1193351524350157,-1,1.8,2.6475135763718516,4.039376052987964
2016-02-11,53.06999969482422,11.15999984741211,0.39720066536516185,3.127806498477671,-1,1.8,2.7533494531634695,4.209093736307396
2016-02-12,57.4900016784668,11.949999809265137,1.5987556984720044,3.187979094135826,-1,1.8,3.0892625434475995,4.874476148231974
2016-02-16,58.349998474121094,12.25,1.0108412926635992,3.2303569126325278,-1,1.8,3.042814958022376,4.596884600657149
2016-02-17,58.77000045776367,12.5600004196167,0.2853974057734803,3.2431632788565556,-1,1.8,2.895181852988923,4.123999915172365
2016-02-18,57.810001373291016,12.239999771118164,0.24734274601154027,3.2525457262874995,-1,1.8,2.9356548472073545,4.092901777952302
2016-02-19,57.81999969482422,12.130000114440918,0.420846855472476,3.2679236296918233,-1,1.8,3.0218503568579713,4.153654649948018
2016-02-22,58.56999969482422,12.539999961853027,-0.11291084974472199,3.2630827516640464,-1,1.8,2.86794765253525,3.7158414554138495
2016-02-23,56.119998931884766,12.15999984741211,-0.9056049606861905,3.2305286625311886,-1,1.8,2.6375033079513397,3.153875430488152
2016-02-24,56.13999938964844,12.130000114440918,-0.5394105066024935,3.210920818926557,-1,1.8,2.6646834066959926,3.1467351714892073
2016-02-25,57.0099983215332,12.31999969482422,-0.18899891948811387,3.2034270389655846,-1,1.8,2.7044328707919405,3.164878320947712
2016-02-26,57.540000915527344,12.699999809265137,-0.5809863686060339,3.177616171159108,-1,1.8,2.5266868786205112,2.739571803965168
