Date,JPM,BAC,beta_t_est,spread_t
2018-01-23,114.20999908447266,31.920000076293945,2.982347610958992,0.01249834242196357
2018-01-24,115.66999816894533,32.09000015258789,3.0012392777938484,0.3631128054132091
2018-01-25,115.6999969482422,32.09000015258789,3.0088887395829667,0.148082500869279
2018-01-26,116.31999969482422,32.20000076293945,3.0174030527206614,0.16398904285735227
2018-01-29,116.1999969482422,32.279998779296875,3.0135637883170876,-0.07390600502583311
2018-01-30,115.11000061035156,31.8799991607666,3.014359983050484,0.015801333749351443
2018-01-31,115.66999816894533,32.0,3.0185186174696645,0.08081027798256457
2018-02-01,116.87000274658205,32.5,3.0140238282291163,-0.08461582492945752
2018-02-02,114.27999877929688,31.950000762939453,2.994563971553318,-0.3865886278768471
2018-02-05,108.8000030517578,30.260000228881836,2.9798128718657217,-0.32508785401493867
2018-02-06,112.11000061035156,31.200000762939453,2.9834728602644227,0.070516906732351
2018-02-07,112.87000274658205,31.25,2.9969313407026155,0.26245316905342975
2018-02-08,107.87999725341795,29.739999771118164,2.993153127088856,-0.08264866345410837
2018-02-09,110.04000091552734,30.329999923706055,2.999365925318409,0.12283288664470149
2018-02-12,111.73999786376952,31.1200008392334,2.9882243364407115,-0.20960032382352267
2018-02-13,112.43000030517578,31.18000030517578,2.9942313684920387,0.11615851214826023
2018-02-14,115.02999877929688,32.0,2.9995024385124243,0.09757764254126755
2018-02-15,115.51000213623048,32.209999084472656,2.998466692141264,-0.01957002155644716
2018-02-16,114.68000030517578,31.969999313354492,2.9959464005548235,-0.049227155373344544
2018-02-20,114.70999908447266,31.93000030517578,2.9978986043087064,0.03810660038584501
2018-02-21,115.19000244140624,31.8700008392334,3.011439380093679,0.2648277670264605
2018-02-22,114.9800033569336,31.690000534057617,3.022984745482189,0.22791309742480337
2018-02-23,117.30999755859376,32.029998779296875,3.0530266700379083,0.5755451890294978
2018-02-26,118.7699966430664,32.41999816894531,3.0696598816998315,0.3138913364682878
2018-02-27,117.36000061035156,32.33000183105469,3.053759647401919,-0.30692339572989624
2018-02-28,115.5,32.099998474121094,3.0255813299487335,-0.5530260431703766
2018-03-01,113.43000030517578,31.479999542236328,3.011381679174713,-0.28832219587734187
2018-03-02,113.31999969482422,31.6299991607666,2.9948436524152404,-0.3242743207775618
2018-03-05,115.05999755859376,32.130001068115234,2.993228846472792,-0.030578783724905634
2018-03-06,115.16000366210938,32.11000061035156,2.9957507754010853,0.048661381693420935
2018-03-07,114.7300033569336,32.18000030517578,2.9842419898543304,-0.2219511791723221
2018-03-08,114.73999786376952,32.20000076293945,2.9789664406134504,-0.10200274646742002
2018-03-09,118.04000091552734,32.720001220703125,3.011361047398915,0.6069103914693699
2018-03-12,117.66000366210938,32.84000015258789,3.0087492295567837,-0.04949905423430323
2018-03-13,116.25,32.36000061035156,3.008457837439811,-0.005749487965132971
2018-03-14,114.9499969482422,32.13999938964844,2.996147490032213,-0.24297287673795154
2018-03-15,115.23999786376952,32.099998474121094,2.999363816697457,0.06291223275715652
2018-03-16,115.44000244140624,32.16999816894531,3.0003907880390672,0.01989850176640573
2018-03-19,114.52999877929688,31.979999542236328,2.9942199341801987,-0.12119201628162557
2018-03-20,114.63999938964844,31.979999542236328,2.9940030405261546,-0.004231096533530376
2018-03-21,114.73999786376952,31.8700008392334,3.0022304205132193,0.16136672317162493
2018-03-22,109.9499969482422,30.549999237060547,2.9898318546299314,-0.26544253805198537
2018-03-23,107.01000213623048,29.170000076293945,3.00676750616023,0.3825032171474021
2018-03-26,110.30999755859376,30.440000534057617,3.003989915358137,-0.053096484162821866
2018-03-27,108.16999816894533,29.520000457763672,3.015059623105565,0.23317323517328248
2018-03-28,108.0,29.38999938964844,3.0240530923201123,0.18568563504553026
2018-03-29,109.97000122070312,29.989999771118164,3.031024750191713,0.1355721569513264
2018-04-02,107.8499984741211,29.309999465942383,3.032531378708712,0.03146892038523674
2018-04-03,109.33000183105467,29.59000015258789,3.0459065530208824,0.26736896857738657
2018-04-04,110.98999786376952,29.8799991607666,3.067138077459433,0.4172714395429864
2018-04-05,111.87999725341795,30.31999969482422,3.066274567046433,-0.016648464953831876
2018-04-06,109.08999633789062,29.6299991607666,3.052727424875991,-0.2810686034285652
2018-04-09,110.4000015258789,29.8700008392334,3.0586787907250494,0.11870150298605608
2018-04-10,112.51000213623048,30.479999542236328,3.066099180423636,0.14204475749686196
2018-04-11,110.62000274658205,29.899999618530273,3.066696793157404,0.012247178362926547
2018-04-12,113.37000274658205,30.649999618530273,3.0761190905344535,0.17996906202327523
2018-04-13,110.3000030517578,29.799999237060547,3.0707692250292506,-0.11160699716022293
2018-04-16,110.20999908447266,29.93000030517578,3.0588051603575352,-0.240658472661039
2018-04-17,110.20999908447266,30.040000915527344,3.047237801835266,-0.23018295849807657
2018-04-18,109.31999969482422,29.530000686645508,3.0557564942478055,0.17678540073153215
2018-04-19,111.72000122070312,30.18000030517578,3.0677989494435525,0.23331597314239616
2018-04-20,111.47000122070312,30.260000228881836,3.0625181385134557,-0.1038106733415134
2018-04-23,110.93000030517578,30.31999969482422,3.0459355406986184,-0.32753049987526595
2018-04-24,110.41000366210938,30.190000534057617,3.036967378737234,-0.1797966309947867
2018-04-25,109.98999786376952,30.13999938964844,3.028065389114628,-0.17851823506610742
2018-04-26,110.0999984741211,30.06999969482422,3.0309157206295247,0.05728872523657458
2018-04-27,109.4000015258789,30.149999618530273,3.0132260641652038,-0.35212254233681506
2018-04-30,108.77999877929688,29.920000076293945,3.0077010297425923,-0.11211102621319924
2018-05-01,108.77999877929688,29.950000762939453,3.003663931371091,-0.08101921490273867
2018-05-02,107.91999816894533,29.579999923706055,3.0070219419960442,0.0692099309876113
2018-05-03,107.23999786376952,29.200000762939453,3.0174850758900855,0.21863131890887644
2018-05-04,108.43000030517578,29.299999237060547,3.03971678843184,0.45135049767891644
2018-05-07,109.37000274658205,29.63999938964844,3.0470146273586263,0.1439599623005421
2018-05-08,110.98999786376952,29.93000030517578,3.064975183685176,0.35120323333539716
2018-05-09,113.41000366210938,30.719999313354492,3.0722057504779694,0.13562705953211207
2018-05-10,114.29000091552734,30.88999938964844,3.0821717025519053,0.19161728486125185
2018-05-11,113.86000061035156,30.920000076293945,3.075580187916338,-0.1287425424925175
2018-05-14,113.9000015258789,31.1200008392334,3.061558781267508,-0.2719284658222705
2018-05-15,113.02999877929688,31.219999313354492,3.0328591412876458,-0.5583809422378323
2018-05-16,113.33999633789062,31.059999465942383,3.0375039890755633,0.09203097674928529
2018-05-17,112.95999908447266,30.809999465942383,3.046698742590978,0.1847152871463038
2018-05-18,111.12999725341795,30.260000228881836,3.04728547556535,0.01213797462891364
2018-05-21,112.1500015258789,30.549999237060547,3.0502364614231863,0.0582914149340894
2018-05-22,113.01000213623048,30.88999938964844,3.0478539024317017,-0.04610822768530909
2018-05-23,112.48999786376952,30.440000534057617,3.0636049040544537,0.3193671748117879
2018-05-24,111.2300033569336,30.209999084472656,3.058979971138333,-0.09408645424767315
2018-05-25,110.66000366210938,30.15999984741211,3.0488745974566007,-0.20364198967554614
2018-05-29,105.93000030517578,28.959999084472656,3.0246902822874486,-0.5317514105124133
2018-05-30,108.3499984741211,29.489999771118164,3.0304483378466287,0.11523880109712081
2018-05-31,107.01000213623048,29.040000915527344,3.033198705381744,0.05735188008434022
2018-06-01,108.4000015258789,29.399999618530273,3.0404350575849346,0.1440509975761728
2018-06-04,108.4499969482422,29.399999618530273,3.0443601638835855,0.07887926676310997
2018-06-05,107.83999633789062,29.1200008392334,3.050775506142742,0.13214575957084662
2018-06-06,110.36000061035156,30.040000915527344,3.0475597534700003,-0.061061082134301614
2018-06-07,110.8000030517578,30.09000015258789,3.0521601318916862,0.09014164011269088
2018-06-08,111.11000061035156,30.010000228881836,3.0650680499328966,0.2576723464078441
2018-06-11,110.83000183105467,30.059999465942383,3.061549677955733,-0.07004342091330784
2018-06-12,110.19000244140624,29.899999618530273,3.057171887450325,-0.08844122874135962
2018-06-13,109.97000122070312,29.84000015258789,3.0546812796523812,-0.050258795206730156
2018-06-14,108.02999877929688,29.5,3.035896190814987,-0.38748786022310355
2018-06-15,107.9000015258789,29.280000686645508,3.0388764992553403,0.06157773427673874
2018-06-18,108.18000030517578,29.399999618530273,3.0384115776558644,-0.009381429237365069
2018-06-19,107.5500030517578,29.260000228881836,3.0341232108297778,-0.08752010511811648
2018-06-20,107.54000091552734,29.239999771118164,3.0333819699150832,-0.015059370989405352
2018-06-21,107.51000213623048,29.290000915527344,3.0294061735649573,-0.08022857004412742
2018-06-22,105.75,28.989999771118164,3.0108171983267717,-0.38460089598919467
2018-06-25,104.79000091552734,28.479999542236328,3.014583854430193,0.0802313159339576
2018-06-26,104.86000061035156,28.540000915527344,3.013964555716554,-0.0127824807856598
2018-06-27,103.23999786376952,28.239999771118164,2.9993465751624058,-0.3074783093988316
2018-06-28,104.93000030517578,28.670000076293945,3.0012669327050556,0.038368293533423525
2018-06-29,104.1999969482422,28.190000534057617,3.016299513023092,0.31694776316371076
2018-07-02,105.08000183105467,28.280000686645508,3.03519920477952,0.38866028967152033
2018-07-03,103.61000061035156,27.780000686645508,3.043923903617323,0.18698471501724612
2018-07-05,103.72000122070312,27.920000076293945,3.0412744620182077,-0.05478595380704121
2018-07-06,104.05999755859376,28.030000686645508,3.0402555563654143,-0.020840832101313822
2018-07-09,107.27999877929688,29.049999237060547,3.0423590846930417,0.03975289803732096
