Date,Asset_1,Asset_2,P1,P2,beta_t_est,spread_t,E_dot_P_t,z_t,theta_t,signal_t,z_vecm_t,theta_vecm_t,signal_vecm_t
2012-09-17,KO,DUK,38.349998474121094,64.13999938964844,0.412832422211378,0.04364627196544291,3.8380280938653932,1.5348160389636896,2,0,0.12798924120026373,2,0
2012-09-18,KO,DUK,38.619998931884766,63.15999984741211,0.4185153549456482,0.12326677951814702,4.231700891418672,2.021180856497383,2,-1,0.3982583375852411,2,0
2012-09-19,KO,DUK,38.52000045776367,63.43000030517578,0.4172958923077265,-0.01531442998580701,4.109706368467066,1.855443041509697,2,0,0.3122544350932513,2,0
2012-09-20,KO,DUK,38.63999938964844,63.93000030517578,0.415670896930657,-0.01750634145775365,4.0450588842610244,1.7606759170789408,2,0,0.29052406050571555,2,0
2012-09-21,KO,DUK,38.029998779296875,64.08000183105469,0.40589512865433025,-0.11605520129118219,3.684295918536648,1.301548966229548,2,0,-0.0071280865491078925,2,0
2012-09-24,KO,DUK,38.119998931884766,64.6500015258789,0.40180691271692853,-0.04263053288565999,3.5858678911701674,1.1707138924337221,2,0,-0.052991395108922285,2,0
2012-09-25,KO,DUK,37.68000030517578,64.33999633789062,0.3975413314856818,-0.05999773649745066,3.4327556716021945,0.9756182827057963,2,0,-0.20428232442388036,2,0
2012-09-26,KO,DUK,37.7599983215332,64.33000183105469,0.3978462299143402,0.004014618307749629,3.4775890925542825,1.027834441394111,2,0,-0.16671426419659846,2,0
2012-09-27,KO,DUK,38.310001373291016,64.05999755859375,0.4055146623753392,0.11149367525361242,3.8373821808534956,1.462092917981474,2,0,0.12209367705308465,2,0
2012-09-28,KO,DUK,37.93000030517578,64.79000091552734,0.39637500933880526,-0.09311134558505785,3.4496098581622974,0.9782397331635262,2,0,-0.1598448147717066,2,0
2012-10-01,KO,DUK,38.380001068115234,64.37999725341797,0.4023392875110052,0.0869661945197322,3.7924147198655795,1.3890218420744296,2,0,0.10512189968038793,2,0
2012-10-02,KO,DUK,38.34000015258789,64.76000213623047,0.4008060173020644,-0.017536181842274345,3.673950823752495,1.2333679461594231,2,0,0.02947815382054847,2,0
2012-10-03,KO,DUK,38.2400016784668,64.77999877929688,0.3991443991681737,-0.020812217522937715,3.6159867602832527,1.153087452154272,2,0,-0.01862003735903435,2,0
2012-10-04,KO,DUK,38.33000183105469,65.38999938964844,0.39640730140162,-0.028394990214756888,3.5073137812386044,1.0128108167255823,2,0,-0.07054830599974744,2,0
2012-10-05,KO,DUK,38.58000183105469,64.9800033569336,0.4007834965933578,0.06346728859552542,3.7444295438174784,1.2913002788512145,2,0,0.10428295345962245,2,0
2012-10-08,KO,DUK,38.58000183105469,65.2300033569336,0.40027860296237,-0.0060228290106465465,3.6804000613474805,1.203557882758408,2,0,0.0663778205336432,2,0
2012-10-09,KO,DUK,38.560001373291016,65.29000091552734,0.39961631085182164,-0.008201028486269024,3.6544646947511623,1.1626156831810217,2,0,0.048267357059861314,2,0
2012-10-10,KO,DUK,38.09000015258789,64.77999877929688,0.3967289383660415,-0.045524219903100516,3.536720897504839,1.0123936954373458,2,0,-0.08622119081612287,2,0
2012-10-11,KO,DUK,38.11000061035156,64.4800033569336,0.39776424238144575,0.01561065863074873,3.624124020145427,1.1106131691982881,2,0,-0.031722123629799474,2,0
2012-10-12,KO,DUK,38.22999954223633,64.16000366210938,0.40067714483990335,0.044210332794946794,3.769493160279989,1.2763674459523098,2,0,0.07087629150896223,2,0
2012-10-15,KO,DUK,38.130001068115234,64.55999755859375,0.39753635525668973,-0.03592317682669233,3.614204986905257,1.0822191821036802,2,0,-0.0348372852798814,2,0
2012-10-16,KO,DUK,37.900001525878906,64.55999755859375,0.39403233739678756,-0.044300327438349996,3.4926654755757482,0.9293347033178249,2,0,-0.13849112652366954,2,0
2012-10-17,KO,DUK,37.7400016784668,65.2699966430664,0.3862000362771307,-0.07899204508807145,3.2262726669271053,0.6049006566625142,2,0,-0.31824865996285295,2,0
2012-10-18,KO,DUK,37.84000015258789,65.5999984741211,0.3846227912443812,-0.017293407207759515,3.1945958457432972,0.5622243297973544,2,0,-0.32321742352507,2,0
2012-10-19,KO,DUK,37.400001525878906,65.51000213623047,0.3792569719171732,-0.06897869640716436,2.9851354149330405,0.30731451806009114,2,0,-0.5078662116714034,2,0
2012-10-22,KO,DUK,37.22999954223633,65.5,0.37626665982959157,-0.038380354903111424,2.897862362488919,0.19947679476688365,2,0,-0.5829644376539143,2,0
2012-10-23,KO,DUK,36.61000061035156,64.98999786376953,0.3713901162569609,-0.07702964107641463,2.7008547182788085,-0.039172535456470516,2,0,-0.7850524198182386,2,0
2012-10-24,KO,DUK,36.880001068115234,64.31999969482422,0.37550598162446225,0.0739819220611011,3.0151306058448384,0.334943211689808,2,0,-0.5617858964805885,2,0
2012-10-25,KO,DUK,37.09000015258789,64.75,0.3772618319473058,0.020285373298634113,3.0159704130735285,0.33237241517571153,2,0,-0.5323425318792608,2,0
2012-10-26,KO,DUK,37.040000915527344,65.11000061035156,0.3748201910537717,-0.02718576412261342,2.8973465196734907,0.18673164618703467,2,0,-0.6094591605972807,2,0
