Date,KO,PEP,alpha,beta,y_pred,spread
2018-04-02,42.66999816894531,107.0500030517578,13.631710463286392,0.27157561543144193,42.703880924005254,-0.03388275505994187
2018-04-03,43.380001068115234,108.19000244140624,13.63113341468538,0.27256019104303775,43.11942114906178,0.26057991905345546
2018-04-04,44.2400016784668,110.18000030517578,13.596588541361719,0.274433070241365,43.833624304305644,0.4063773741611527
2018-04-05,44.400001525878906,110.56999969482422,13.57204401425779,0.2758879387322068,44.076973315683574,0.3230282101953321
2018-04-06,43.91999816894531,109.3000030517578,13.571930553344156,0.2764024745690733,43.78272186725728,0.13727630168803273
2018-04-09,43.83000183105469,109.37999725341795,13.571861138199814,0.27647005271800995,43.812154745148064,0.01784708590662376
2018-04-10,43.9900016784668,109.4000015258789,13.571424320504125,0.2769326258446302,43.86785401047232,0.12214766799447574
2018-04-11,43.9900016784668,108.68000030517578,13.577664243252785,0.2777289553417739,43.76124719455292,0.22875448391387465
2018-04-12,44.029998779296875,108.30999755859376,13.58686052351345,0.27863123974364384,43.76540941989547,0.2645893594014055
2018-04-13,44.5099983215332,109.26000213623048,13.581863784044751,0.279958918872025,44.17017585805898,0.3398224634742206
2018-04-16,44.68000030517578,109.91999816894533,13.5731910001671,0.28090738120872005,44.450529828272835,0.22947047690294653
2018-04-17,44.880001068115234,108.87000274658205,13.58183730592641,0.2827524370815165,44.365095907593876,0.5149051605213586
2018-04-18,44.5099983215332,106.9800033569336,13.62577464649282,0.28414131812580984,44.02321381343549,0.48678450809771334
2018-04-19,44.310001373291016,105.56999969482422,13.686794194247673,0.28539001639026773,43.81541813747412,0.4945832358168971
2018-04-20,43.7400016784668,102.4800033569336,13.814391102805843,0.2863047178951918,43.15489955381102,0.5851021246557764
2018-04-23,43.97999954223633,102.58000183105467,13.903290834678375,0.2875758053011218,43.402817469034474,0.577182073201854
2018-04-24,43.06999969482422,101.44000244140624,13.902711618544531,0.28756811812025906,43.07362222273421,-0.0036225279099895147
2018-04-25,42.43000030517578,101.1500015258789,13.850274208869791,0.2865781401852977,42.837653525896194,-0.40765322072041243
2018-04-26,42.75,103.26000213623048,13.848640476422041,0.2847183347096096,43.24865632676031,-0.4986563267603117
2018-04-27,43.310001373291016,101.70999908447266,13.873753650746744,0.2858217114632638,42.94467966199771,0.36532171129330493
