BAC,C,beta_t_est,spread_t,z_t,z_mean,z_std,z_score,signal
13.3100004196167,47.70000076293945,0.2428833632175867,0.0009808846591639053,47.64100843481157,46.27341926160864,0.033093690207387436,45.46503372956178,1
13.279999732971191,47.599998474121094,0.24281961948141406,-0.001177958337938989,47.541037106515994,46.394071271946615,0.03309350560892911,38.130228945014245,1
13.34000015258789,47.29999923706055,0.24396581490660554,0.03300757803486398,47.2404799182175,46.474624076313674,0.03309335447591348,25.460302558777023,1
14.1899995803833,49.0,0.2657745860950846,0.10561105809563642,48.92936386938599,46.70822182996566,0.03309323073909102,73.83986558919835,1
14.239999771118164,49.0,0.269335571311232,0.037259098908002386,48.927458350026455,46.91939375931625,0.03309312943070592,66.75605046993886,1
14.5,49.70000076293945,0.27254513817626985,0.025274273222244403,49.62571991059593,47.17689995003272,0.033093046484330806,81.40826431663992,1
14.4399995803833,49.5,0.27284600009528925,0.0046990949464014165,49.425555060232,47.39084875928277,0.03309297857116065,67.6413536335884,1
14.25,49.400001525878906,0.2706982096569473,-0.03760915986002722,49.32672400516743,47.57503093163474,0.033092922966097275,58.23280226332524,1
14.399999618530272,49.099998474121094,0.2725600115268187,0.04640014799270986,49.0257095142376,47.713046369842004,0.033092877438184315,43.6377395123396,1
14.6899995803833,49.400001525878906,0.2775005281139986,0.0604209690923021,49.322994982775356,47.86621055364698,0.03309284016095248,48.428793821631885,1
14.989999771118164,50.79999923706055,0.27641623687120404,-0.006176394377430228,50.72359330105451,48.1380449462545,0.03309280963904846,85.95290141463194,1
14.770000457763672,50.400001525878906,0.27477062498720733,-0.026877149038059045,50.324502629523046,48.34604790391598,0.03309278464818436,65.77087148428642,1
15.25,51.29999923706055,0.2806565835263051,0.045921463583626476,51.22123111918389,48.61956707759931,0.0330927641859855,86.48850087803618,1
15.0,48.0,0.25811483285199205,0.15622563757311525,47.93337673306179,48.55428983638503,0.033092747431756095,-20.641331747182225,-1
14.369999885559082,47.599998474121094,0.2589301500226366,-0.09069279236443428,47.53295365153035,48.457131121294886,0.033092733713543224,-30.72288871668748,-1
14.539999961853027,48.0,0.2585033598784094,-0.005963747302732969,47.933176012931575,48.40728817240194,0.03309272248117391,-15.761138534118029,-1
14.25,48.900001525878906,0.24297925807942414,-0.1249668376094597,48.84096260602208,48.4485426118989,0.03309271328418146,13.045402205090847,1
13.920000076293944,48.599998474121094,0.23745257132534955,-0.0928605897357464,48.543614750492075,48.457586555779216,0.03309270575373382,2.859874901225811,1
13.630000114440918,48.20000076293945,0.23477044161300475,-0.07056772422486368,48.14488360268429,48.42784013512924,0.03309269958783816,-9.406452216060826,-1
13.550000190734863,48.099998474121094,0.23317135774712197,-0.03123956598968647,48.045629592047455,48.39148180994407,0.0330926945392274,-11.497319862833411,-1
13.670000076293944,48.29999923706055,0.23392643639388735,0.01028558504135546,48.2452776594166,48.37757397078119,0.03309269040544239,-4.397984745423478,-1
13.600000381469728,47.20000076293945,0.23375748354660456,0.04914728856287276,47.14535820182541,48.260358294560724,0.033092687020711775,-37.06643625512997,-1
13.729999542236328,48.20000076293945,0.23229660222711798,-0.013200186718346885,48.14603905153319,48.24948359073409,0.03309268424930343,-3.4388517584768685,-1
14.3100004196167,49.0,0.24350750607200847,0.08979987281469448,48.94070409448659,48.31523635632461,0.03309268198008091,20.79269403067485,1
14.239999771118164,48.5,0.24518366346470422,0.03450174376569848,48.439884971170024,48.32709361535145,0.033092680122046414,3.749571478092046,1
14.43000030517578,48.099998474121094,0.24805964852582943,0.07924032145195348,48.03846488489434,48.299637698562734,0.033092678600691414,-8.68227951859537,-1
14.289999961853027,48.20000076293945,0.24673672082320036,-0.020967195678817774,48.13912175353687,48.28436857201656,0.0330926773550087,-4.82850187224436,-1
14.670000076293944,49.0,0.2510388682218825,0.03830437589484781,48.936979486641874,48.346448333423474,0.03309267633504578,19.631278002631387,1
14.609999656677246,48.900001525878906,0.25109611675303817,0.000820976273192997,48.83695226603045,48.39310760425274,0.03309267549990174,14.754916199985042,1
14.640000343322754,48.400001525878906,0.25248324881499534,0.03813673875858825,48.33625373494673,48.387699372743946,0.03309267481608705,-1.710229098012037,0
14.489999771118164,47.79999923706055,0.252695158202662,0.009778798464118665,47.73614439408148,48.325720147132934,0.03309267425618054,-19.599515738899015,-1
14.770000457763672,48.79999923706055,0.2536948048557295,0.008817885702438133,48.73563818304976,48.36471362451869,0.03309267379772986,12.33080153543841,1
14.890000343322754,49.099998474121094,0.2548658097865898,0.012563800323301066,49.03504189312292,48.42847862402062,0.03309267342235103,20.16423829397645,1
14.770000457763672,49.099998474121094,0.25302993509699273,-0.025742747306102487,49.035974326065904,48.48626666111924,0.03309267311499133,18.27416328690453,1
14.84000015258789,49.0,0.25404168670477917,0.016722931109198313,48.93546282141619,48.528996444627296,0.03309267286332558,13.512332727674545,1
14.8100004196167,49.400001525878906,0.25169178547560833,-0.02721607950081939,49.33665277100301,48.60582473942878,0.03309267265726198,24.29522346457497,1
14.75,49.099998474121094,0.2515429350742087,-0.0028093184565598506,49.03672462593535,48.64681407925436,0.03309267248853734,12.96196012617503,1
14.18000030517578,46.900001525878906,0.2518341645014726,-0.00465193174232148,46.83658107946875,48.47461573160343,0.0330926723503858,-54.45387389421013,-1
14.170000076293944,47.0,0.2514570774489576,-0.010039224593239027,46.936769338200826,48.32832816139887,0.03309267223726749,-46.26017420484588,-1
13.970000267028809,46.900001525878906,0.2490803459489691,-0.04684102011125191,46.83796050714085,48.18655701329323,0.03309267214464634,-44.83195970973045,-1
14.199999809265137,47.0,0.2516986191294143,0.03996439233597293,46.936647805128345,48.06765946904442,0.03309267206880825,-37.59869536660271,-1
14.289999961853027,46.79999923706055,0.25408354941741557,0.045828334921573344,46.73544078697599,47.940932246121285,0.03309267200671211,-40.07465836345073,-1
13.93000030517578,45.70000076293945,0.2541156816549857,-0.008949656048180543,45.63542598327648,47.721621107703115,0.033092671955867854,-69.35225969557095,-1
13.829999923706056,46.0,0.25112371386886445,-0.04793077436693238,45.93693688033271,47.5518531376082,0.033092671914236635,-53.685338528164365,-1
14.270000457763672,46.79999923706055,0.25634955587882896,0.04784932967971933,46.734284142261274,47.47408194238381,0.03309267188014904,-24.593408552009357,-1
14.119999885559082,45.400001525878906,0.2559865923766884,0.0667759012060376,45.334472390402276,47.27055173283974,0.03309267185223816,-64.3618975363012,-1
14.029999732971191,45.20000076293945,0.25622608403970987,0.007387074876049837,45.134348956797126,47.06734559585061,0.03309267182938476,-64.25941788117213,-1
14.6899995803833,46.400001525878906,0.2674042797213664,0.09012969270298044,46.328496477065606,46.99706262694186,0.033092671810672415,-22.22542487075456,-1
14.59000015258789,46.5,0.2666287839851253,-0.00934020164374516,46.428909091550615,46.94301706361592,0.033092671795350775,-17.090706887128025,-1
14.260000228881836,45.400001525878906,0.26654154452648177,-0.012036724467581195,45.328957130920344,46.78947973240338,0.033092671782805436,-48.55276523381629,-1
14.380000114440918,45.70000076293945,0.2670094650127099,0.007302969952874605,45.62870670853308,46.679061285513896,0.03309267177253332,-34.917377599957724,-1
14.229999542236328,45.400001525878906,0.2662566949023256,-0.016488593396660534,45.3291088982986,46.55064716661771,0.03309267176412252,-40.60810881329273,-1
13.960000038146973,44.400001525878906,0.26625064443585494,-0.005409179141549814,44.3291121202164,46.33932381409402,0.03309267175723577,-66.826310152775,-1
13.6899995803833,43.900001525878906,0.2656293504502745,-0.038720799269787776,43.82944257405827,46.100571552742615,0.03309267175159691,-75.50009282975353,-1
13.979999542236328,44.5,0.26767677514439614,0.024605885805451422,44.4283491440483,45.941501524285805,0.03309267174697981,-50.302358970552284,-1
14.039999961853027,45.0,0.2664381342571863,-0.012974133341847605,44.92901072061355,45.84518841444384,0.03309267174319934,-30.456879182424927,-1
14.050000190734863,44.29999923706055,0.26797792776450735,0.049715332530267276,44.228187067291586,45.69137128596958,0.03309267174010389,-48.641246414275166,-1
13.880000114440918,44.20000076293945,0.2667843389482185,-0.025385963559774183,44.128826879431415,45.54273437003463,0.03309267173756934,-47.003119479503354,-1
13.649999618530272,44.0,0.2642721731081332,-0.05516019869041955,43.930160218520705,45.389338378696124,0.03309267173549406,-48.5080713237759,-1
13.479999542236328,44.29999923706055,0.258212862581282,-0.08221466337681882,44.23332535465813,45.27937272939783,0.033092671733794814,-34.77419142064768,-1
13.34000015258789,44.599998474121094,0.25169106371167216,-0.08018993265909202,44.536650082568784,45.208721295261945,0.03309267173240348,-22.341945079806102,-1
13.369999885559082,44.29999923706055,0.2520306570727308,0.0068650047902103495,44.23647978495603,45.11623689712441,0.033092671731264255,-29.246134504186255,-1
13.350000381469728,44.5,0.2508505784479146,-0.017091529955436613,44.437073987292344,45.05163157813055,0.03309267173033146,-20.429995635169803,-1
13.449999809265137,44.5,0.2522591968952991,0.02233350755696506,44.43636529758174,44.99310442106049,0.03309267172956769,-18.507912084802385,-1
13.329999923706056,44.20000076293945,0.251992705372769,-0.005975146268134779,44.136500439378366,44.91162003398143,0.033092671728942306,-25.76762563793589,-1
13.369999885559082,44.5,0.2511734097902917,-0.011170067212432855,44.43691191821432,44.86646346143667,0.03309267172843025,-14.279762032608756,-1
13.4399995803833,44.29999923706055,0.25273864684730774,0.029563724685051085,44.23612241345034,44.80650231835187,0.03309267172801098,-18.961378299215873,-1
13.470000267028809,44.70000076293945,0.2518381531883621,-0.01107979478185328,44.63657830753813,44.79033831006451,0.03309267172766768,-5.111508224781877,-1
13.720000267028809,45.900001525878906,0.24971373816075848,-0.015933101641172343,45.83764457485269,44.88996323687185,0.033092671727386586,31.504168014568748,1
13.609999656677246,45.79999923706055,0.24776223766259356,-0.026287506655323867,45.73861311064897,44.97069098995529,0.03309267172715643,25.52835699369134,1
13.479999542236328,45.599998474121094,0.24623009847735078,-0.02798290441720397,45.53936921272493,45.02478646155576,0.033092671726967976,17.106490125177444,1
13.489999771118164,45.29999923706055,0.24688424838175616,0.014757745744001127,45.239047404961525,45.045168017088876,0.03309267172681367,6.445213770894237,1
13.470000267028809,45.5,0.2459172953422627,-0.014320880774091549,45.439524683851545,45.082681164258915,0.03309267172668732,11.862698720881731,1
13.270000457763672,45.0,0.24501769051053754,-0.024305236273750808,44.93996633133688,45.06910542690847,0.033092671726583874,-4.29302509289214,-1
13.130000114440918,44.29999923706055,0.24505214898249456,0.0019430244411893227,44.239948681339605,44.990231956162255,0.033092671726499163,-24.941981445079655,-1
12.81999969482422,44.20000076293945,0.24169009226689453,-0.07695591215427022,44.141586662239476,44.90950463877792,0.03309267172642981,-25.52821922712293,-1
12.420000076293944,44.20000076293945,0.23443109040104357,-0.12949343710936567,44.14504282679283,44.836785268548894,0.03309267172637302,-22.995883989353985,-1
12.34000015258789,45.29999923706055,0.22004383208378087,-0.12045913762316474,45.25157994902243,44.87624258016932,0.03309267172632652,12.477497504836586,1
12.270000457763672,45.70000076293945,0.2130657306861703,-0.07205986351412363,45.65460375734662,44.9502841264236,0.03309267172628845,23.413992761473356,1
12.3100004196167,45.5,0.2132340176843268,0.0027739707527292268,45.4545312537022,44.998250595065535,0.033092671726257274,15.168329220791835,1
12.4399995803833,45.20000076293945,0.2156463169094417,0.052102549415824484,45.15349742894285,45.01301843802578,0.033092671726231745,4.670001987810626,1
12.229999542236328,45.099998474121094,0.21375164711801922,-0.036179401045814075,45.05430870747543,45.01694617168566,0.033092671726210846,1.242058440686893,0
12.329999923706056,45.099998474121094,0.21475049063413837,0.01693028837068411,45.053880700893494,45.02045956589483,0.033092671726193734,1.1110328018411024,0
12.420000076293944,45.900001525878906,0.21305761864523462,-0.016634564621517356,45.85460797701613,45.09980786841973,0.03309267172617972,25.092136443512945,1
12.279999732971191,45.900001525878906,0.21012955175934453,-0.04066977905492308,45.855847097356325,45.17172604108307,0.03309267172616825,22.742523076477656,1
12.34000015258789,44.900001525878906,0.21106263873183395,0.06089309941650711,44.85545408841046,45.14164069626211,0.03309267172615885,-9.51382138228325,-1
12.600000381469728,45.20000076293945,0.21541927559454463,0.06804185449281341,45.153595298641775,45.142777876880714,0.033092671726151164,0.3596080865701602,0
12.489999771118164,45.20000076293945,0.21472977444201338,-0.011100562674752013,45.15389188690754,45.14383509621734,0.033092671726144864,0.33432210900347387,0
12.300000190734863,44.79999923706055,0.2134479727056176,-0.030819156121649982,44.754439200008406,45.10679384197345,0.0330926717261397,-11.71347307980665,-1
12.3100004196167,45.20000076293945,0.21131518071410738,-0.027995770160353928,45.155346657339216,45.111412424746725,0.03309267172613548,1.4605241125362833,0
12.18000030517578,44.15999984741211,0.2115350767218981,0.016700422865978837,44.11525275872837,45.01665281424354,0.03309267172613203,-29.965619937704044,-1
12.279999732971191,44.20000076293945,0.21299687060477876,0.029375454414104496,44.154633096052024,44.934653255811085,0.033092671726129196,-25.930537177220398,-1
12.25,42.91999816894531,0.21238988554196053,0.07514732769917742,42.874888705464784,44.73871831367624,0.03309267172612688,-61.96006903546658,-1
12.199999809265137,42.41999816894531,0.21292802723773302,0.03710996794869459,42.37465982416196,44.51383743432142,0.03309267172612498,-71.11357809783111,-1
11.93000030517578,41.529998779296875,0.21293966956249277,-0.012476115738778049,41.48465547642349,44.22568673693445,0.03309267172612342,-91.12125131040516,-1
11.859999656677246,41.189998626708984,0.21287243285054921,-0.002949679853990972,41.14468395404127,43.9326065876135,0.03309267172612215,-92.6800808832562,-1
11.899999618530272,41.540000915527344,0.21214217549977332,-0.010871903048835563,41.494996612901566,43.70072912896887,0.03309267172612111,-73.32609073660007,-1
11.789999961853027,41.2400016784668,0.21139280871697558,-0.016809212974733256,41.195314758889545,43.462401782505644,0.03309267172612026,-75.36572435257376,-1
11.6899995803833,41.380001068115234,0.20873896624590452,-0.042754360518019396,41.336429112085824,43.26016879811584,0.03309267172611956,-63.95168486835837,-1
11.579999923706056,41.02000045776367,0.20782995580530222,-0.022923081698058567,40.97680716723364,43.04296420114277,0.03309267172611899,-68.68612446925142,-1
11.420000076293944,40.15999984741211,0.20782387291569665,-0.0012546732044587117,40.11680908525843,42.76461392406442,0.03309267172611852,-88.02208629051837,-1
11.460000038146973,40.5099983215332,0.2072004310875379,-0.010145929513102558,40.467066302890345,42.54605988587186,0.033092671726118135,-69.11285525150406,-1
11.380000114440918,40.33000183105469,0.20642661041953045,-0.015898555988162144,40.28738988556539,42.33120407833086,0.03309267172611782,-67.94337203436378,-1
11.460000038146973,40.220001220703125,0.20770231111695,0.02618432788553804,40.1768609706598,42.12627235831149,0.033092671726117566,-64.80510000766051,-1
11.6899995803833,40.970001220703125,0.2105626052066957,0.029260278366761483,40.92566460999169,42.01206463993291,0.03309267172611735,-36.115651644713324,-1
11.75,41.150001525878906,0.2117570095777053,0.015039688955610586,41.105160494773614,41.92579545388804,0.03309267172611718,-27.28071197904309,-1
11.239999771118164,39.650001525878906,0.21267920921911393,-0.05323692538385849,39.604769079844836,41.70500800116096,0.03309267172611704,-69.81912294040066,-1
11.289999961853027,40.0099983215332,0.21136585567653468,-0.02414626279402654,39.96532279658733,41.53952058181912,0.03309267172611693,-52.33171692234375,-1
11.279999732971191,39.849998474121094,0.2113611007980665,-9.991780034823705e-05,39.80532495919052,41.37455535853147,0.03309267172611683,-52.16658403070679,-1
10.829999923706056,38.06999969482422,0.21237835906200442,-0.02260807173122359,38.02489512742635,41.055919190413114,0.033092671726116754,-100.76160361620607,-1
10.649999618530272,37.58000183105469,0.21248001558176804,-0.031443546236204156,37.534854074033056,40.72097814595729,0.03309267172611669,-105.91765823558978,-1
10.539999961853027,36.810001373291016,0.2124259954306664,0.007216140308019092,36.764876569756304,40.34465429220581,0.033092671726116636,-119.00405157065731,-1
10.649999618530272,37.77000045776367,0.20994258157716175,-0.0275275889715747,37.72592457020439,40.09554783173331,0.033092671726116595,-78.7743794955678,-1
10.800000190734863,37.91999816894531,0.21211876229287982,0.029055575299805625,37.87500379962865,39.88431875394282,0.03309267172611656,-66.79649938747534,-1
10.970000267028809,39.16999816894531,0.20953152972035485,-0.019662596360920048,39.12609470699836,39.81219275063955,0.03309267172611653,-22.808244896315465,-1
10.800000190734863,38.779998779296875,0.207559612127029,-0.033896542997672086,38.73691778671055,39.70990730359681,0.03309267172611651,-32.34549841435686,-1
10.5,38.0,0.20663655630525812,-0.05489505431623698,37.9573013335983,39.54319079745215,0.03309267172611649,-52.7203882962557,-1
10.600000381469728,37.630001068115234,0.20757523848209528,0.039201241595401726,37.586913588484336,39.35710008059249,0.03309267172611647,-58.847051668999164,-1
10.68000030517578,38.29999923706055,0.20706847988570906,-0.0062511485841358905,38.25712188169837,39.25246474025123,0.03309267172611646,-33.08859992252768,-1
10.600000381469728,38.15999984741211,0.20603725525156066,-0.018256478889750127,38.117548496860515,39.14450592115335,0.03309267172611645,-34.139576185134935,-1
10.829999923706056,39.310001373291016,0.2051594665824655,-0.007552601290141681,39.26791096656262,39.15624481646892,0.03309267172611644,3.7121646411480715,1
10.789999961853027,39.5099983215332,0.20289022425155395,-0.027022140460710276,39.46883387843636,39.18597982659803,0.033092671726116435,9.403035825616682,1
10.710000038146973,39.40999984741211,0.20127757039261768,-0.026732844570174663,39.369487187068955,39.20343594994421,0.03309267172611643,5.52011088907593,1
10.520000457763672,39.59000015258789,0.19612095736711857,-0.07739730478733797,39.5515367226693,39.23654900878825,0.03309267172611642,10.471268624235645,1
10.850000381469728,39.9900016784668,0.20026705235558342,0.05248776122833121,39.9498947862076,39.304405970204684,0.03309267172611642,21.458255317408636,1
10.81999969482422,40.150001525878906,0.20006196974728083,-0.002877833421488063,40.10997673413974,39.381035826267336,0.033092671726116414,24.232488192884535,1
11.140000343322754,41.5,0.2016979165328198,0.013204863034280478,41.45931795046632,39.57873225116862,0.033092671726116414,62.51709879604674,1
10.960000038146973,41.63999938964844,0.1970666655384238,-0.05629100223050898,41.601164118982005,39.77111592478907,0.033092671726116414,60.8370593271086,1
11.09000015258789,42.880001068115234,0.1916162231123438,-0.04646421304322246,42.84328429115539,40.06335570092607,0.03309267172611641,92.41433154906149,1
11.0,42.56999969482422,0.190245613465741,-0.021863137076451267,42.53380630138126,40.298357121531296,0.03309267172611641,74.31397424877386,1
10.739999771118164,42.0099983215332,0.1883021142289885,-0.05046596146728177,41.9745406353101,40.4578039474911,0.03309267172611641,50.42151357174502,1
10.920000076293944,42.630001068115234,0.18858103298169782,0.003592674812551877,42.59443826211479,40.661051119953456,0.03309267172611641,64.27239929700887,1
10.699999809265137,42.029998779296875,0.18735908646811045,-0.02972315272054793,41.99489535201471,40.787932948451754,0.03309267172611641,40.12355717414931,1
10.350000381469728,39.790000915527344,0.18695908102210318,0.011630008142457626,39.75504721755071,40.68967977389328,0.03309267172611641,-31.070381894688772,-1
10.210000038146973,39.06999969482422,0.18696087302313064,0.0019077500650048762,39.03504532678265,40.53228280121886,0.03309267172611641,-49.773293046643836,-1
10.199999809265137,39.470001220703125,0.18554273338523353,-0.025423895434594,39.435575114791064,40.42795856812077,0.03309267172611641,-32.990219174028745,-1
10.06999969482422,39.02000045776367,0.18468918625538167,-0.02241137534417348,38.985890362244,40.290781942557715,0.03309267172611641,-43.37905785153369,-1
10.0,38.380001068115234,0.18488669498067062,0.008151268235252473,38.345817978134356,40.10576739720261,0.03309267172611641,-58.50673635826544,-1
9.720000267028809,37.7400016784668,0.18395755823716392,-0.04926193360221376,37.70616129523422,39.87750505398812,0.03309267172611641,-72.18289086048622,-1
9.56999969482422,38.02000045776367,0.17947988355641756,-0.08005824769182013,37.987787429162246,39.697745812376496,0.03309267172611641,-56.84486339572583,-1
9.850000381469728,38.619998931884766,0.1818333409043017,0.028740448860379075,38.586935568020344,39.59208007455586,0.03309267172611641,-33.414440215540935,-1
10.229999542236328,40.31999969482422,0.1856804911580667,0.028292656975853703,40.28552245002752,39.65804372641503,0.03309267172611641,20.859538265737644,1
10.130000114440918,40.2599983215332,0.18428768133947737,-0.018169513061755183,40.22603637203972,39.712073982511036,0.03309267172611641,17.085867182557262,1
10.010000228881836,39.90999984741211,0.18316048506350618,-0.02244531763589741,39.87645208412341,39.7277104366009,0.03309267172611641,4.944680945262896,1
10.0,39.720001220703125,0.18319511916472256,0.0007201993612753199,39.686440769017345,39.72378466269218,0.03309267172611641,-1.241438713040754,0
9.68000030517578,38.27000045776367,0.18320086976053226,-0.01679391683642706,38.23643789908266,39.58230091785777,0.03309267172611641,-44.74108855668247,-1
9.789999961853027,38.18000030517578,0.18440985019936024,0.034867835753695786,38.14599331232523,39.445672268952976,0.03309267172611641,-43.20577241706281,-1
9.710000038146973,38.34000015258789,0.18309787828613636,-0.023637455640628247,38.306475319555005,39.33730624803018,0.03309267172611641,-34.268344708549826,-1
9.8100004196167,38.47999954223633,0.18408082150544725,0.015999467776529386,38.44611379339021,39.25253163532007,0.03309267172611641,-26.80808639226117,-1
9.489999771118164,37.040000915527344,0.18406348131138034,-0.01263376962688234,37.00612155037488,39.03884205127141,0.03309267172611641,-67.57457978477416,-1
9.539999961853027,37.2599983215332,0.1840162366066359,-0.0010196397854542738,37.22613634619833,38.86640856251722,0.03309267172611641,-54.52825693522683,-1
8.829999923706055,34.810001373291016,0.1880185504601969,-0.08530842967442176,34.774650397973865,38.47718038638468,0.03309267172611641,-123.0847566092023,-1
8.170000076293945,33.439998626708984,0.19413516562212862,-0.16770554890940303,33.402310164177855,37.994433752476674,0.03309267172611641,-152.65788959287767,-1
6.510000228881836,27.950000762939453,0.2355421099548547,-0.20092113595034977,27.894520677377468,37.033680309278786,0.03309267172611641,-303.8169150354519,-1
7.599999904632568,31.81999969482422,0.2347814487842792,-0.008080581344334092,31.764877366130975,36.53248584042335,0.03309267172611641,-158.49160722614974,-1
6.769999980926514,28.489999771118164,0.23546333220359453,-0.022169781630502428,28.434556790305745,35.76217097139204,0.03309267172611641,-243.5949501633242,-1
7.25,30.290000915527344,0.23638309314754227,0.013210549472534083,30.234123948801344,35.236315929707764,0.03309267172611641,-166.28996508050867,-1
7.190000057220459,29.850000381469727,0.23741272881532288,0.023026006809613975,29.793635577666187,34.71858138589853,0.03309267172611641,-163.72203817854117,-1
7.760000228881836,31.270000457763672,0.24588743306080846,0.09535160012401978,31.20953982802644,34.384784081507675,0.03309267172611641,-105.55597586996295,-1
